t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,8.281,STABILIZE,0.783163,0.00392986,-0.00256754,-5.0,-5.0,-0.0195,-0.0248,31.1069,-135.8,135.8,7.07203,0.0,,False,4.08996e-05,0.0
0.051,8.332,STABILIZE,0.790853,0.00402048,-0.00253192,-5.0,-5.0,0.0904,0.0273,30.5811,-135.749,135.749,7.07212,0.0,,False,2.162e-05,0.0
0.103,8.384,STABILIZE,0.796313,0.00414421,-0.00252664,-5.0,-5.0,0.1606,0.0596,30.3223,-136.178,136.178,7.07221,0.0,,False,1.12866e-05,0.0
0.154,8.435,STABILIZE,0.799489,0.00432199,-0.00256983,-5.0,-5.0,0.1361,0.0467,30.3513,-136.881,136.881,7.07231,0.0,,False,5.96626e-06,0.0
0.205,8.486,STABILIZE,0.800761,0.00454431,-0.00265351,-5.0,-5.0,0.0873,0.0264,30.7031,-137.726,137.726,7.07241,0.0,,False,3.15384e-06,0.0
0.256,8.537,STABILIZE,0.800432,0.00479334,-0.00276269,-5.0,-5.0,0.0488,0.0138,31.0176,-138.615,138.615,7.07251,0.0,,False,1.66716e-06,0.0
0.308,8.589,STABILIZE,0.798785,0.00506214,-0.00288898,-5.0,-5.0,0.0238,0.0064,31.0819,-139.5,139.5,7.07261,0.0,,False,8.70333e-07,0.0
0.359,8.64,STABILIZE,0.796204,0.00533282,-0.00302016,-5.0,-5.0,0.008,-0.0007,31.0678,-140.305,140.305,7.07271,0.0,,False,4.60069e-07,0.0
0.41,8.691,STABILIZE,0.792965,0.00560432,-0.00315395,-5.0,-5.0,-0.0029,-0.0069,31.0571,-141.017,141.017,7.0728,0.0,,False,2.43198e-07,0.0
0.461,8.742,STABILIZE,0.789335,0.00587172,-0.00328826,-5.0,-5.0,-0.0126,-0.011,31.0552,-141.625,141.625,7.0729,0.0,,False,1.28557e-07,0.0
