t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,127.795,STABILIZE,0.730519,0.00466972,-0.00226053,-5.0,-5.0,0.0135,-0.0096,30.0,-142.062,142.062,7.07277,0.0,,False,1.62414e-09,0.0
0.051,127.846,STABILIZE,0.732361,0.004661,-0.00222024,-5.0,-5.0,0.1346,0.0722,30.0001,-141.758,141.758,7.0728,0.0,,False,8.58541e-10,0.0
0.102,127.897,STABILIZE,0.733862,0.0047148,-0.00220029,-5.0,-5.0,0.2112,0.1164,30.0001,-141.673,141.673,7.07285,0.0,,False,4.53835e-10,0.0
0.154,127.949,STABILIZE,0.735007,0.00486653,-0.00221852,-5.0,-5.0,0.181,0.0846,29.9999,-141.716,141.716,7.07294,0.0,,False,2.36923e-10,0.0
0.205,128.0,STABILIZE,0.735767,0.00509018,-0.00227369,-5.0,-5.0,0.1235,0.0407,29.9999,-141.826,141.826,7.07306,0.0,,False,1.2524e-10,0.0
0.255,128.05,STABILIZE,0.736203,0.00535724,-0.00235323,-5.0,-5.0,0.0776,0.0094,30.0,-141.96,141.96,7.07319,0.0,,False,6.70363e-11,0.0
0.306,128.101,STABILIZE,0.73638,0.00566434,-0.00244962,-5.0,-5.0,0.0445,-0.0145,30.0,-142.102,142.102,7.07334,0.0,,False,3.54362e-11,0.0
0.356,128.151,STABILIZE,0.736348,0.00597976,-0.00255634,-5.0,-5.0,0.0209,-0.0316,30.0,-142.233,142.233,7.07349,0.0,,False,1.89676e-11,0.0
0.407,128.202,STABILIZE,0.736152,0.00629588,-0.00267596,-5.0,-5.0,0.0035,-0.0386,30.0,-142.35,142.35,7.07363,0.0,,False,1.00265e-11,0.0
0.457,128.252,STABILIZE,0.73584,0.00659278,-0.00280046,-5.0,-5.0,-0.0085,-0.0388,30.0,-142.449,142.449,7.07375,0.0,,False,5.36681e-12,0.0
0.508,128.303,APPROACH,0.735431,0.00687902,-0.00293232,-5.0,-5.0,-0.0164,-0.038,29.9999,-142.533,142.533,7.07386,0.0,,False,2.83696e-12,0.0
0.558,128.353,APPROACH,0.734968,0.0071404,-0.0030523,-5.0,-5.0,0.6297,-0.4333,29.9267,-142.602,142.602,7.07396,0.0,,False,1.51852e-12,0.0
