t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,159.543,STABILIZE,0.731813,0.00442304,-0.00263241,-5.0,-5.0,-0.0024,0.0054,30.0,-142.046,142.046,7.07234,0.0,,False,1.38491e-09,0.0
0.051,159.594,STABILIZE,0.733586,0.00442765,-0.0026095,-5.0,-5.0,0.1197,0.0787,30.0001,-141.745,141.745,7.07236,0.0,,False,7.32078e-10,0.0
0.101,159.644,STABILIZE,0.734993,0.00448152,-0.00261822,-5.0,-5.0,0.1952,0.1206,30.0001,-141.664,141.664,7.07239,0.0,,False,3.91853e-10,0.0
0.152,159.695,STABILIZE,0.736061,0.00462036,-0.00268159,-5.0,-5.0,0.1609,0.1005,30.0,-141.706,141.706,7.07244,0.0,,False,2.07139e-10,0.0
0.202,159.745,STABILIZE,0.736763,0.00482406,-0.00278715,-5.0,-5.0,0.0984,0.0667,29.9999,-141.813,141.813,7.07251,0.0,,False,1.10873e-10,0.0
0.253,159.796,STABILIZE,0.737161,0.00507195,-0.00292259,-5.0,-5.0,0.0492,0.0414,30.0,-141.95,141.95,7.07259,0.0,,False,5.8609e-11,0.0
0.303,159.846,STABILIZE,0.737284,0.00533394,-0.00307071,-5.0,-5.0,0.0186,0.027,30.0,-142.093,142.093,7.07267,0.0,,False,3.13711e-11,0.0
0.354,159.897,STABILIZE,0.737188,0.00560993,-0.00322706,-5.0,-5.0,-0.001,0.0171,30.0,-142.232,142.232,7.07276,0.0,,False,1.65832e-11,0.0
0.404,159.947,STABILIZE,0.736924,0.00588399,-0.00337874,-5.0,-5.0,-0.0139,0.0081,30.0,-142.354,142.354,7.07284,0.0,,False,8.87633e-12,0.0
0.454,159.997,STABILIZE,0.736535,0.00615442,-0.00352548,-5.0,-5.0,-0.0226,0.0006,30.0,-142.459,142.459,7.07293,0.0,,False,4.75115e-12,0.0
0.505,160.048,APPROACH,0.736049,0.00642124,-0.00366806,-5.0,-5.0,-0.028,-0.0048,30.0,-142.549,142.549,7.07302,0.0,,False,2.51152e-12,0.0
