t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,6.287,STABILIZE,0.780445,0.00324546,-0.00480613,-5.0,-5.0,-0.0706,-0.0639,29.9656,-132.999,132.999,7.07157,0.0,,False,6.81159e-07,0.0
0.051,6.338,STABILIZE,0.785806,0.003164,-0.00473258,-5.0,-5.0,0.2214,-0.0299,29.9778,-133.324,133.324,7.06732,0.0,,False,3.60069e-07,0.0
0.102,6.389,STABILIZE,0.787924,0.00311433,-0.00474189,-5.0,-5.0,0.5529,-0.11,30.0003,-133.755,133.755,7.07298,0.0,,False,1.90337e-07,0.0
0.153,6.44,STABILIZE,0.786951,0.0031362,-0.0049673,-5.0,-5.0,0.4208,-0.0003,29.9982,-134.525,134.525,7.06802,0.0,,False,1.00614e-07,0.0
0.205,6.492,STABILIZE,0.783047,0.00324388,-0.00534439,-5.0,-5.0,0.2402,-0.0246,29.9953,-135.652,135.652,7.07405,0.0,,False,5.25253e-08,0.0
0.256,6.543,STABILIZE,0.776743,0.00339179,-0.00580436,-5.0,-5.0,0.2076,-0.0845,29.9989,-137.014,137.014,7.06933,0.0,,False,2.77655e-08,0.0
0.307,6.594,STABILIZE,0.768454,0.00355251,-0.00635617,-5.0,-5.0,0.0259,-0.0068,30.0002,-138.55,138.55,7.07321,0.0,,False,1.46772e-08,0.0
0.359,6.646,STABILIZE,0.758508,0.00372624,-0.00692972,-5.0,-5.0,-0.0433,-0.0236,29.9986,-140.175,140.175,7.06603,0.0,,False,7.66217e-09,0.0
0.41,6.697,STABILIZE,0.747852,0.00388174,-0.00748401,-5.0,-5.0,0.0041,-0.033,29.9984,-141.754,141.754,7.06633,0.0,,False,4.05032e-09,0.0
0.461,6.748,STABILIZE,0.736864,0.00402458,-0.00805007,-5.0,-5.0,0.0654,0.1151,29.9953,-143.224,143.224,7.06998,0.0,,False,2.14105e-09,0.0
0.512,6.799,STABILIZE,0.726062,0.00423024,-0.00862085,-5.0,-5.0,-0.0815,-0.0088,29.9977,-144.466,144.466,7.0703,0.0,,False,1.13178e-09,0.0
0.564,6.851,STABILIZE,0.715697,0.00442405,-0.00918039,-5.0,-5.0,-0.0983,-0.0852,29.9998,-145.397,145.397,7.06477,0.0,,False,5.90843e-10,0.0
0.615,6.902,STABILIZE,0.706501,0.0045655,-0.00970668,-5.0,-5.0,-0.1493,0.058,29.9933,-146.013,146.013,7.06937,0.0,,False,3.12327e-10,0.0
0.666,6.953,STABILIZE,0.698491,0.00469812,-0.0101613,-5.0,-5.0,-0.0174,0.0173,29.9971,-146.407,146.407,7.0702,0.0,,False,1.651e-10,0.0
0.718,7.005,STABILIZE,0.691694,0.00484658,-0.0106096,-5.0,-5.0,-0.1271,-0.0584,29.994,-146.654,146.654,7.07198,0.0,,False,8.61897e-11,0.0
0.769,7.056,STABILIZE,0.686462,0.00495196,-0.0110133,-5.0,-5.0,-0.0995,-0.0664,29.9984,-146.799,146.799,7.07049,0.0,,False,4.55609e-11,0.0
0.82,7.107,STABILIZE,0.682701,0.00502015,-0.0113848,-5.0,-5.0,-0.0502,0.0025,29.995,-146.88,146.88,7.06059,0.0,,False,2.40841e-11,0.0
0.871,7.158,STABILIZE,0.680441,0.00509437,-0.0117278,-5.0,-5.0,0.0337,0.0663,29.995,-146.888,146.888,7.06458,0.0,,False,1.27311e-11,0.0
