t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,6.29,STABILIZE,0.780063,0.00324848,-0.00480885,-5.0,-5.0,-0.0756,-0.0668,29.9649,-132.983,132.983,7.06817,0.0,,False,7.05491e-07,0.0
0.051,6.341,STABILIZE,0.785609,0.00316766,-0.00473636,-5.0,-5.0,0.181,-0.0227,29.9845,-133.259,133.259,7.06509,0.0,,False,3.72931e-07,0.0
0.102,6.392,STABILIZE,0.787886,0.00311338,-0.00473173,-5.0,-5.0,0.4981,-0.0908,30.0156,-133.549,133.549,7.07432,0.0,,False,1.97136e-07,0.0
0.154,6.444,STABILIZE,0.786956,0.00312754,-0.00492495,-5.0,-5.0,0.3896,0.013,30.0112,-134.198,134.198,7.06846,0.0,,False,1.02914e-07,0.0
0.205,6.495,STABILIZE,0.783074,0.0032239,-0.00524621,-5.0,-5.0,0.2208,-0.0131,30.0094,-135.215,135.215,7.06281,0.0,,False,5.44016e-08,0.0
0.256,6.546,STABILIZE,0.776594,0.00336205,-0.00564677,-5.0,-5.0,0.1976,-0.0766,30.0122,-136.537,136.537,7.0746,0.0,,False,2.87574e-08,0.0
0.307,6.597,STABILIZE,0.767968,0.00351389,-0.00613339,-5.0,-5.0,0.0224,-0.0105,30.014,-138.081,138.081,7.06213,0.0,,False,1.52015e-08,0.0
0.359,6.649,STABILIZE,0.757512,0.00367687,-0.00664023,-5.0,-5.0,-0.0438,-0.0128,30.0123,-139.755,139.755,7.0691,0.0,,False,7.93588e-09,0.0
0.41,6.7,STABILIZE,0.746209,0.00382474,-0.00712676,-5.0,-5.0,0.0046,-0.0394,30.0123,-141.409,141.409,7.0662,0.0,,False,4.195e-09,0.0
0.461,6.751,STABILIZE,0.734452,0.00395689,-0.00762637,-5.0,-5.0,0.0674,0.1138,30.0091,-142.973,142.973,7.06657,0.0,,False,2.21753e-09,0.0
0.513,6.803,STABILIZE,0.722568,0.00415599,-0.00814264,-5.0,-5.0,-0.0718,-0.0072,30.0112,-144.325,144.325,7.07084,0.0,,False,1.15765e-09,0.0
0.564,6.854,STABILIZE,0.711493,0.00433969,-0.00863077,-5.0,-5.0,-0.0901,-0.09,30.0136,-145.299,145.299,7.06107,0.0,,False,6.11949e-10,0.0
0.615,6.905,STABILIZE,0.701344,0.00447465,-0.00910123,-5.0,-5.0,-0.1396,0.0565,30.0071,-145.955,145.955,7.06786,0.0,,False,3.23484e-10,0.0
0.666,6.956,STABILIZE,0.69236,0.00460152,-0.00950418,-5.0,-5.0,-0.0171,0.0133,30.0107,-146.373,146.373,7.06744,0.0,,False,1.70998e-10,0.0
0.718,7.008,STABILIZE,0.684557,0.0047433,-0.00990181,-5.0,-5.0,-0.1144,-0.0532,30.0078,-146.635,146.635,7.06717,0.0,,False,8.92685e-11,0.0
0.769,7.059,STABILIZE,0.678331,0.00484678,-0.0102606,-5.0,-5.0,-0.0965,-0.0744,30.0117,-146.788,146.788,7.06785,0.0,,False,4.71884e-11,0.0
0.82,7.11,STABILIZE,0.673573,0.00491035,-0.0105908,-5.0,-5.0,-0.0453,0.0014,30.0089,-146.878,146.878,7.06359,0.0,,False,2.49444e-11,0.0
0.872,7.162,STABILIZE,0.670268,0.00498184,-0.0109009,-5.0,-5.0,0.0382,0.0612,30.0087,-146.93,146.93,7.06482,0.0,,False,1.30221e-11,0.0
0.923,7.213,STABILIZE,0.668559,0.00509629,-0.0111995,-5.0,-5.0,-0.0075,0.072,30.0136,-146.929,146.929,7.06258,0.0,,False,6.88365e-12,0.0
0.974,7.264,STABILIZE,0.668364,0.00524503,-0.0114746,-5.0,-5.0,-0.0617,-0.0592,30.0089,-146.818,146.818,7.06255,0.0,,False,3.63878e-12,0.0
1.025,7.315,STABILIZE,0.66964,0.0053549,-0.0117342,-5.0,-5.0,-0.1176,0.0042,30.0117,-146.506,146.506,7.0615,0.0,,False,1.92351e-12,0.0
1.077,7.367,STABILIZE,0.672336,0.00544251,-0.0119434,-5.0,-5.0,-0.1199,0.0771,30.0132,-145.986,145.986,7.06651,0.0,,False,1.00416e-12,0.0
1.128,7.418,STABILIZE,0.676159,0.0055327,-0.0120778,-5.0,-5.0,-0.0144,-0.0976,30.0103,-145.338,145.338,7.06531,0.0,,False,5.3081e-13,0.0
1.179,7.469,STABILIZE,0.680913,0.00558115,-0.0122292,-5.0,-5.0,-0.0466,-0.1059,30.011,-144.594,144.594,7.06312,0.0,,False,2.80593e-13,0.0
1.231,7.521,STABILIZE,0.686438,0.00558118,-0.0124002,-5.0,-5.0,0.031,0.0188,30.008,-143.787,143.787,7.06773,0.0,,False,1.46482e-13,0.0
1.282,7.572,STABILIZE,0.692233,0.00560123,-0.0125849,-5.0,-5.0,-0.065,0.023,30.0069,-143.004,143.004,7.07028,0.0,,False,7.74323e-14,0.0
1.333,7.623,STABILIZE,0.698117,0.00562437,-0.0127531,-5.0,-5.0,-0.0608,0.1232,30.0068,-142.279,142.279,7.06374,0.0,,False,4.09317e-14,0.0
1.384,7.674,STABILIZE,0.703836,0.005689,-0.0128791,-5.0,-5.0,-0.0792,-0.0071,30.0112,-141.628,141.628,7.06447,0.0,,False,2.1637e-14,0.0
1.436,7.726,STABILIZE,0.709258,0.00574892,-0.0129983,-5.0,-5.0,0.0293,-0.1331,30.013,-141.06,141.059,7.06834,0.0,,False,1.12955e-14,0.0
1.487,7.777,STABILIZE,0.713976,0.00577487,-0.0131752,-5.0,-5.0,-0.0067,0.102,30.0142,-140.63,140.63,7.06466,0.0,,False,5.97094e-15,0.0
1.538,7.828,STABILIZE,0.717952,0.00583959,-0.0133344,-5.0,-5.0,-0.0786,-0.0198,30.0133,-140.329,140.329,7.06831,0.0,,False,3.15631e-15,0.0
1.59,7.88,STABILIZE,0.721129,0.00588582,-0.013477,-5.0,-5.0,-0.0354,-0.0002,30.0177,-140.152,140.152,7.06495,0.0,,False,1.64774e-15,0.0
1.641,7.931,STABILIZE,0.723326,0.00592205,-0.0136107,-5.0,-5.0,-0.1068,-0.0519,30.0126,-140.124,140.124,7.06869,0.0,,False,8.71015e-16,0.0
1.692,7.982,STABILIZE,0.724604,0.00591668,-0.0137163,-5.0,-5.0,-0.1346,-0.063,30.007,-140.231,140.231,7.0704,0.0,,False,4.60429e-16,0.0
1.744,8.034,STABILIZE,0.724999,0.00586073,-0.013794,-5.0,-5.0,-0.0605,0.0032,30.0134,-140.449,140.449,7.06284,0.0,,False,2.40365e-16,0.0
1.795,8.085,STABILIZE,0.724575,0.00579656,-0.0138644,-5.0,-5.0,0.0153,-0.0402,30.01,-140.771,140.771,7.0639,0.0,,False,1.2706e-16,0.0
1.847,8.137,STABILIZE,0.72343,0.00572469,-0.0139595,-5.0,-5.0,-0.0538,0.131,30.0087,-141.141,141.141,7.06698,0.0,,False,6.63312e-17,0.0
1.898,8.188,STABILIZE,0.721741,0.0057006,-0.014019,-5.0,-5.0,-0.0666,0.048,30.0053,-141.52,141.52,7.06977,0.0,,False,3.50635e-17,0.0
1.949,8.239,STABILIZE,0.719625,0.00569458,-0.0140493,-5.0,-5.0,-0.0266,0.0077,30.0138,-141.912,141.912,7.06419,0.0,,False,1.8535e-17,0.0
2.001,8.291,APPROACH,0.717172,0.00570119,-0.0140777,-5.0,-5.0,0.0588,-0.0009,30.0127,-142.32,142.32,7.0671,0.0,,False,9.67611e-18,0.0
2.052,8.342,APPROACH,0.714622,0.0057387,-0.0141247,-5.0,-5.0,0.7642,-0.2278,29.9518,-142.711,142.711,7.07147,0.0,,False,5.11491e-18,0.0
2.103,8.393,APPROACH,0.712066,0.00588358,-0.0145328,-5.0,-5.0,2.9327,-1.1896,29.5965,-143.066,143.066,7.06094,0.0,,False,2.7038e-18,0.0
2.154,8.444,APPROACH,0.709591,0.00623586,-0.0163755,-5.0,-5.0,3.9874,-2.8647,28.8579,-143.363,143.363,7.05841,0.0,,False,1.42926e-18,0.0
2.206,8.496,APPROACH,0.707205,0.00633107,-0.0205448,-5.0,-5.0,3.7527,-5.2832,27.7151,-143.651,143.651,7.06274,0.0,,False,7.46141e-19,0.0
2.257,8.547,APPROACH,0.705033,0.00508742,-0.0272687,-5.0,-5.0,3.3552,-8.305,26.2341,-143.946,143.946,7.05032,0.0,,False,3.94419e-19,0.0
2.308,8.598,APPROACH,0.702983,0.00112669,-0.0370222,-5.0,-5.0,3.8436,-10.5273,24.4703,-144.292,144.293,7.04787,0.0,,False,2.08495e-19,0.0
