t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.331,STABILIZE,0.792675,0.00432275,-0.00247552,-5.0,-5.0,-0.0209,-0.0251,30.1513,-135.52,135.52,7.07238,0.0,,False,1.61405e-05,0.0
0.052,5.383,STABILIZE,0.799012,0.00437867,-0.00245431,-4.9856,-5.0,0.0989,0.0464,29.8926,-136.076,136.076,7.06225,0.0,,False,8.42609e-06,0.0
0.103,5.434,STABILIZE,0.802889,0.00446993,-0.00246091,-4.973,-5.0,0.1674,0.0858,29.8314,-136.86,136.86,7.05341,0.0,,False,4.45413e-06,0.0
0.154,5.485,STABILIZE,0.80472,0.00462721,-0.00251089,-4.9571,-5.0,0.1411,0.0699,30.0251,-137.764,137.764,7.04227,0.0,,False,2.35451e-06,0.0
0.206,5.537,STABILIZE,0.804802,0.00484327,-0.00259974,-4.9412,-5.0,0.09,0.0427,30.1384,-138.722,138.722,7.03117,0.0,,False,1.22916e-06,0.0
0.257,5.588,STABILIZE,0.80346,0.00508947,-0.0027108,-4.925,-5.0,0.0512,0.0234,30.1498,-139.641,139.642,7.01988,0.0,,False,6.4975e-07,0.0
0.308,5.639,STABILIZE,0.801033,0.0053541,-0.00283505,-4.9091,-5.0,0.0264,0.0107,30.1419,-140.5,140.501,7.00882,0.0,,False,3.43466e-07,0.0
0.359,5.69,STABILIZE,0.797821,0.00562741,-0.0029668,-4.8965,-5.0,0.0098,0.0018,30.1383,-141.276,141.276,7.00009,0.0,,False,1.8156e-07,0.0
0.411,5.742,STABILIZE,0.794018,0.00590861,-0.00310452,-4.8803,-5.0,-0.0028,-0.0051,30.138,-141.963,141.963,6.98885,0.0,,False,9.47828e-08,0.0
0.462,5.793,STABILIZE,0.790014,0.00618173,-0.00323951,-4.8644,-5.0,-0.0122,-0.0105,30.1383,-142.53,142.53,6.97784,0.0,,False,5.01033e-08,0.0
0.513,5.844,STABILIZE,0.785943,0.0064478,-0.00337222,-4.8485,-5.0,-0.0191,-0.0143,30.1384,-142.989,142.989,6.96684,0.0,,False,2.64852e-08,0.0
0.565,5.896,APPROACH,0.781897,0.00670877,-0.00350201,-4.8326,-5.0,-0.0036,-0.0358,30.1368,-143.351,143.351,6.95585,0.0,,False,1.38265e-08,0.0
0.616,5.947,APPROACH,0.778162,0.00694862,-0.00362906,-4.8167,-5.0,0.9231,-0.5819,30.021,-143.61,143.61,6.94488,0.0,,False,7.30886e-09,0.0
0.667,5.998,APPROACH,0.774752,0.00717593,-0.00425254,-4.8038,-5.0,2.4372,-1.8648,29.5779,-143.808,143.808,6.93563,0.0,,False,3.86355e-09,0.0
0.718,6.049,APPROACH,0.771702,0.00721967,-0.00626904,-4.7879,-5.0,3.0279,-3.8543,28.7631,-143.988,143.988,6.92319,0.0,,False,2.04232e-09,0.0
0.77,6.101,APPROACH,0.768965,0.00635808,-0.0104485,-4.772,-5.0,3.226,-6.5846,27.5534,-144.204,144.204,6.90857,0.0,,False,1.06619e-09,0.0
0.821,6.152,APPROACH,0.766605,0.00350428,-0.0172678,-4.7561,-5.0,3.4704,-9.0055,26.0472,-144.518,144.518,6.89068,0.0,,False,5.63599e-10,0.0
0.872,6.203,APPROACH,0.764516,-0.00236464,-0.0273241,-4.7399,-5.0,3.7843,-9.8473,24.3119,-144.845,144.845,6.86817,0.0,,False,2.97925e-10,0.0
0.924,6.255,APPROACH,0.762708,-0.0118383,-0.0411136,-4.724,-5.0,4.1168,-9.3865,22.3133,-145.013,145.013,6.84069,0.0,,False,1.55531e-10,0.0
0.975,6.306,APPROACH,0.761334,-0.0244085,-0.0580457,-4.7114,-5.0,4.4631,-8.9394,20.0737,-145.0,145.0,6.81108,0.0,,False,8.22154e-11,0.0
1.026,6.357,APPROACH,0.760378,-0.0400968,-0.0782943,-4.6952,-5.0,4.8381,-8.7157,17.6438,-144.902,144.902,6.77445,0.0,,False,4.34601e-11,0.0
1.077,6.408,APPROACH,0.759807,-0.0588869,-0.10185,-4.6793,-5.0,5.2234,-8.5281,15.1385,-144.771,144.771,6.7335,0.0,,False,2.29735e-11,0.0
1.129,6.46,APPROACH,0.759569,-0.0812449,-0.12928,-4.6634,-5.0,5.6071,-8.3093,12.5847,-144.622,144.622,6.68731,0.0,,False,1.19932e-11,0.0
1.18,6.511,APPROACH,0.75962,-0.106306,-0.159526,-4.6475,-5.0,5.9658,-8.0744,10.1224,-144.471,144.471,6.63722,0.0,,False,6.33977e-12,0.0
1.231,6.562,APPROACH,0.759898,-0.134454,-0.193077,-4.6346,-5.0,6.3047,-7.8298,7.7206,-144.322,144.322,6.58467,0.0,,False,3.35128e-12,0.0
1.282,6.613,APPROACH,0.760351,-0.165682,-0.229924,-4.6187,-5.0,6.6239,-7.5786,5.3827,-144.183,144.183,6.52557,0.0,,False,1.77153e-12,0.0
1.334,6.665,APPROACH,0.76094,-0.20069,-0.270879,-4.6028,-5.0,6.9303,-7.3162,3.0584,-144.056,144.056,6.46089,0.0,,False,9.24819e-13,0.0
1.385,6.716,APPROACH,0.7616,-0.23812,-0.31436,-4.5869,-5.0,7.2139,-7.0524,0.8259,-143.946,143.946,6.39274,0.0,,False,4.88871e-13,0.0
1.436,6.767,APPROACH,0.762301,-0.27861,-0.361108,-4.571,-5.0,7.4827,-6.7815,-1.3727,-143.854,143.854,6.32012,0.0,,False,2.58423e-13,0.0
1.488,6.819,APPROACH,0.76302,-0.323042,-0.412114,-4.5548,-5.0,7.7428,-6.4976,-3.5916,-143.778,143.778,6.24151,0.0,,False,1.34909e-13,0.0
1.539,6.87,APPROACH,0.763705,-0.369704,-0.465403,-4.5422,-5.0,7.9989,-6.1938,-5.7532,-143.721,143.721,6.16217,0.0,,False,7.13144e-14,0.0
1.59,6.921,APPROACH,0.764349,-0.419425,-0.521915,-4.5263,-5.0,8.3851,-5.6781,-7.8811,-143.679,143.679,6.07616,0.0,,False,3.76977e-14,0.0
1.641,6.972,APPROACH,0.764934,-0.472123,-0.581742,-4.5101,-5.0,8.7527,-5.1224,-10.0073,-143.654,143.654,5.9855,0.0,,False,1.99274e-14,0.0
1.693,7.024,APPROACH,0.765465,-0.528819,-0.646235,-4.4942,-5.0,8.976,-4.7407,-12.2139,-143.64,143.64,5.88893,0.0,,False,1.0403e-14,0.0
1.744,7.075,APPROACH,0.765919,-0.587316,-0.712925,-4.4783,-5.0,9.1354,-4.4341,-14.3987,-143.635,143.635,5.78954,0.0,,False,5.49918e-15,0.0
1.795,7.126,APPROACH,0.766307,-0.648694,-0.783014,-4.4654,-5.0,9.2707,-4.1197,-16.5887,-143.635,143.635,5.68773,0.0,,False,2.90693e-15,0.0
1.847,7.178,APPROACH,0.766636,-0.714253,-0.857966,-4.4495,-5.0,8.7281,-3.4946,-18.7769,-143.607,143.607,5.5775,0.0,,False,1.51755e-15,0.0
1.898,7.229,APPROACH,0.766935,-0.78125,-0.934645,-4.4336,-5.0,7.3755,-2.6167,-20.8939,-143.463,143.463,5.46505,0.0,,False,8.02196e-16,0.0
1.949,7.28,APPROACH,0.767267,-0.85043,-1.0139,-4.4177,-5.0,5.9156,-1.8418,-23.0466,-143.228,143.228,5.34924,0.0,,False,4.24051e-16,0.0
2.0,7.331,APPROACH,0.76764,-0.92131,-1.09517,-4.4018,-5.0,4.6419,-1.2635,-25.1885,-142.985,142.985,5.23082,0.0,,False,2.24158e-16,0.0
2.052,7.383,APPROACH,0.768032,-0.994918,-1.17961,-4.3856,-5.0,3.5346,-0.8464,-27.1239,-142.775,142.775,5.10804,0.0,,False,1.17021e-16,0.0
2.103,7.434,APPROACH,0.768388,-1.06809,-1.26358,-4.373,-5.0,2.5904,-0.5573,-28.6636,-142.624,142.624,4.98831,0.0,,False,6.18587e-17,0.0
2.154,7.485,APPROACH,0.768687,-1.14195,-1.34836,-4.3571,-5.0,1.7613,-0.3494,-29.8477,-142.526,142.526,4.86535,0.0,,False,3.26993e-17,0.0
2.206,7.537,APPROACH,0.76891,-1.21772,-1.43532,-4.3412,-5.0,1.0232,-0.1927,-30.6946,-142.474,142.474,4.73952,0.0,,False,1.70705e-17,0.0
2.257,7.588,APPROACH,0.769036,-1.29227,-1.52086,-4.325,-5.0,0.3962,-0.0743,-31.1774,-142.461,142.461,4.61539,0.0,,False,9.02369e-18,0.0
2.308,7.639,APPROACH,0.769066,-1.36687,-1.60644,-4.3091,-5.0,-0.1489,0.0231,-31.3344,-142.477,142.477,4.49143,0.0,,False,4.77003e-18,0.0
2.359,7.69,APPROACH,0.769007,-1.44136,-1.69188,-4.2965,-5.0,-0.6224,0.1089,-31.2585,-142.513,142.513,4.36984,0.0,,False,2.5215e-18,0.0
