t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.245,STABILIZE,0.784883,0.00419134,-0.00270734,-5.0,-5.0,-0.0307,-0.0221,30.6959,-135.916,135.916,7.07212,0.0,,False,3.58295e-05,0.0
0.051,5.296,STABILIZE,0.792128,0.0042684,-0.00267814,-5.0,-5.0,0.0914,0.0367,30.3006,-135.933,135.934,7.07219,0.0,,False,1.89399e-05,0.0
0.102,5.347,STABILIZE,0.797125,0.00437905,-0.00267748,-5.0,-5.0,0.1644,0.0703,30.1186,-136.387,136.387,7.07227,0.0,,False,1.00119e-05,0.0
0.154,5.399,STABILIZE,0.800076,0.00455426,-0.00272568,-5.0,-5.0,0.1379,0.0555,30.2376,-137.111,137.111,7.07236,0.0,,False,5.22666e-06,0.0
0.205,5.45,STABILIZE,0.801126,0.00477458,-0.00281271,-5.0,-5.0,0.0871,0.0329,30.5592,-137.947,137.947,7.07246,0.0,,False,2.76287e-06,0.0
0.256,5.501,STABILIZE,0.800654,0.00502408,-0.00292382,-5.0,-5.0,0.0478,0.0172,30.6887,-138.814,138.814,7.07256,0.0,,False,1.46049e-06,0.0
0.308,5.553,STABILIZE,0.798931,0.00529428,-0.00305113,-5.0,-5.0,0.0226,0.0063,30.6924,-139.671,139.671,7.07266,0.0,,False,7.62442e-07,0.0
0.359,5.604,STABILIZE,0.796336,0.00556605,-0.00318289,-5.0,-5.0,0.0075,-0.0014,30.6803,-140.443,140.443,7.07276,0.0,,False,4.03036e-07,0.0
0.41,5.655,STABILIZE,0.793131,0.00583806,-0.00331727,-5.0,-5.0,-0.0038,-0.007,30.676,-141.125,141.125,7.07285,0.0,,False,2.1305e-07,0.0
0.461,5.706,STABILIZE,0.789571,0.00610584,-0.00345189,-5.0,-5.0,-0.0124,-0.0111,30.676,-141.704,141.704,7.07295,0.0,,False,1.12621e-07,0.0
0.513,5.758,STABILIZE,0.785803,0.0063715,-0.00358695,-5.0,-5.0,-0.0186,-0.0145,30.6764,-142.183,142.183,7.07304,0.0,,False,5.87932e-08,0.0
0.564,5.809,STABILIZE,0.782155,0.00662228,-0.0037155,-5.0,-5.0,-0.0244,-0.0158,30.6767,-142.546,142.546,7.07313,0.0,,False,3.10788e-08,0.0
0.615,5.86,APPROACH,0.778696,0.00686127,-0.00382688,-5.0,-5.0,0.2785,-0.2197,30.6475,-142.81,142.81,7.07322,0.0,,False,1.64287e-08,0.0
0.667,5.912,APPROACH,0.775475,0.00708768,-0.00410366,-5.0,-5.0,1.7916,-1.171,30.3725,-142.995,142.995,7.07318,0.0,,False,8.57651e-09,0.0
0.718,5.963,APPROACH,0.772676,0.0072683,-0.0053434,-5.0,-5.0,2.7643,-2.8329,29.7359,-143.14,143.14,7.07243,0.0,,False,4.53365e-09,0.0
