t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.338,STABILIZE,0.79009,1.98497,0.00355804,-5.0,-5.0,-4.6896,-8.0726,29.7809,-137.024,137.024,8.59217,0.0,,False,2.79638e-05,0.0
0.051,5.389,STABILIZE,0.796651,1.88171,0.00308418,-5.0,-5.0,-3.5868,-6.6551,29.5006,-137.083,137.083,8.50816,0.0,,False,1.4782e-05,0.0
0.102,5.44,STABILIZE,0.80104,1.77543,0.00254194,-5.0,-5.0,-1.6729,-4.6294,29.4695,-137.389,137.389,8.42211,0.0,,False,7.81396e-06,0.0
0.154,5.492,STABILIZE,0.803512,1.66512,0.00163722,-5.0,-5.0,0.5863,-2.3627,29.6782,-137.877,137.877,8.33308,0.0,,False,4.07925e-06,0.0
0.205,5.543,STABILIZE,0.804206,1.55629,3.51135e-05,-5.0,-5.0,2.824,-0.1522,29.8204,-138.538,138.538,8.24532,0.0,,False,2.15634e-06,0.0
0.256,5.594,STABILIZE,0.803405,1.44812,-0.002639,-5.0,-5.0,4.8969,2.0434,29.901,-139.389,139.389,8.15794,0.0,,False,1.13987e-06,0.0
0.308,5.646,STABILIZE,0.801274,1.3398,-0.00678081,-5.0,-5.0,5.7947,4.2822,29.9553,-140.399,140.399,8.07002,0.0,,False,5.95063e-07,0.0
0.359,5.697,STABILIZE,0.79815,1.23652,-0.0121047,-5.0,-5.0,5.3967,6.4794,29.9705,-141.418,141.418,7.98582,0.0,,False,3.14558e-07,0.0
0.41,5.748,STABILIZE,0.794286,1.13696,-0.018046,-5.0,-5.0,4.7837,8.6741,29.9528,-142.406,142.406,7.90457,0.0,,False,1.66279e-07,0.0
0.461,5.799,STABILIZE,0.789926,1.04185,-0.0238805,-5.0,-5.0,4.5914,10.8359,29.9311,-143.398,143.398,7.82725,0.0,,False,8.78971e-08,0.0
0.513,5.851,STABILIZE,0.785176,0.950331,-0.0291591,-5.0,-5.0,4.7052,12.4212,29.8835,-144.405,144.405,7.75343,0.0,,False,4.58863e-08,0.0
0.564,5.902,STABILIZE,0.780427,0.866606,-0.0333769,-5.0,-5.0,4.9634,13.1634,29.825,-145.271,145.272,7.68664,0.0,,False,2.42561e-08,0.0
0.615,5.953,STABILIZE,0.775815,0.789275,-0.0365819,-5.0,-5.0,5.2692,13.1231,29.7654,-145.912,145.912,7.6257,0.0,,False,1.28221e-08,0.0
0.667,6.005,STABILIZE,0.771481,0.717101,-0.0389494,-5.0,-5.0,5.5606,12.3299,29.7043,-146.255,146.255,7.5695,0.0,,False,6.6937e-09,0.0
0.718,6.056,STABILIZE,0.767777,0.652624,-0.0406995,-5.0,-5.0,5.7803,11.6439,29.7094,-146.317,146.317,7.51976,0.0,,False,3.53837e-09,0.0
0.769,6.107,STABILIZE,0.764691,0.594169,-0.0421279,-5.0,-5.0,5.9149,11.4767,29.7567,-146.258,146.258,7.47497,0.0,,False,1.87043e-09,0.0
0.82,6.158,STABILIZE,0.762209,0.541699,-0.0433195,-5.0,-5.0,5.9931,11.4691,29.7774,-146.157,146.157,7.43499,0.0,,False,9.88731e-10,0.0
0.872,6.21,STABILIZE,0.760255,0.494365,-0.0443266,-5.0,-5.0,6.0522,11.4564,29.7761,-146.026,146.026,7.3991,0.0,,False,5.16163e-10,0.0
