t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.075,STABILIZE,0.784881,0.0043036,-0.00276044,-5.0,-5.0,-0.0301,-0.0252,30.8336,-135.472,135.472,7.07216,0.0,,False,3.87344e-05,0.0
0.051,5.126,STABILIZE,0.792613,0.00437593,-0.0027252,-5.0,-5.0,0.0969,0.037,30.3924,-135.54,135.54,7.07224,0.0,,False,2.04755e-05,0.0
0.103,5.178,STABILIZE,0.798006,0.00448571,-0.00272056,-5.0,-5.0,0.1694,0.0713,30.1862,-136.07,136.07,7.07232,0.0,,False,1.06891e-05,0.0
0.154,5.229,STABILIZE,0.801037,0.00465568,-0.00276516,-5.0,-5.0,0.1409,0.0563,30.2797,-136.851,136.851,7.07241,0.0,,False,5.65041e-06,0.0
0.205,5.28,STABILIZE,0.802108,0.00487423,-0.00284969,-5.0,-5.0,0.0894,0.0331,30.6402,-137.758,137.758,7.0725,0.0,,False,2.98688e-06,0.0
0.256,5.331,STABILIZE,0.80154,0.00512243,-0.00295894,-5.0,-5.0,0.0499,0.0176,30.8356,-138.698,138.698,7.0726,0.0,,False,1.5789e-06,0.0
0.308,5.383,STABILIZE,0.799622,0.00539193,-0.003085,-5.0,-5.0,0.0247,0.0074,30.8546,-139.627,139.627,7.0727,0.0,,False,8.24258e-07,0.0
0.359,5.434,STABILIZE,0.796758,0.00566391,-0.003216,-5.0,-5.0,0.0088,-0.0001,30.8401,-140.467,140.467,7.0728,0.0,,False,4.35713e-07,0.0
0.41,5.485,STABILIZE,0.793228,0.00593691,-0.00334981,-5.0,-5.0,-0.0027,-0.0061,30.8337,-141.212,141.212,7.0729,0.0,,False,2.30323e-07,0.0
0.462,5.537,STABILIZE,0.789226,0.00621151,-0.00348671,-5.0,-5.0,-0.0115,-0.0105,30.8333,-141.857,141.857,7.073,0.0,,False,1.20239e-07,0.0
0.513,5.588,STABILIZE,0.785143,0.00647408,-0.00361906,-5.0,-5.0,-0.018,-0.0138,30.8337,-142.375,142.375,7.07309,0.0,,False,6.35599e-08,0.0
0.564,5.639,STABILIZE,0.781099,0.00672734,-0.00374761,-5.0,-5.0,-0.0233,-0.0158,30.834,-142.78,142.78,7.07318,0.0,,False,3.35986e-08,0.0
0.615,5.69,APPROACH,0.777249,0.00696943,-0.00386229,-5.0,-5.0,0.1634,-0.1509,30.8171,-143.078,143.078,7.07327,0.0,,False,1.77606e-08,0.0
0.667,5.742,APPROACH,0.773645,0.00719784,-0.00407983,-5.0,-5.0,1.5738,-0.9974,30.5881,-143.288,143.288,7.07328,0.0,,False,9.27185e-09,0.0
0.718,5.793,APPROACH,0.770496,0.00740074,-0.00513841,-5.0,-5.0,2.6708,-2.559,30.0022,-143.446,143.446,7.07267,0.0,,False,4.90122e-09,0.0
0.769,5.844,APPROACH,0.767755,0.00721106,-0.00783193,-5.0,-5.0,2.9924,-4.8179,29.0492,-143.595,143.596,7.07064,0.0,,False,2.59084e-09,0.0
0.821,5.896,APPROACH,0.765358,0.00571925,-0.0128968,-5.0,-5.0,3.1865,-7.7141,27.7075,-143.812,143.812,7.066,0.0,,False,1.35254e-09,0.0
0.872,5.947,APPROACH,0.763327,0.00180794,-0.0207917,-5.0,-5.0,3.4684,-9.5528,26.1154,-144.121,144.121,7.05766,0.0,,False,7.14969e-10,0.0
0.923,5.998,APPROACH,0.761584,-0.00531421,-0.0320112,-5.0,-5.0,3.7923,-9.8028,24.3026,-144.374,144.374,7.0447,0.0,,False,3.77941e-10,0.0
0.974,6.049,APPROACH,0.76019,-0.0157787,-0.0466331,-5.0,-5.0,4.1229,-9.2378,22.2443,-144.439,144.439,7.02697,0.0,,False,1.99784e-10,0.0
1.026,6.101,APPROACH,0.759187,-0.0296971,-0.0649578,-5.0,-5.0,4.4895,-8.8929,19.8732,-144.364,144.364,7.00418,0.0,,False,1.04297e-10,0.0
1.077,6.152,APPROACH,0.758597,-0.0464566,-0.0862448,-5.0,-5.0,4.8731,-8.7036,17.3988,-144.237,144.237,6.97729,0.0,,False,5.51325e-11,0.0
1.128,6.203,APPROACH,0.758352,-0.0662941,-0.11081,-5.0,-5.0,5.2601,-8.5109,14.8809,-144.09,144.09,6.94591,0.0,,False,2.91437e-11,0.0
1.18,6.255,APPROACH,0.758396,-0.0896933,-0.13923,-5.0,-5.0,5.6421,-8.2862,12.3334,-143.935,143.935,6.90928,0.0,,False,1.52143e-11,0.0
1.231,6.306,APPROACH,0.758669,-0.11575,-0.170417,-5.0,-5.0,5.9974,-8.051,9.8871,-143.786,143.786,6.86883,0.0,,False,8.04249e-12,0.0
1.282,6.357,APPROACH,0.759114,-0.144875,-0.20488,-5.0,-5.0,6.3324,-7.8076,7.5048,-143.648,143.648,6.82389,0.0,,False,4.25136e-12,0.0
1.333,6.408,APPROACH,0.759678,-0.177053,-0.242611,-5.0,-5.0,6.6484,-7.5577,5.1858,-143.525,143.525,6.77448,0.0,,False,2.24732e-12,0.0
1.385,6.46,APPROACH,0.76033,-0.213,-0.284435,-5.0,-5.0,6.9523,-7.296,2.8781,-143.417,143.417,6.71952,0.0,,False,1.1732e-12,0.0
1.436,6.511,APPROACH,0.761005,-0.251331,-0.328739,-5.0,-5.0,7.2343,-7.0327,0.6578,-143.329,143.329,6.66112,0.0,,False,6.2017e-13,0.0
1.487,6.562,APPROACH,0.761682,-0.292697,-0.376287,-5.0,-5.0,7.5017,-6.7623,-1.5322,-143.259,143.259,6.59829,0.0,,False,3.2783e-13,0.0
1.538,6.613,APPROACH,0.762334,-0.337095,-0.427063,-5.0,-5.0,7.7569,-6.4838,-3.7034,-143.206,143.206,6.53104,0.0,,False,1.73295e-13,0.0
1.59,6.665,APPROACH,0.762951,-0.385484,-0.482137,-5.0,-5.0,8.0015,-6.1937,-5.9075,-143.17,143.17,6.45793,0.0,,False,9.04678e-14,0.0
1.641,6.716,APPROACH,0.763497,-0.436001,-0.539377,-5.0,-5.0,8.109,-6.0559,-8.0885,-143.147,143.147,6.38179,0.0,,False,4.78224e-14,0.0
1.692,6.767,APPROACH,0.763976,-0.489624,-0.599732,-5.0,-5.0,8.067,-6.1065,-10.2974,-143.136,143.136,6.30126,0.0,,False,2.52795e-14,0.0
1.744,6.819,APPROACH,0.764388,-0.547652,-0.664327,-5.0,-5.0,8.1275,-6.0304,-12.5303,-143.135,143.135,6.21462,0.0,,False,1.31971e-14,0.0
1.795,6.87,APPROACH,0.764722,-0.60794,-0.730565,-5.0,-5.0,8.3085,-5.7875,-14.6951,-143.142,143.142,6.12522,0.0,,False,6.97613e-15,0.0
1.846,6.921,APPROACH,0.764992,-0.67159,-0.799637,-5.0,-5.0,8.5066,-5.505,-16.856,-143.153,143.153,6.03143,0.0,,False,3.68767e-15,0.0
1.897,6.972,APPROACH,0.765204,-0.738618,-0.871545,-5.0,-5.0,8.5661,-5.1562,-19.0111,-143.164,143.164,5.93326,0.0,,False,1.94935e-15,0.0
1.949,7.024,APPROACH,0.765374,-0.810398,-0.947729,-5.0,-5.0,7.7459,-4.3046,-21.1433,-143.108,143.108,5.82869,0.0,,False,1.01765e-15,0.0
2.0,7.075,APPROACH,0.765554,-0.883777,-1.02492,-5.0,-5.0,6.4419,-3.299,-23.2336,-142.93,142.93,5.72228,0.0,,False,5.37941e-16,0.0
2.051,7.126,APPROACH,0.765788,-0.95953,-1.10407,-5.0,-5.0,5.1794,-2.4642,-25.31,-142.693,142.693,5.61281,0.0,,False,2.84362e-16,0.0
2.103,7.178,APPROACH,0.766071,-1.03869,-1.18633,-5.0,-5.0,4.0697,-1.836,-27.1847,-142.463,142.463,5.49874,0.0,,False,1.4845e-16,0.0
2.154,7.229,APPROACH,0.766357,-1.11779,-1.26815,-5.0,-5.0,3.1267,-1.3792,-28.6709,-142.281,142.281,5.38501,0.0,,False,7.84726e-17,0.0
2.205,7.28,APPROACH,0.766615,-1.19799,-1.3508,-5.0,-5.0,2.2949,-1.029,-29.8039,-142.152,142.152,5.26991,0.0,,False,4.14816e-17,0.0
2.256,7.331,APPROACH,0.766819,-1.27899,-1.43402,-5.0,-5.0,1.5596,-0.7551,-30.5892,-142.072,142.072,5.15384,0.0,,False,2.19277e-17,0.0
2.308,7.383,APPROACH,0.766954,-1.36216,-1.51921,-5.0,-5.0,0.9021,-0.5301,-31.0374,-142.032,142.032,5.03486,0.0,,False,1.14472e-17,0.0
2.359,7.434,APPROACH,0.767005,-1.44406,-1.60288,-5.0,-5.0,0.3418,-0.3454,-31.1557,-142.025,142.025,4.91784,0.0,,False,6.05115e-18,0.0
2.41,7.485,APPROACH,0.766975,-1.52608,-1.68651,-5.0,-5.0,-0.1452,-0.1848,-30.9466,-142.043,142.043,4.80076,0.0,,False,3.19871e-18,0.0
2.462,7.537,APPROACH,0.766868,-1.60968,-1.77158,-5.0,-5.0,-0.5744,-0.036,-30.4137,-142.078,142.078,4.68156,0.0,,False,1.66988e-18,0.0
2.513,7.588,APPROACH,0.766699,-1.69146,-1.85468,-5.0,-5.0,-0.9338,0.0966,-30.0098,-142.121,142.121,4.56503,0.0,,False,8.82717e-19,0.0
2.564,7.639,APPROACH,0.76648,-1.7729,-1.93734,-5.0,-5.0,-1.239,0.2087,-29.9362,-142.169,142.169,4.44906,0.0,,False,4.66615e-19,0.0
2.615,7.69,APPROACH,0.766225,-1.85387,-2.01944,-5.0,-5.0,-1.4981,0.2994,-29.9808,-142.216,142.216,4.3338,0.0,,False,2.46658e-19,0.0
2.667,7.742,APPROACH,0.765942,-1.93586,-2.10251,-5.0,-5.0,-1.7229,0.3754,-30.0021,-142.262,142.262,4.21716,0.0,,False,1.28767e-19,0.0
2.718,7.793,APPROACH,0.765654,-2.0156,-2.18326,-5.0,-5.0,-1.9074,0.4389,-30.0037,-142.303,142.303,4.10373,0.0,,False,6.80678e-20,0.0
2.769,7.844,APPROACH,0.76537,-2.09463,-2.26326,-5.0,-5.0,-2.0679,0.4936,-30.0021,-142.337,142.337,3.99136,0.0,,False,3.59815e-20,0.0
2.821,7.896,APPROACH,0.765093,-2.17441,-2.34399,-5.0,-5.0,-2.2106,0.5398,-30.0013,-142.365,142.365,3.87793,0.0,,False,1.8784e-20,0.0
2.872,7.947,APPROACH,0.764842,-2.25182,-2.42231,-5.0,-5.0,-2.3327,0.5782,-30.0011,-142.387,142.387,3.76789,0.0,,False,9.92944e-21,0.0
2.923,7.998,APPROACH,0.764616,-2.32839,-2.49975,-5.0,-5.0,-2.4441,0.6138,-30.0011,-142.402,142.402,3.65906,0.0,,False,5.24883e-21,0.0
2.975,8.05,APPROACH,0.764415,-2.40556,-2.57779,-5.0,-5.0,-2.5493,0.6503,-30.001,-142.413,142.413,3.5494,0.0,,False,2.74013e-21,0.0
3.026,8.101,APPROACH,0.76425,-2.48035,-2.65337,-5.0,-5.0,-2.641,0.6842,-30.001,-142.419,142.419,3.44315,0.0,,False,1.44847e-21,0.0
3.078,8.153,APPROACH,0.764114,-2.55567,-2.72947,-5.0,-5.0,-2.73,0.7154,-30.001,-142.421,142.421,3.33617,0.0,,False,7.56165e-22,0.0
