t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.158,STABILIZE,0.785175,0.00407519,-0.00269304,-5.0,-5.0,-0.0322,-0.0225,31.0466,-135.902,135.902,7.07205,0.0,,False,3.50584e-05,0.0
0.052,5.21,STABILIZE,0.792457,0.00416971,-0.00266373,-5.0,-5.0,0.092,0.0337,30.5263,-135.954,135.954,7.07213,0.0,,False,1.83021e-05,0.0
0.103,5.261,STABILIZE,0.797336,0.00429522,-0.00266437,-5.0,-5.0,0.1594,0.0625,30.2862,-136.43,136.43,7.07222,0.0,,False,9.67472e-06,0.0
0.154,5.312,STABILIZE,0.800147,0.00447764,-0.00271213,-5.0,-5.0,0.1315,0.0479,30.3326,-137.147,137.147,7.07232,0.0,,False,5.11417e-06,0.0
0.205,5.363,STABILIZE,0.801146,0.00470396,-0.00279838,-5.0,-5.0,0.0824,0.0254,30.6973,-137.982,137.982,7.07242,0.0,,False,2.70342e-06,0.0
0.257,5.415,STABILIZE,0.800612,0.00496093,-0.00291093,-5.0,-5.0,0.0457,0.0117,31.0046,-138.865,138.865,7.07252,0.0,,False,1.41131e-06,0.0
0.308,5.466,STABILIZE,0.798885,0.00522627,-0.0030356,-5.0,-5.0,0.0221,0.0044,31.0596,-139.701,139.701,7.07262,0.0,,False,7.46034e-07,0.0
0.359,5.517,STABILIZE,0.796275,0.00549757,-0.00316728,-5.0,-5.0,0.0059,-0.0016,31.0445,-140.47,140.47,7.07272,0.0,,False,3.94363e-07,0.0
0.411,5.569,STABILIZE,0.792997,0.00577409,-0.00330362,-5.0,-5.0,-0.0048,-0.007,31.0345,-141.16,141.16,7.07282,0.0,,False,2.05875e-07,0.0
0.462,5.62,STABILIZE,0.789436,0.00604084,-0.00343722,-5.0,-5.0,-0.0127,-0.0107,31.0329,-141.732,141.732,7.07291,0.0,,False,1.08828e-07,0.0
