t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,8.39,STABILIZE,0.791127,0.00431238,-0.00247975,-5.0,-5.0,-0.0221,-0.0258,30.215,-135.363,135.363,7.07237,0.0,,False,1.84386e-05,0.0
0.051,8.441,STABILIZE,0.797857,0.00436887,-0.0024585,-5.0,-5.0,0.0927,0.0423,29.9389,-135.821,135.821,7.07242,0.0,,False,9.74686e-06,0.0
0.102,8.492,STABILIZE,0.802187,0.00445912,-0.00246334,-5.0,-5.0,0.1658,0.0841,29.8492,-136.566,136.566,7.07248,0.0,,False,5.15231e-06,0.0
0.154,8.544,STABILIZE,0.804394,0.00461778,-0.00251265,-5.0,-5.0,0.1412,0.0692,30.0477,-137.486,137.486,7.07256,0.0,,False,2.68974e-06,0.0
0.205,8.595,STABILIZE,0.804707,0.00482794,-0.00259827,-5.0,-5.0,0.0914,0.0429,30.1925,-138.445,138.445,7.07265,0.0,,False,1.42183e-06,0.0
0.256,8.646,STABILIZE,0.803519,0.00507209,-0.00270793,-5.0,-5.0,0.0523,0.0238,30.2145,-139.396,139.396,7.07274,0.0,,False,7.51597e-07,0.0
0.308,8.698,STABILIZE,0.801104,0.00534041,-0.00283356,-5.0,-5.0,0.0269,0.0109,30.2058,-140.309,140.309,7.07284,0.0,,False,3.92368e-07,0.0
0.359,8.749,STABILIZE,0.797872,0.00561244,-0.00296437,-5.0,-5.0,0.0104,0.002,30.2011,-141.123,141.123,7.07294,0.0,,False,2.07411e-07,0.0
0.41,8.8,STABILIZE,0.794073,0.0058871,-0.0030987,-5.0,-5.0,-0.002,-0.0047,30.2005,-141.835,141.835,7.07304,0.0,,False,1.0964e-07,0.0
0.461,8.851,STABILIZE,0.789959,0.00615945,-0.00323309,-5.0,-5.0,-0.0115,-0.01,30.2008,-142.439,142.439,7.07314,0.0,,False,5.79569e-08,0.0
0.513,8.903,STABILIZE,0.785662,0.00643031,-0.00336795,-5.0,-5.0,-0.0186,-0.0139,30.2009,-142.94,142.94,7.07324,0.0,,False,3.02562e-08,0.0
0.564,8.954,APPROACH,0.781529,0.00668585,-0.00349618,-5.0,-5.0,-0.0226,-0.0172,30.2009,-143.323,143.323,7.07333,0.0,,False,1.59938e-08,0.0
0.615,9.005,APPROACH,0.777619,0.00692783,-0.00360889,-5.0,-5.0,0.6267,-0.4156,30.1277,-143.605,143.605,7.07342,0.0,,False,8.45451e-09,0.0
0.667,9.057,APPROACH,0.773967,0.00715996,-0.0040796,-5.0,-5.0,2.2296,-1.5858,29.7457,-143.817,143.817,7.07325,0.0,,False,4.41364e-09,0.0
0.718,9.108,APPROACH,0.77076,0.00727056,-0.00579379,-5.0,-5.0,2.9636,-3.4519,28.9965,-143.999,143.999,7.07212,0.0,,False,2.33311e-09,0.0
0.769,9.159,APPROACH,0.767933,0.00666314,-0.00945807,-5.0,-5.0,3.1789,-6.0042,27.8788,-144.198,144.198,7.0691,0.0,,False,1.23331e-09,0.0
0.82,9.21,APPROACH,0.765455,0.00429652,-0.0156909,-5.0,-5.0,3.4041,-8.6532,26.4248,-144.49,144.49,7.06302,0.0,,False,6.51942e-10,0.0
0.872,9.262,APPROACH,0.763226,-0.00106813,-0.0252991,-5.0,-5.0,3.7166,-9.8171,24.6968,-144.831,144.831,7.05244,0.0,,False,3.40344e-10,0.0
0.923,9.313,APPROACH,0.761354,-0.00973345,-0.0381807,-5.0,-5.0,4.0421,-9.5102,22.7824,-145.031,145.031,7.03722,0.0,,False,1.7991e-10,0.0
0.974,9.364,APPROACH,0.759877,-0.0216866,-0.0544562,-5.0,-5.0,4.3827,-9.0078,20.5947,-145.041,145.041,7.01726,0.0,,False,9.51025e-11,0.0
1.026,9.416,APPROACH,0.758813,-0.037099,-0.0744731,-5.0,-5.0,4.7608,-8.7534,18.1435,-144.948,144.948,6.99222,0.0,,False,4.96479e-11,0.0
1.077,9.467,APPROACH,0.758175,-0.0553476,-0.0974457,-5.0,-5.0,5.1461,-8.5681,15.6447,-144.816,144.816,6.96309,0.0,,False,2.62445e-11,0.0
1.128,9.518,APPROACH,0.757888,-0.0767041,-0.123732,-5.0,-5.0,5.5254,-8.3592,13.1357,-144.667,144.667,6.92942,0.0,,False,1.38732e-11,0.0
1.179,9.569,APPROACH,0.7579,-0.101165,-0.153331,-5.0,-5.0,5.8881,-8.1275,10.663,-144.512,144.512,6.89121,0.0,,False,7.33352e-12,0.0
1.231,9.621,APPROACH,0.758159,-0.129288,-0.186916,-5.0,-5.0,6.2376,-7.8799,8.202,-144.356,144.356,6.8476,0.0,,False,3.82843e-12,0.0
1.282,9.672,APPROACH,0.758602,-0.15998,-0.223183,-5.0,-5.0,6.5605,-7.6302,5.8531,-144.211,144.211,6.80028,0.0,,False,2.02376e-12,0.0
1.333,9.723,APPROACH,0.75918,-0.193751,-0.262742,-5.0,-5.0,6.8646,-7.3743,3.5635,-144.08,144.08,6.74846,0.0,,False,1.06978e-12,0.0
1.385,9.775,APPROACH,0.759861,-0.23134,-0.306456,-5.0,-5.0,7.1572,-7.1069,1.2793,-143.963,143.963,6.691,0.0,,False,5.58476e-13,0.0
1.436,9.826,APPROACH,0.760577,-0.271298,-0.352631,-5.0,-5.0,7.4287,-6.8377,-0.9243,-143.865,143.865,6.63013,0.0,,False,2.95217e-13,0.0
1.487,9.877,APPROACH,0.761301,-0.314314,-0.402055,-5.0,-5.0,7.6866,-6.5609,-3.1038,-143.787,143.787,6.56481,0.0,,False,1.56055e-13,0.0
1.538,9.928,APPROACH,0.762008,-0.360382,-0.454714,-5.0,-5.0,7.9319,-6.276,-5.2695,-143.726,143.726,6.49505,0.0,,False,8.24928e-14,0.0
1.59,9.98,APPROACH,0.76269,-0.410505,-0.511721,-5.0,-5.0,8.1211,-6.0395,-7.4806,-143.68,143.68,6.41935,0.0,,False,4.3065e-14,0.0
1.641,10.031,APPROACH,0.763299,-0.462794,-0.57086,-5.0,-5.0,8.1197,-6.0377,-9.6824,-143.65,143.65,6.34062,0.0,,False,2.27647e-14,0.0
1.692,10.082,APPROACH,0.763842,-0.518308,-0.633057,-5.0,-5.0,8.1047,-6.0578,-11.8868,-143.632,143.632,6.25746,0.0,,False,1.20337e-14,0.0
1.744,10.134,APPROACH,0.764327,-0.578354,-0.699472,-5.0,-5.0,8.249,-5.8675,-14.1021,-143.623,143.623,6.1681,0.0,,False,6.28214e-15,0.0
1.795,10.185,APPROACH,0.764734,-0.640669,-0.767509,-5.0,-5.0,8.4456,-5.5921,-16.2623,-143.622,143.622,6.076,0.0,,False,3.32082e-15,0.0
1.846,10.236,APPROACH,0.765074,-0.706383,-0.838414,-5.0,-5.0,8.6202,-5.31,-18.4253,-143.628,143.628,5.97946,0.0,,False,1.75543e-15,0.0
1.897,10.287,APPROACH,0.765345,-0.775504,-0.912177,-5.0,-5.0,8.1853,-4.6818,-20.5421,-143.609,143.609,5.87849,0.0,,False,9.27939e-16,0.0
1.949,10.339,APPROACH,0.765599,-0.849236,-0.990093,-5.0,-5.0,6.9574,-3.667,-22.6632,-143.473,143.473,5.77133,0.0,,False,4.84427e-16,0.0
2.0,10.39,APPROACH,0.765884,-0.924199,-1.06869,-5.0,-5.0,5.6358,-2.7508,-24.756,-143.246,143.246,5.6628,0.0,,False,2.56074e-16,0.0
2.051,10.441,APPROACH,0.766213,-1.00124,-1.14898,-5.0,-5.0,4.4674,-2.0573,-26.6776,-143.007,143.007,5.55162,0.0,,False,1.35364e-16,0.0
2.102,10.492,APPROACH,0.766556,-1.07989,-1.23055,-5.0,-5.0,3.4613,-1.5474,-28.2666,-142.805,142.805,5.43838,0.0,,False,7.1555e-17,0.0
2.154,10.544,APPROACH,0.766885,-1.16137,-1.31469,-5.0,-5.0,2.5652,-1.1539,-29.5233,-142.651,142.651,5.32133,0.0,,False,3.7355e-17,0.0
2.205,10.595,APPROACH,0.767156,-1.24222,-1.39787,-5.0,-5.0,1.7931,-0.8522,-30.404,-142.551,142.551,5.20541,0.0,,False,1.97463e-17,0.0
2.256,10.646,APPROACH,0.767354,-1.32371,-1.48144,-5.0,-5.0,1.1182,-0.6102,-30.9411,-142.498,142.498,5.08875,0.0,,False,1.04381e-17,0.0
2.308,10.698,APPROACH,0.767466,-1.40722,-1.56685,-5.0,-5.0,0.5186,-0.4074,-31.1536,-142.481,142.481,4.96936,0.0,,False,5.44919e-18,0.0
2.359,10.749,APPROACH,0.767486,-1.48933,-1.65063,-5.0,-5.0,0.0073,-0.2384,-31.0384,-142.493,142.493,4.85213,0.0,,False,2.88051e-18,0.0
2.41,10.8,APPROACH,0.767422,-1.57144,-1.73425,-5.0,-5.0,-0.4328,-0.088,-30.5942,-142.524,142.524,4.735,0.0,,False,1.52267e-18,0.0
2.461,10.851,APPROACH,0.767283,-1.65338,-1.81757,-5.0,-5.0,-0.8069,0.0489,-30.094,-142.567,142.567,4.6182,0.0,,False,8.04903e-19,0.0
2.513,10.903,APPROACH,0.767077,-1.73661,-1.90209,-5.0,-5.0,-1.1293,0.1683,-29.9311,-142.618,142.618,4.49964,0.0,,False,4.20196e-19,0.0
2.564,10.954,APPROACH,0.766825,-1.81781,-1.98446,-5.0,-5.0,-1.3988,0.2632,-29.9686,-142.67,142.67,4.38404,0.0,,False,2.22121e-19,0.0
2.615,11.005,APPROACH,0.766539,-1.89846,-2.06621,-5.0,-5.0,-1.6262,0.3419,-29.9988,-142.721,142.721,4.26927,0.0,,False,1.17416e-19,0.0
2.667,11.057,APPROACH,0.766229,-1.98006,-2.14887,-5.0,-5.0,-1.8251,0.4102,-30.004,-142.768,142.768,4.1532,0.0,,False,6.12964e-20,0.0
2.718,11.108,APPROACH,0.765919,-2.05937,-2.22918,-5.0,-5.0,-1.9948,0.4663,-30.0025,-142.808,142.808,4.04038,0.0,,False,3.2402e-20,0.0
2.769,11.159,APPROACH,0.765615,-2.13793,-2.30871,-5.0,-5.0,-2.1415,0.5137,-30.0015,-142.842,142.842,3.92867,0.0,,False,1.71281e-20,0.0
2.82,11.21,APPROACH,0.765325,-2.2157,-2.38741,-5.0,-5.0,-2.2722,0.5564,-30.0013,-142.87,142.87,3.81811,0.0,,False,9.05414e-21,0.0
2.872,11.262,APPROACH,0.765052,-2.29416,-2.46676,-5.0,-5.0,-2.3954,0.5992,-30.0014,-142.892,142.892,3.7066,0.0,,False,4.72667e-21,0.0
2.923,11.313,APPROACH,0.764813,-2.37025,-2.54368,-5.0,-5.0,-2.5024,0.6388,-30.0015,-142.907,142.907,3.59849,0.0,,False,2.49858e-21,0.0
2.974,11.364,APPROACH,0.764605,-2.44546,-2.61969,-5.0,-5.0,-2.6014,0.6747,-30.0014,-142.918,142.918,3.49164,0.0,,False,1.32078e-21,0.0
3.026,11.416,APPROACH,0.764427,-2.52123,-2.69624,-5.0,-5.0,-2.697,0.7072,-30.0013,-142.923,142.923,3.38403,0.0,,False,6.89507e-22,0.0
3.077,11.467,APPROACH,0.764287,-2.59459,-2.77035,-5.0,-5.0,-2.7815,0.7354,-30.0012,-142.925,142.925,3.27984,0.0,,False,3.64482e-22,0.0
3.128,11.518,APPROACH,0.764181,-2.667,-2.84349,-5.0,-5.0,-2.8575,0.7593,-30.001,-142.923,142.923,3.17702,0.0,,False,1.9267e-22,0.0
3.179,11.569,APPROACH,0.764105,-2.73842,-2.91564,-5.0,-5.0,-2.9275,0.7783,-30.0008,-142.919,142.919,3.0756,0.0,,False,1.01848e-22,0.0
3.231,11.621,APPROACH,0.764058,-2.8102,-2.98817,-5.0,-5.0,-2.9915,0.7946,-30.0007,-142.913,142.913,2.97366,0.0,,False,5.31691e-23,0.0
3.282,11.672,APPROACH,0.764036,-2.87957,-3.05827,-5.0,-5.0,-3.0457,0.8091,-30.0006,-142.906,142.906,2.87516,0.0,,False,2.81058e-23,0.0
3.333,11.723,APPROACH,0.764037,-2.9479,-3.12733,-5.0,-5.0,-3.0951,0.8229,-30.0006,-142.899,142.899,2.77813,0.0,,False,1.48571e-23,0.0
3.385,11.775,APPROACH,0.764057,-3.0165,-3.19667,-5.0,-5.0,-3.1452,0.8358,-30.0006,-142.89,142.89,2.68073,0.0,,False,7.75608e-24,0.0
3.436,11.826,APPROACH,0.764093,-3.08269,-3.2636,-5.0,-5.0,-3.1895,0.8449,-30.0004,-142.882,142.882,2.58673,0.0,,False,4.09996e-24,0.0
3.487,11.877,APPROACH,0.764138,-3.14779,-3.32946,-5.0,-5.0,-3.2277,0.8517,-30.0003,-142.875,142.875,2.49427,0.0,,False,2.16729e-24,0.0
3.538,11.928,APPROACH,0.764193,-3.2118,-3.39424,-5.0,-5.0,-3.2611,0.8574,-30.0002,-142.868,142.868,2.40336,0.0,,False,1.14566e-24,0.0
3.59,11.98,APPROACH,0.764259,-3.27592,-3.45915,-5.0,-5.0,-3.2931,0.8622,-30.0002,-142.86,142.86,2.31229,0.0,,False,5.98085e-25,0.0
3.641,12.031,APPROACH,0.76433,-3.33768,-3.5217,-5.0,-5.0,-3.3222,0.8682,-30.0003,-142.853,142.853,2.22456,0.0,,False,3.16155e-25,0.0
3.692,12.082,APPROACH,0.764405,-3.39832,-3.58312,-5.0,-5.0,-3.3633,0.8143,-29.997,-142.847,142.847,2.13844,0.0,,False,1.67123e-25,0.0
3.744,12.134,APPROACH,0.764483,-3.45901,-3.64457,-5.0,-5.0,-3.5064,0.3949,-29.979,-142.842,142.842,2.05228,0.0,,False,8.7246e-26,0.0
3.795,12.185,APPROACH,0.764555,-3.51753,-3.70352,-5.0,-5.0,-3.6965,-0.1608,-29.9686,-142.842,142.842,1.96941,0.0,,False,4.61193e-26,0.0
3.846,12.236,APPROACH,0.764614,-3.57524,-3.76095,-5.0,-5.0,-3.874,-0.6219,-29.9721,-142.852,142.852,1.88817,0.0,,False,2.43792e-26,0.0
3.897,12.287,APPROACH,0.764656,-3.6323,-3.8167,-5.0,-5.0,-3.9715,-0.8038,-29.989,-142.869,142.869,1.80854,0.0,,False,1.28872e-26,0.0
3.949,12.339,APPROACH,0.764681,-3.68985,-3.87175,-5.0,-5.0,-3.9315,-0.5825,-30.0135,-142.881,142.881,1.729,0.0,,False,6.72769e-27,0.0
4.0,12.39,APPROACH,0.764695,-3.7456,-3.92405,-5.0,-5.0,-3.8512,-0.2624,-30.0213,-142.885,142.885,1.65263,0.0,,False,3.55634e-27,0.0
4.051,12.441,APPROACH,0.764703,-3.80056,-3.97477,-5.0,-5.0,-3.7829,0.0057,-30.0173,-142.884,142.884,1.57789,0.0,,False,1.87993e-27,0.0
4.102,12.492,APPROACH,0.764708,-3.85464,-4.02403,-5.0,-5.0,-3.7373,0.2114,-30.012,-142.882,142.882,1.50479,0.0,,False,9.93752e-28,0.0
4.154,12.544,APPROACH,0.764711,-3.90879,-4.0728,-5.0,-5.0,-3.7073,0.3795,-30.0091,-142.881,142.881,1.43194,0.0,,False,5.18784e-28,0.0
4.205,12.595,APPROACH,0.764712,-3.96089,-4.11926,-5.0,-5.0,-3.6873,0.5194,-30.0076,-142.88,142.88,1.36215,0.0,,False,2.74236e-28,0.0
4.256,12.646,APPROACH,0.76471,-4.01194,-4.1644,-5.0,-5.0,-3.6732,0.6419,-30.0068,-142.88,142.88,1.29402,0.0,,False,1.44964e-28,0.0
