t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,80.412,STABILIZE,0.731006,0.00472639,-0.00231822,-5.0,-5.0,-0.0006,-0.0016,30.0,-142.036,142.036,7.07277,0.0,,False,1.63639e-09,0.0
0.052,80.464,STABILIZE,0.732887,0.00472002,-0.00231327,-5.0,-5.0,0.1195,0.0836,30.0001,-141.73,141.73,7.07277,0.0,,False,8.5427e-10,0.0
0.103,80.515,STABILIZE,0.734382,0.00477012,-0.00233275,-5.0,-5.0,0.1907,0.1301,30.0001,-141.65,141.65,7.07279,0.0,,False,4.51578e-10,0.0
0.154,80.566,STABILIZE,0.735497,0.00491115,-0.00239429,-5.0,-5.0,0.1577,0.1035,30.0,-141.697,141.697,7.07285,0.0,,False,2.38709e-10,0.0
0.205,80.617,STABILIZE,0.736246,0.00512441,-0.00249041,-5.0,-5.0,0.0992,0.0624,29.9999,-141.81,141.81,7.07293,0.0,,False,1.26185e-10,0.0
0.256,80.668,STABILIZE,0.736668,0.0053813,-0.00260887,-5.0,-5.0,0.0543,0.0327,30.0,-141.952,141.952,7.07303,0.0,,False,6.67028e-11,0.0
0.308,80.72,STABILIZE,0.736814,0.00566739,-0.00274311,-5.0,-5.0,0.0244,0.0139,30.0,-142.102,142.102,7.07314,0.0,,False,3.48219e-11,0.0
0.359,80.771,STABILIZE,0.736732,0.00595919,-0.00288107,-5.0,-5.0,0.0047,0.0013,30.0,-142.241,142.241,7.07325,0.0,,False,1.84073e-11,0.0
0.41,80.822,STABILIZE,0.736476,0.00625351,-0.00302039,-5.0,-5.0,-0.0095,-0.0081,30.0,-142.365,142.365,7.07336,0.0,,False,9.73032e-12,0.0
0.461,80.873,STABILIZE,0.736091,0.00654613,-0.0031557,-5.0,-5.0,-0.0195,-0.0163,30.0,-142.472,142.472,7.07347,0.0,,False,5.14357e-12,0.0
0.512,80.924,APPROACH,0.735613,0.00683384,-0.0032832,-5.0,-5.0,-0.0197,-0.0304,29.9996,-142.561,142.561,7.07358,0.0,,False,2.71895e-12,0.0
0.564,80.976,APPROACH,0.735063,0.00711626,-0.00340033,-5.0,-5.0,0.7957,-0.5271,29.9019,-142.636,142.636,7.0737,0.0,,False,1.41942e-12,0.0
0.615,81.027,APPROACH,0.734487,0.00738233,-0.00393655,-5.0,-5.0,2.3603,-1.7657,29.4874,-142.717,142.717,7.07351,0.0,,False,7.50322e-13,0.0
0.666,81.078,APPROACH,0.733874,0.00749327,-0.00578582,-5.0,-5.0,3.0252,-3.7179,28.7008,-142.841,142.841,7.07228,0.0,,False,3.96629e-13,0.0
0.717,81.129,APPROACH,0.733215,0.00680048,-0.00962826,-5.0,-5.0,3.2299,-6.3593,27.5451,-143.041,143.041,7.06908,0.0,,False,2.09663e-13,0.0
0.768,81.18,APPROACH,0.732472,0.00423522,-0.0160779,-5.0,-5.0,3.4641,-8.878,26.0652,-143.381,143.381,7.06271,0.0,,False,1.10831e-13,0.0
0.82,81.232,APPROACH,0.731588,-0.00138569,-0.0259064,-5.0,-5.0,3.7792,-9.8483,24.3175,-143.779,143.779,7.05179,0.0,,False,5.78586e-14,0.0
0.871,81.283,APPROACH,0.730655,-0.0102703,-0.0389571,-5.0,-5.0,4.1035,-9.4374,22.3816,-144.04,144.04,7.03629,0.0,,False,3.05848e-14,0.0
0.922,81.334,APPROACH,0.72977,-0.0223733,-0.0553388,-5.0,-5.0,4.4464,-8.9604,20.1682,-144.135,144.135,7.01616,0.0,,False,1.61675e-14,0.0
0.973,81.385,APPROACH,0.728992,-0.0375588,-0.0749959,-5.0,-5.0,4.8192,-8.7247,17.7511,-144.152,144.152,6.99153,0.0,,False,8.54633e-15,0.0
1.024,81.436,APPROACH,0.728329,-0.0558105,-0.0979203,-5.0,-5.0,5.2043,-8.5377,15.2489,-144.142,144.142,6.96243,0.0,,False,4.5177e-15,0.0
1.076,81.488,APPROACH,0.727763,-0.0775903,-0.124665,-5.0,-5.0,5.5894,-8.3204,12.6923,-144.119,144.119,6.92813,0.0,,False,2.35844e-15,0.0
1.127,81.539,APPROACH,0.727304,-0.102061,-0.154209,-5.0,-5.0,5.9498,-8.0856,10.2244,-144.092,144.092,6.88996,0.0,,False,1.2467e-15,0.0
1.178,81.59,APPROACH,0.72693,-0.129614,-0.187041,-5.0,-5.0,6.2903,-7.8405,7.816,-144.063,144.063,6.84728,0.0,,False,6.59022e-16,0.0
1.229,81.641,APPROACH,0.726629,-0.160252,-0.22316,-5.0,-5.0,6.6111,-7.5889,5.4717,-144.035,144.035,6.8001,0.0,,False,3.48367e-16,0.0
1.281,81.693,APPROACH,0.726385,-0.194669,-0.263369,-5.0,-5.0,6.919,-7.3261,3.1419,-144.008,144.008,6.74736,0.0,,False,1.81864e-16,0.0
1.332,81.744,APPROACH,0.726198,-0.23154,-0.306118,-5.0,-5.0,7.2039,-7.062,0.9052,-143.985,143.985,6.69109,0.0,,False,9.61354e-17,0.0
1.383,81.795,APPROACH,0.726056,-0.271504,-0.352151,-5.0,-5.0,7.4736,-6.791,-1.2962,-143.965,143.965,6.63032,0.0,,False,5.08184e-17,0.0
1.434,81.846,APPROACH,0.725949,-0.314562,-0.401468,-5.0,-5.0,7.7296,-6.5125,-3.4743,-143.948,143.948,6.56505,0.0,,False,2.68632e-17,0.0
1.485,81.897,APPROACH,0.725867,-0.360712,-0.454066,-5.0,-5.0,7.9731,-6.2259,-5.6393,-143.935,143.935,6.49527,0.0,,False,1.42002e-17,0.0
1.537,81.949,APPROACH,0.725802,-0.410951,-0.511075,-5.0,-5.0,8.1608,-5.9881,-7.8503,-143.925,143.925,6.41949,0.0,,False,7.41317e-18,0.0
1.588,82.0,APPROACH,0.725751,-0.463374,-0.570281,-5.0,-5.0,8.1562,-5.9903,-10.0532,-143.918,143.918,6.34061,0.0,,False,3.91869e-18,0.0
1.639,82.051,APPROACH,0.725715,-0.519042,-0.632609,-5.0,-5.0,8.1428,-6.009,-12.2581,-143.91,143.91,6.25724,0.0,,False,2.07147e-18,0.0
1.69,82.102,APPROACH,0.725696,-0.578073,-0.697917,-5.0,-5.0,8.2807,-5.8249,-14.4316,-143.902,143.902,6.16939,0.0,,False,1.095e-18,0.0
1.741,82.153,APPROACH,0.725689,-0.640491,-0.766136,-5.0,-5.0,8.4704,-5.5565,-16.5931,-143.895,143.895,6.07708,0.0,,False,5.78832e-19,0.0
1.793,82.205,APPROACH,0.725696,-0.707637,-0.838661,-5.0,-5.0,8.6355,-5.2707,-18.7988,-143.889,143.889,5.97839,0.0,,False,3.02177e-19,0.0
1.844,82.256,APPROACH,0.725712,-0.776948,-0.912691,-5.0,-5.0,8.1375,-4.6146,-20.9115,-143.846,143.846,5.8771,0.0,,False,1.59734e-19,0.0
1.895,82.307,APPROACH,0.72578,-0.849437,-0.989351,-5.0,-5.0,6.9014,-3.6141,-22.9915,-143.684,143.684,5.7717,0.0,,False,8.44376e-20,0.0
1.946,82.358,APPROACH,0.725949,-0.924564,-1.06817,-5.0,-5.0,5.5668,-2.7048,-25.0675,-143.433,143.433,5.6629,0.0,,False,4.46348e-20,0.0
1.997,82.409,APPROACH,0.726221,-1.00178,-1.14866,-5.0,-5.0,4.3922,-2.019,-26.9393,-143.173,143.173,5.55145,0.0,,False,2.35945e-20,0.0
2.049,82.461,APPROACH,0.726566,-1.08217,-1.232,-5.0,-5.0,3.3704,-1.5043,-28.4969,-142.949,142.949,5.43573,0.0,,False,1.23174e-20,0.0
2.1,82.512,APPROACH,0.726929,-1.16225,-1.31464,-5.0,-5.0,2.5044,-1.1201,-29.6694,-142.784,142.784,5.32073,0.0,,False,6.51113e-21,0.0
2.151,82.563,APPROACH,0.727281,-1.24323,-1.39785,-5.0,-5.0,1.7529,-0.8192,-30.4945,-142.672,142.672,5.20469,0.0,,False,3.44186e-21,0.0
2.202,82.614,APPROACH,0.727594,-1.32481,-1.48139,-5.0,-5.0,1.1007,-0.5788,-30.977,-142.604,142.604,5.08799,0.0,,False,1.81941e-21,0.0
2.253,82.665,APPROACH,0.727852,-1.40677,-1.56508,-5.0,-5.0,0.5301,-0.381,-31.1405,-142.573,142.573,4.97091,0.0,,False,9.61763e-22,0.0
2.305,82.717,APPROACH,0.728052,-1.49052,-1.65038,-5.0,-5.0,0.0239,-0.2082,-30.9743,-142.567,142.567,4.85143,0.0,,False,5.02084e-22,0.0
