t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,7.851,STABILIZE,0.782815,0.00424893,-0.00270594,-5.0,-5.0,-0.0292,-0.0256,31.1891,-135.358,135.358,7.07216,0.0,,False,4.48388e-05,0.0
0.051,7.902,STABILIZE,0.791076,0.00432711,-0.0026752,-5.0,-5.0,0.0923,0.0343,30.6451,-135.321,135.321,7.07224,0.0,,False,2.37023e-05,0.0
0.102,7.953,STABILIZE,0.796841,0.0044384,-0.00267355,-5.0,-5.0,0.1648,0.0692,30.3833,-135.792,135.792,7.07232,0.0,,False,1.25294e-05,0.0
0.154,8.005,STABILIZE,0.800322,0.00461372,-0.00272051,-5.0,-5.0,0.1369,0.0549,30.409,-136.575,136.575,7.07241,0.0,,False,6.5409e-06,0.0
0.206,8.057,STABILIZE,0.801666,0.0048384,-0.00280787,-5.0,-5.0,0.0854,0.0313,30.7743,-137.51,137.51,7.07251,0.0,,False,3.41465e-06,0.0
0.257,8.108,STABILIZE,0.80124,0.00508709,-0.00291753,-5.0,-5.0,0.0477,0.0165,31.1154,-138.478,138.478,7.0726,0.0,,False,1.80502e-06,0.0
0.308,8.159,STABILIZE,0.799434,0.005351,-0.00304077,-5.0,-5.0,0.0238,0.0075,31.1899,-139.423,139.423,7.0727,0.0,,False,9.54158e-07,0.0
0.359,8.21,STABILIZE,0.796586,0.00562224,-0.00317099,-5.0,-5.0,0.0081,0.0007,31.1759,-140.3,140.3,7.0728,0.0,,False,5.0438e-07,0.0
0.411,8.262,STABILIZE,0.79294,0.00590017,-0.00330614,-5.0,-5.0,-0.0032,-0.0053,31.1638,-141.095,141.095,7.07291,0.0,,False,2.63309e-07,0.0
0.462,8.313,STABILIZE,0.788924,0.00616919,-0.00343876,-5.0,-5.0,-0.0116,-0.0097,31.1615,-141.761,141.761,7.073,0.0,,False,1.39189e-07,0.0
0.513,8.364,STABILIZE,0.78472,0.00643168,-0.00356935,-5.0,-5.0,-0.0182,-0.0126,31.162,-142.311,142.311,7.0731,0.0,,False,7.35768e-08,0.0
0.565,8.416,STABILIZE,0.780455,0.00669013,-0.00369828,-5.0,-5.0,-0.0233,-0.0155,31.1624,-142.75,142.75,7.07319,0.0,,False,3.84104e-08,0.0
0.616,8.467,APPROACH,0.776457,0.00693258,-0.00381445,-5.0,-5.0,0.0659,-0.0901,31.1546,-143.068,143.068,7.07328,0.0,,False,2.03042e-08,0.0
0.667,8.518,APPROACH,0.77277,0.00715644,-0.00397225,-5.0,-5.0,1.2762,-0.7973,30.9805,-143.289,143.289,7.07332,0.0,,False,1.07331e-08,0.0
0.718,8.569,APPROACH,0.769472,0.00737361,-0.00481063,-5.0,-5.0,2.5119,-2.2349,30.4576,-143.452,143.452,7.07289,0.0,,False,5.67363e-09,0.0
0.77,8.621,APPROACH,0.766544,0.00729304,-0.0072166,-5.0,-5.0,2.9085,-4.4236,29.5447,-143.599,143.599,7.07113,0.0,,False,2.9619e-09,0.0
0.821,8.672,APPROACH,0.764088,0.00611468,-0.011731,-5.0,-5.0,3.0917,-7.2315,28.2813,-143.788,143.788,7.06711,0.0,,False,1.56569e-09,0.0
0.872,8.723,APPROACH,0.761973,0.00270324,-0.0190333,-5.0,-5.0,3.3613,-9.3583,26.7234,-144.084,144.084,7.05954,0.0,,False,8.27645e-10,0.0
0.924,8.775,APPROACH,0.760123,-0.00399134,-0.0298533,-5.0,-5.0,3.6917,-9.8815,24.8994,-144.361,144.361,7.04716,0.0,,False,4.32069e-10,0.0
0.975,8.826,APPROACH,0.758657,-0.013949,-0.0439089,-5.0,-5.0,4.0234,-9.338,22.8713,-144.454,144.454,7.03019,0.0,,False,2.28397e-10,0.0
1.026,8.877,APPROACH,0.757602,-0.0270885,-0.0612949,-5.0,-5.0,4.3801,-8.9541,20.5747,-144.392,144.392,7.00861,0.0,,False,1.20733e-10,0.0
1.077,8.928,APPROACH,0.756951,-0.0433109,-0.0819655,-5.0,-5.0,4.7632,-8.7556,18.1176,-144.266,144.266,6.98254,0.0,,False,6.38211e-11,0.0
1.129,8.98,APPROACH,0.756656,-0.0630183,-0.106417,-5.0,-5.0,5.1591,-8.5663,15.5573,-144.114,144.114,6.95133,0.0,,False,3.33176e-11,0.0
1.18,9.031,APPROACH,0.75667,-0.0854573,-0.133708,-5.0,-5.0,5.5357,-8.3529,13.0597,-143.958,143.958,6.91618,0.0,,False,1.76121e-11,0.0
1.231,9.082,APPROACH,0.756923,-0.110975,-0.164278,-5.0,-5.0,5.8933,-8.1218,10.6107,-143.806,143.806,6.87654,0.0,,False,9.30996e-12,0.0
1.283,9.134,APPROACH,0.757369,-0.140152,-0.198821,-5.0,-5.0,6.2377,-7.877,8.1785,-143.66,143.66,6.8315,0.0,,False,4.86022e-12,0.0
1.334,9.185,APPROACH,0.757935,-0.171853,-0.236002,-5.0,-5.0,6.557,-7.6301,5.8566,-143.532,143.532,6.78282,0.0,,False,2.56917e-12,0.0
1.385,9.236,APPROACH,0.758582,-0.206599,-0.276438,-5.0,-5.0,6.858,-7.3775,3.59,-143.421,143.421,6.72969,0.0,,False,1.3581e-12,0.0
1.436,9.287,APPROACH,0.759269,-0.244392,-0.320127,-5.0,-5.0,7.143,-7.1175,1.3669,-143.329,143.329,6.67211,0.0,,False,7.17907e-13,0.0
1.488,9.339,APPROACH,0.759975,-0.286049,-0.368011,-5.0,-5.0,7.4193,-6.8451,-0.8678,-143.254,143.254,6.60883,0.0,,False,3.7478e-13,0.0
1.539,9.39,APPROACH,0.760644,-0.329967,-0.418238,-5.0,-5.0,7.6773,-6.5701,-3.0396,-143.198,143.198,6.54231,0.0,,False,1.98113e-13,0.0
1.59,9.441,APPROACH,0.761268,-0.376914,-0.471672,-5.0,-5.0,7.9233,-6.2857,-5.2009,-143.16,143.16,6.47137,0.0,,False,1.04725e-13,0.0
1.641,9.492,APPROACH,0.761833,-0.426885,-0.528304,-5.0,-5.0,8.0706,-6.1029,-7.3749,-143.136,143.136,6.39605,0.0,,False,5.5359e-14,0.0
1.693,9.544,APPROACH,0.762339,-0.48101,-0.589274,-5.0,-5.0,8.0411,-6.1372,-9.6241,-143.123,143.123,6.31473,0.0,,False,2.89e-14,0.0
1.744,9.595,APPROACH,0.76276,-0.537355,-0.652095,-5.0,-5.0,8.0713,-6.1002,-11.8197,-143.121,143.121,6.23053,0.0,,False,1.52769e-14,0.0
1.795,9.646,APPROACH,0.763107,-0.597032,-0.717789,-5.0,-5.0,8.2406,-5.8779,-13.9874,-143.127,143.127,6.14194,0.0,,False,8.07554e-15,0.0
1.847,9.698,APPROACH,0.763394,-0.661336,-0.787687,-5.0,-5.0,8.4457,-5.5918,-16.1908,-143.139,143.139,6.04711,0.0,,False,4.2158e-15,0.0
1.898,9.749,APPROACH,0.763615,-0.727808,-0.859106,-5.0,-5.0,8.5764,-5.282,-18.3521,-143.152,143.152,5.94967,0.0,,False,2.22852e-15,0.0
