t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,6.293,STABILIZE,0.779783,0.0032519,-0.00481262,-5.0,-5.0,-0.0825,-0.0703,29.964,-132.97,132.97,7.07003,0.0,,False,7.24178e-07,0.0
0.051,6.344,STABILIZE,0.785467,0.00317245,-0.00474237,-5.0,-5.0,0.1112,-0.0142,29.9782,-133.265,133.265,7.07294,0.0,,False,3.82809e-07,0.0
0.103,6.396,STABILIZE,0.787902,0.00310746,-0.00471423,-5.0,-5.0,0.2096,-0.052,29.99,-133.668,133.667,7.07098,0.0,,False,1.99844e-07,0.0
0.154,6.447,STABILIZE,0.78714,0.00306726,-0.00477184,-5.0,-5.0,0.1689,0.0386,29.9892,-134.408,134.408,7.06965,0.0,,False,1.0564e-07,0.0
0.205,6.498,STABILIZE,0.78351,0.0030747,-0.00487889,-5.0,-5.0,0.083,0.0106,29.9871,-135.489,135.489,7.07314,0.0,,False,5.58426e-08,0.0
0.256,6.549,STABILIZE,0.777375,0.00310557,-0.00501388,-5.0,-5.0,0.1,-0.0577,29.9893,-136.84,136.84,7.06732,0.0,,False,2.95191e-08,0.0
0.308,6.601,STABILIZE,0.76902,0.00313775,-0.00520127,-5.0,-5.0,-0.0273,-0.009,29.9917,-138.403,138.403,7.06937,0.0,,False,1.54103e-08,0.0
0.359,6.652,STABILIZE,0.7593,0.00316741,-0.00537867,-5.0,-5.0,-0.0667,0.0051,29.99,-140.005,140.005,7.06667,0.0,,False,8.14608e-09,0.0
0.41,6.703,STABILIZE,0.748632,0.00318482,-0.00553335,-5.0,-5.0,0.0002,-0.0482,29.9903,-141.599,141.599,7.06526,0.0,,False,4.30612e-09,0.0
0.462,6.755,STABILIZE,0.737359,0.00318178,-0.00570458,-5.0,-5.0,0.0829,0.11,29.9868,-143.12,143.12,7.06633,0.0,,False,2.24799e-09,0.0
0.513,6.806,STABILIZE,0.726452,0.00324435,-0.00588754,-5.0,-5.0,-0.0323,-0.0014,29.988,-144.388,144.388,7.06836,0.0,,False,1.18832e-09,0.0
0.564,6.857,STABILIZE,0.716144,0.00330576,-0.00606622,-5.0,-5.0,-0.0544,-0.0987,29.9914,-145.33,145.33,7.071,0.0,,False,6.28159e-10,0.0
0.615,6.908,STABILIZE,0.706773,0.0033222,-0.00624353,-5.0,-5.0,-0.0969,0.0499,29.9852,-145.97,145.97,7.07016,0.0,,False,3.32052e-10,0.0
0.667,6.96,STABILIZE,0.698426,0.00333698,-0.00637383,-5.0,-5.0,0.0151,0.0061,29.9882,-146.387,146.387,7.07075,0.0,,False,1.73347e-10,0.0
0.718,7.011,STABILIZE,0.691574,0.00336883,-0.00650403,-5.0,-5.0,-0.0644,-0.0475,29.9857,-146.638,146.638,7.07041,0.0,,False,9.16331e-11,0.0
0.769,7.062,STABILIZE,0.686137,0.00337807,-0.00662285,-5.0,-5.0,-0.0621,-0.0877,29.9888,-146.79,146.79,7.06831,0.0,,False,4.84384e-11,0.0
0.82,7.113,STABILIZE,0.682168,0.00334976,-0.0067306,-5.0,-5.0,-0.009,-0.0018,29.9868,-146.876,146.876,7.06995,0.0,,False,2.56051e-11,0.0
0.872,7.165,STABILIZE,0.679665,0.00333444,-0.00683046,-5.0,-5.0,0.069,0.0483,29.9861,-146.898,146.898,7.06747,0.0,,False,1.3367e-11,0.0
0.923,7.216,STABILIZE,0.678729,0.00336653,-0.00693879,-5.0,-5.0,0.035,0.0746,29.9907,-146.791,146.791,7.06877,0.0,,False,7.06599e-12,0.0
0.974,7.267,STABILIZE,0.679254,0.00344336,-0.00703973,-5.0,-5.0,-0.0264,-0.0581,29.9871,-146.525,146.525,7.06412,0.0,,False,3.73517e-12,0.0
1.026,7.319,STABILIZE,0.681191,0.00349002,-0.00714085,-5.0,-5.0,-0.0873,-0.0065,29.9892,-146.073,146.073,7.0589,0.0,,False,1.94993e-12,0.0
1.077,7.37,STABILIZE,0.684301,0.00351382,-0.00720186,-5.0,-5.0,-0.0979,0.0797,29.9907,-145.467,145.467,7.06995,0.0,,False,1.03076e-12,0.0
1.128,7.421,STABILIZE,0.688389,0.00354766,-0.00720238,-5.0,-5.0,0.0005,-0.0907,29.9879,-144.771,144.771,7.06574,0.0,,False,5.4487e-13,0.0
1.179,7.472,STABILIZE,0.693202,0.00354643,-0.00722577,-5.0,-5.0,-0.0214,-0.1149,29.9885,-144.023,144.023,7.07159,0.0,,False,2.88025e-13,0.0
1.231,7.524,STABILIZE,0.698576,0.00349783,-0.00727835,-5.0,-5.0,0.0492,0.0098,29.9864,-143.249,143.249,7.06579,0.0,,False,1.50362e-13,0.0
1.282,7.575,STABILIZE,0.704027,0.00347096,-0.00735612,-5.0,-5.0,-0.0383,0.021,29.9838,-142.529,142.529,7.07118,0.0,,False,7.94834e-14,0.0
1.333,7.626,STABILIZE,0.709401,0.00345206,-0.00742831,-5.0,-5.0,-0.04,0.1115,29.9848,-141.891,141.891,7.07176,0.0,,False,4.20159e-14,0.0
1.385,7.678,STABILIZE,0.714566,0.00347607,-0.00746896,-5.0,-5.0,-0.0669,0.0035,29.9888,-141.334,141.334,7.07024,0.0,,False,2.19342e-14,0.0
1.436,7.729,STABILIZE,0.71913,0.0035014,-0.00750133,-5.0,-5.0,0.0486,-0.139,29.9904,-140.889,140.889,7.07076,0.0,,False,1.15947e-14,0.0
1.487,7.78,STABILIZE,0.723041,0.00349518,-0.00760192,-5.0,-5.0,0.0135,0.0936,29.9919,-140.571,140.571,7.06413,0.0,,False,6.1291e-15,0.0
1.538,7.831,STABILIZE,0.726189,0.00352966,-0.00769508,-5.0,-5.0,-0.0665,-0.014,29.9908,-140.378,140.378,7.07082,0.0,,False,3.23992e-15,0.0
1.59,7.883,STABILIZE,0.728542,0.00355056,-0.00777388,-5.0,-5.0,-0.016,-0.003,29.995,-140.299,140.299,7.06837,0.0,,False,1.69139e-15,0.0
1.641,7.934,STABILIZE,0.729982,0.00356476,-0.00785203,-5.0,-5.0,-0.089,-0.0496,29.9907,-140.35,140.35,7.06905,0.0,,False,8.94087e-16,0.0
1.692,7.985,STABILIZE,0.730583,0.00354182,-0.00790869,-5.0,-5.0,-0.1312,-0.0606,29.9844,-140.522,140.522,7.0688,0.0,,False,4.72625e-16,0.0
1.744,8.037,STABILIZE,0.730393,0.00346872,-0.00793867,-5.0,-5.0,-0.0471,0.0029,29.9924,-140.785,140.785,7.06838,0.0,,False,2.46732e-16,0.0
1.796,8.089,STABILIZE,0.729491,0.00338818,-0.00796669,-5.0,-5.0,0.0259,-0.0446,29.9858,-141.129,141.129,7.07018,0.0,,False,1.28805e-16,0.0
