t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,8.319,STABILIZE,0.783371,0.0040058,-0.0024231,-5.0,-5.0,-0.0225,-0.0249,31.2154,-135.793,135.793,7.07219,0.0,,False,4.03196e-05,0.0
0.052,8.371,STABILIZE,0.791131,0.00410075,-0.00241109,-5.0,-5.0,0.0904,0.0337,30.6562,-135.741,135.741,7.07226,0.0,,False,2.10487e-05,0.0
0.103,8.422,STABILIZE,0.796404,0.00422649,-0.00242805,-5.0,-5.0,0.1518,0.0669,30.3971,-136.173,136.173,7.07234,0.0,,False,1.11266e-05,0.0
0.154,8.473,STABILIZE,0.799519,0.00440898,-0.0024882,-5.0,-5.0,0.1248,0.0535,30.4255,-136.883,136.883,7.07243,0.0,,False,5.88165e-06,0.0
0.206,8.525,STABILIZE,0.800738,0.00464092,-0.00258546,-5.0,-5.0,0.0777,0.0307,30.793,-137.75,137.75,7.07252,0.0,,False,3.07049e-06,0.0
0.257,8.576,STABILIZE,0.800325,0.004895,-0.00270228,-5.0,-5.0,0.042,0.0167,31.149,-138.644,138.644,7.07262,0.0,,False,1.6231e-06,0.0
0.308,8.627,STABILIZE,0.798645,0.00516322,-0.00283064,-5.0,-5.0,0.017,0.0086,31.2299,-139.514,139.514,7.07272,0.0,,False,8.5799e-07,0.0
0.359,8.678,STABILIZE,0.796018,0.00543769,-0.00296328,-5.0,-5.0,-0.0003,0.0014,31.2165,-140.319,140.319,7.07282,0.0,,False,4.53544e-07,0.0
0.411,8.73,STABILIZE,0.79267,0.00571727,-0.00309756,-5.0,-5.0,-0.0129,-0.0053,31.204,-141.046,141.046,7.07292,0.0,,False,2.36771e-07,0.0
0.462,8.781,STABILIZE,0.789,0.00598569,-0.00322561,-5.0,-5.0,-0.0206,-0.0109,31.2016,-141.651,141.651,7.07302,0.0,,False,1.2516e-07,0.0
