t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,281.131,STABILIZE,0.733216,0.0461849,0.00113578,-5.0,-5.0,0.9383,6.1887,30.0687,-142.166,142.166,7.1046,0.0,,False,1.03083e-08,0.0
0.053,281.184,STABILIZE,0.735002,0.0333818,-0.00139166,-5.0,-5.0,1.5044,9.7354,30.0977,-142.168,142.168,7.09373,0.0,,False,5.31454e-09,0.0
0.105,281.236,STABILIZE,0.736158,0.0250851,-0.00218992,-5.0,-5.0,2.4715,12.2945,30.1359,-142.652,142.652,7.08728,0.0,,False,2.77443e-09,0.0
0.158,281.289,STABILIZE,0.736656,0.022272,-0.00107707,-5.0,-5.0,2.3302,13.9971,30.131,-143.379,143.379,7.08607,0.0,,False,1.43039e-09,0.0
0.21,281.341,STABILIZE,0.736561,0.0257203,0.00237337,-5.0,-5.0,1.7046,14.8094,30.0957,-144.076,144.076,7.09095,0.0,,False,7.46729e-10,0.0
0.26,281.391,STABILIZE,0.736079,0.0350502,0.00832468,-5.0,-5.0,1.1719,14.8147,30.0672,-144.584,144.584,7.10176,0.0,,False,3.99695e-10,0.0
0.311,281.442,STABILIZE,0.735376,0.0505602,0.0172766,-5.0,-5.0,0.7772,14.0609,30.0538,-144.849,144.849,7.11907,0.0,,False,2.11284e-10,0.0
0.363,281.494,STABILIZE,0.734622,0.0722257,0.029391,-5.0,-5.0,0.4377,12.5278,30.0515,-144.823,144.823,7.14299,0.0,,False,1.103e-10,0.0
0.416,281.547,STABILIZE,0.733983,0.0996565,0.0446107,-5.0,-5.0,0.2398,10.1968,30.0551,-144.51,144.51,7.17319,0.0,,False,5.68663e-11,0.0
0.468,281.599,STABILIZE,0.733589,0.130801,0.0618863,-5.0,-5.0,0.4309,7.1815,30.0547,-144.002,144.002,7.20748,0.0,,False,2.96868e-11,0.0
0.521,281.652,STABILIZE,0.733454,0.165599,0.0810371,-5.0,-5.0,0.8113,3.3919,30.0369,-143.413,143.412,7.24571,0.0,,False,1.53053e-11,0.0
0.573,281.704,STABILIZE,0.733533,0.201276,0.100279,-5.0,-5.0,1.0137,-1.0028,30.0096,-142.931,142.931,7.28465,0.0,,False,7.99009e-12,0.0
0.625,281.756,STABILIZE,0.733688,0.236729,0.118852,-5.0,-5.0,0.9516,-6.041,29.9908,-142.738,142.738,7.32298,0.0,,False,4.17119e-12,0.0
0.678,281.809,STABILIZE,0.733703,0.270513,0.135906,-5.0,-5.0,0.6052,-11.2782,30.0004,-143.054,143.055,7.35906,0.0,,False,2.1505e-12,0.0
0.73,281.861,STABILIZE,0.733331,0.299185,0.149729,-5.0,-5.0,-0.0208,-14.8128,30.0429,-143.859,143.859,7.38925,0.0,,False,1.12266e-12,0.0
0.783,281.914,STABILIZE,0.732463,0.322188,0.160248,-5.0,-5.0,-0.5816,-16.6769,30.0744,-144.86,144.86,7.41309,0.0,,False,5.788e-13,0.0
0.835,281.966,STABILIZE,0.731245,0.337729,0.166835,-5.0,-5.0,-0.675,-16.8444,30.0717,-145.649,145.649,7.42883,0.0,,False,3.0216e-13,0.0
0.885,282.016,STABILIZE,0.729971,0.345966,0.169653,-5.0,-5.0,-0.5739,-15.492,30.0556,-145.962,145.962,7.43671,0.0,,False,1.61735e-13,0.0
0.936,282.067,STABILIZE,0.728856,0.348133,0.169233,-5.0,-5.0,-0.474,-12.6293,30.0436,-145.724,145.724,7.43798,0.0,,False,8.5495e-14,0.0
0.988,282.119,STABILIZE,0.728158,0.345072,0.166025,-5.0,-5.0,-0.4135,-8.2265,30.0369,-144.987,144.987,7.43355,0.0,,False,4.46323e-14,0.0
1.041,282.172,STABILIZE,0.728024,0.338424,0.160956,-5.0,-5.0,-0.376,-3.1,30.0371,-144.018,144.018,7.42524,0.0,,False,2.30107e-14,0.0
1.093,282.224,STABILIZE,0.728346,0.330576,0.155432,-5.0,-5.0,-0.3392,1.0178,30.0449,-143.256,143.256,7.41576,0.0,,False,1.20126e-14,0.0
1.146,282.277,STABILIZE,0.728877,0.322982,0.150227,-5.0,-5.0,-0.2928,4.2594,30.053,-142.844,142.844,7.40669,0.0,,False,6.19323e-15,0.0
1.198,282.329,STABILIZE,0.729371,0.317227,0.146261,-5.0,-5.0,-0.2399,6.5291,30.0593,-142.765,142.765,7.39979,0.0,,False,3.23315e-15,0.0
