t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.38,STABILIZE,0.792572,0.00432203,-0.00247573,-5.0,-5.0,-0.021,-0.0251,30.1544,-135.507,135.507,7.07237,0.0,,False,1.63078e-05,0.0
0.051,5.431,STABILIZE,0.798842,0.00437684,-0.0024548,-4.9871,-5.0,0.0962,0.0449,29.8984,-136.044,136.045,7.06331,0.0,,False,8.62052e-06,0.0
0.102,5.482,STABILIZE,0.802789,0.004467,-0.00246059,-4.9712,-5.0,0.1671,0.0856,29.8312,-136.823,136.823,7.05214,0.0,,False,4.55691e-06,0.0
0.153,5.533,STABILIZE,0.804676,0.00462303,-0.0025097,-4.9553,-5.0,0.142,0.0703,30.0234,-137.725,137.725,7.041,0.0,,False,2.40884e-06,0.0
0.205,5.585,STABILIZE,0.804801,0.00483817,-0.00259788,-4.9391,-5.0,0.0909,0.0432,30.1404,-138.686,138.687,7.02969,0.0,,False,1.25752e-06,0.0
0.256,5.636,STABILIZE,0.803491,0.00508379,-0.00270853,-4.9265,-5.0,0.0518,0.0237,30.153,-139.61,139.61,7.02093,0.0,,False,6.64743e-07,0.0
0.307,5.687,STABILIZE,0.801083,0.00534809,-0.00283252,-4.9106,-5.0,0.0268,0.0109,30.145,-140.474,140.475,7.00987,0.0,,False,3.51391e-07,0.0
0.358,5.738,STABILIZE,0.797881,0.00562122,-0.0029641,-4.8944,-5.0,0.0101,0.0019,30.1414,-141.253,141.254,6.99861,0.0,,False,1.8575e-07,0.0
0.41,5.79,STABILIZE,0.79408,0.00590235,-0.00310175,-4.8785,-5.0,-0.0026,-0.005,30.1411,-141.945,141.945,6.98759,0.0,,False,9.69699e-08,0.0
0.461,5.841,STABILIZE,0.790072,0.00617551,-0.00323673,-4.8626,-5.0,-0.012,-0.0103,30.1413,-142.516,142.516,6.97658,0.0,,False,5.12595e-08,0.0
0.512,5.892,STABILIZE,0.785992,0.00644172,-0.00336947,-4.8497,-5.0,-0.019,-0.0142,30.1414,-142.979,142.979,6.96767,0.0,,False,2.70964e-08,0.0
0.564,5.944,APPROACH,0.781932,0.00670284,-0.00349955,-4.8338,-5.0,-0.0071,-0.0326,30.1402,-143.345,143.345,6.95669,0.0,,False,1.41456e-08,0.0
0.615,5.995,APPROACH,0.778183,0.00694315,-0.00362454,-4.8179,-5.0,0.8914,-0.564,30.0291,-143.606,143.606,6.94571,0.0,,False,7.47751e-09,0.0
0.666,6.046,APPROACH,0.774756,0.00717086,-0.00422928,-4.802,-5.0,2.4162,-1.8328,29.5931,-143.805,143.805,6.9344,0.0,,False,3.95271e-09,0.0
