t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,7.851,STABILIZE,0.783885,0.00393457,-0.00256595,-5.0,-5.0,-0.0186,-0.0243,31.0743,-135.799,135.8,7.07204,0.0,,False,3.86037e-05,0.0
0.051,7.902,STABILIZE,0.791374,0.00402519,-0.00253083,-5.0,-5.0,0.098,0.0308,30.5632,-135.782,135.782,7.07213,0.0,,False,2.04064e-05,0.0
0.102,7.953,STABILIZE,0.796563,0.00414915,-0.00252781,-5.0,-5.0,0.161,0.0596,30.322,-136.227,136.227,7.07222,0.0,,False,1.07871e-05,0.0
0.154,8.005,STABILIZE,0.799654,0.0043332,-0.00257425,-5.0,-5.0,0.1333,0.0453,30.3727,-136.956,136.956,7.07231,0.0,,False,5.63135e-06,0.0
0.206,8.057,STABILIZE,0.800792,0.00456253,-0.0026621,-5.0,-5.0,0.0836,0.025,30.7514,-137.821,137.821,7.07241,0.0,,False,2.93982e-06,0.0
0.257,8.108,STABILIZE,0.800325,0.00481321,-0.00277308,-5.0,-5.0,0.0462,0.0131,31.0473,-138.709,138.709,7.07251,0.0,,False,1.55403e-06,0.0
0.308,8.159,STABILIZE,0.798615,0.00507764,-0.00289788,-5.0,-5.0,0.0224,0.006,31.1003,-139.571,139.571,7.07261,0.0,,False,8.21477e-07,0.0
0.359,8.21,STABILIZE,0.795977,0.00534857,-0.00302951,-5.0,-5.0,0.0071,-0.001,31.0852,-140.367,140.367,7.07271,0.0,,False,4.34243e-07,0.0
0.411,8.262,STABILIZE,0.792635,0.00562532,-0.00316615,-5.0,-5.0,-0.0038,-0.0073,31.0749,-141.083,141.083,7.07281,0.0,,False,2.26695e-07,0.0
0.462,8.313,STABILIZE,0.788986,0.00589227,-0.00330041,-5.0,-5.0,-0.0133,-0.0112,31.0734,-141.678,141.678,7.0729,0.0,,False,1.19834e-07,0.0
0.513,8.364,STABILIZE,0.785193,0.00615172,-0.00343238,-5.0,-5.0,-0.0202,-0.0141,31.0738,-142.164,142.164,7.07299,0.0,,False,6.33455e-08,0.0
0.565,8.416,STABILIZE,0.781373,0.00640602,-0.00356224,-5.0,-5.0,-0.024,-0.0164,31.074,-142.546,142.546,7.07308,0.0,,False,3.30693e-08,0.0
0.616,8.467,APPROACH,0.777819,0.00664364,-0.00367385,-5.0,-5.0,0.2247,-0.1907,31.0502,-142.819,142.819,7.07317,0.0,,False,1.74808e-08,0.0
0.667,8.518,APPROACH,0.774569,0.00686363,-0.00391204,-5.0,-5.0,1.6558,-1.0787,30.8023,-143.005,143.005,7.07316,0.0,,False,9.24058e-09,0.0
0.718,8.569,APPROACH,0.771684,0.00705364,-0.00504113,-5.0,-5.0,2.67,-2.6943,30.192,-143.15,143.15,7.0725,0.0,,False,4.88468e-09,0.0
0.77,8.621,APPROACH,0.769141,0.00679056,-0.00790483,-5.0,-5.0,2.966,-5.0626,29.1898,-143.296,143.296,7.07029,0.0,,False,2.55003e-09,0.0
0.821,8.672,APPROACH,0.767013,0.00517835,-0.013017,-5.0,-5.0,3.1619,-7.9107,27.844,-143.51,143.511,7.06554,0.0,,False,1.34798e-09,0.0
0.872,8.723,APPROACH,0.765172,0.00106672,-0.021058,-5.0,-5.0,3.4497,-9.6394,26.2285,-143.819,143.819,7.05695,0.0,,False,7.12557e-10,0.0
0.924,8.775,APPROACH,0.763569,-0.00645104,-0.0326814,-5.0,-5.0,3.7853,-9.7808,24.3522,-144.065,144.065,7.04342,0.0,,False,3.71987e-10,0.0
0.975,8.826,APPROACH,0.762331,-0.0171737,-0.0474972,-5.0,-5.0,4.1202,-9.2134,22.2579,-144.116,144.116,7.02537,0.0,,False,1.96637e-10,0.0
1.026,8.877,APPROACH,0.761478,-0.0310269,-0.0656114,-5.0,-5.0,4.4809,-8.8944,19.914,-144.039,144.039,7.00278,0.0,,False,1.03945e-10,0.0
1.077,8.928,APPROACH,0.76099,-0.0479445,-0.0869922,-5.0,-5.0,4.8635,-8.7104,17.4388,-143.914,143.914,6.97571,0.0,,False,5.49465e-11,0.0
1.129,8.98,APPROACH,0.760818,-0.0683508,-0.112152,-5.0,-5.0,5.2559,-8.5148,14.8794,-143.77,143.77,6.9435,0.0,,False,2.86846e-11,0.0
1.18,9.031,APPROACH,0.760912,-0.0914649,-0.140119,-5.0,-5.0,5.6298,-8.2956,12.3926,-143.626,143.626,6.9074,0.0,,False,1.5163e-11,0.0
1.231,9.082,APPROACH,0.761209,-0.117646,-0.171351,-5.0,-5.0,5.9845,-8.0616,9.9584,-143.487,143.487,6.86682,0.0,,False,8.01536e-12,0.0
1.283,9.134,APPROACH,0.761666,-0.147489,-0.206554,-5.0,-5.0,6.3275,-7.8137,7.5409,-143.357,143.357,6.82085,0.0,,False,4.18438e-12,0.0
1.334,9.185,APPROACH,0.762216,-0.179832,-0.244369,-5.0,-5.0,6.6427,-7.5649,5.2316,-143.245,143.245,6.77127,0.0,,False,2.21192e-12,0.0
1.385,9.236,APPROACH,0.762824,-0.21521,-0.285428,-5.0,-5.0,6.9415,-7.3092,2.9743,-143.15,143.15,6.71725,0.0,,False,1.16925e-12,0.0
1.436,9.287,APPROACH,0.763455,-0.253625,-0.329728,-5.0,-5.0,7.2244,-7.0462,0.7571,-143.073,143.073,6.65879,0.0,,False,6.18078e-13,0.0
1.488,9.339,APPROACH,0.764091,-0.295908,-0.378226,-5.0,-5.0,7.4973,-6.7713,-1.4737,-143.012,143.012,6.59464,0.0,,False,3.22665e-13,0.0
1.539,9.39,APPROACH,0.764684,-0.34043,-0.429044,-5.0,-5.0,7.7492,-6.4936,-3.6428,-142.968,142.968,6.52727,0.0,,False,1.70565e-13,0.0
1.59,9.441,APPROACH,0.765228,-0.387973,-0.483059,-5.0,-5.0,7.9879,-6.2111,-5.8031,-142.939,142.939,6.45551,0.0,,False,9.01626e-14,0.0
1.641,9.492,APPROACH,0.765712,-0.438534,-0.540258,-5.0,-5.0,8.0974,-6.0743,-7.9831,-142.923,142.923,6.37936,0.0,,False,4.76611e-14,0.0
1.693,9.544,APPROACH,0.76614,-0.493275,-0.601773,-5.0,-5.0,8.0562,-6.1227,-10.2351,-142.917,142.917,6.29722,0.0,,False,2.48813e-14,0.0
1.744,9.595,APPROACH,0.766488,-0.55024,-0.665089,-5.0,-5.0,8.1196,-6.0413,-12.4249,-142.919,142.919,6.21223,0.0,,False,1.31525e-14,0.0
1.795,9.646,APPROACH,0.76677,-0.610538,-0.731257,-5.0,-5.0,8.3031,-5.7964,-14.5897,-142.929,142.929,6.12287,0.0,,False,6.95259e-15,0.0
1.847,9.698,APPROACH,0.766998,-0.675465,-0.80163,-5.0,-5.0,8.5077,-5.5062,-16.7916,-142.942,142.942,6.02726,0.0,,False,3.62957e-15,0.0
1.898,9.749,APPROACH,0.767169,-0.742541,-0.873506,-5.0,-5.0,8.5623,-5.1512,-18.9442,-142.954,142.954,5.92907,0.0,,False,1.91864e-15,0.0
1.949,9.8,APPROACH,0.767303,-0.812943,-0.948157,-5.0,-5.0,7.7588,-4.3124,-21.0335,-142.898,142.898,5.82657,0.0,,False,1.01421e-15,0.0
2.0,9.851,APPROACH,0.767456,-0.886286,-1.02526,-5.0,-5.0,6.4587,-3.3067,-23.1231,-142.721,142.721,5.72024,0.0,,False,5.36127e-16,0.0
2.052,9.903,APPROACH,0.767673,-0.963504,-1.10589,-5.0,-5.0,5.1753,-2.4567,-25.247,-142.479,142.479,5.60869,0.0,,False,2.79883e-16,0.0
2.103,9.954,APPROACH,0.767934,-1.04111,-1.18649,-5.0,-5.0,4.0907,-1.8414,-27.1017,-142.252,142.252,5.49688,0.0,,False,1.47949e-16,0.0
2.154,10.005,APPROACH,0.768206,-1.12016,-1.26822,-5.0,-5.0,3.1487,-1.3818,-28.61,-142.07,142.07,5.38324,0.0,,False,7.82079e-17,0.0
2.206,10.057,APPROACH,0.768458,-1.2019,-1.35242,-5.0,-5.0,2.2996,-1.0229,-29.7872,-141.937,141.937,5.26597,0.0,,False,4.08281e-17,0.0
2.257,10.108,APPROACH,0.768652,-1.28287,-1.43558,-5.0,-5.0,1.5642,-0.7503,-30.5926,-141.856,141.856,5.14997,0.0,,False,2.15822e-17,0.0
2.308,10.159,APPROACH,0.768778,-1.3644,-1.51907,-5.0,-5.0,0.9194,-0.5318,-31.0573,-141.816,141.816,5.03334,0.0,,False,1.14086e-17,0.0
2.359,10.21,APPROACH,0.768825,-1.44625,-1.60268,-5.0,-5.0,0.3575,-0.3477,-31.2099,-141.809,141.809,4.91639,0.0,,False,6.03074e-18,0.0
2.411,10.262,APPROACH,0.768792,-1.52985,-1.68789,-5.0,-5.0,-0.1401,-0.1839,-31.1451,-141.826,141.826,4.79709,0.0,,False,3.14832e-18,0.0
