t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.386,IDLE,0.789649,1.99064,0.00358032,-5.0,-5.0,-4.7308,-8.1375,29.8002,-137.024,137.025,8.59679,0.0,,False,2.89922e-05,0.0
0.051,5.437,STABILIZE,0.796335,1.88757,0.00310637,-5.0,-5.0,-3.676,-6.7547,29.5126,-137.079,137.079,8.51291,0.0,,False,1.53256e-05,0.0
0.102,5.488,STABILIZE,0.800842,1.78143,0.00257524,-5.0,-5.0,-1.7963,-4.7548,29.4603,-137.378,137.378,8.42696,0.0,,False,8.10132e-06,0.0
0.154,5.54,STABILIZE,0.803425,1.67119,0.00170221,-5.0,-5.0,0.4562,-2.4904,29.6624,-137.855,137.856,8.33797,0.0,,False,4.22926e-06,0.0
0.205,5.591,STABILIZE,0.804217,1.56236,0.000152743,-5.0,-5.0,2.6954,-0.2784,29.8078,-138.505,138.505,8.25022,0.0,,False,2.23564e-06,0.0
0.256,5.642,STABILIZE,0.803507,1.45411,-0.00244711,-5.0,-5.0,4.8023,1.9175,29.8903,-139.343,139.343,8.16278,0.0,,False,1.18179e-06,0.0
0.308,5.694,STABILIZE,0.801456,1.34563,-0.00650385,-5.0,-5.0,5.7814,4.1562,29.9464,-140.346,140.346,8.07478,0.0,,False,6.16947e-07,0.0
0.359,5.745,STABILIZE,0.798398,1.24216,-0.0117672,-5.0,-5.0,5.4385,6.3534,29.9641,-141.364,141.364,7.99043,0.0,,False,3.26126e-07,0.0
0.41,5.796,STABILIZE,0.794585,1.14236,-0.017692,-5.0,-5.0,4.8074,8.5483,29.9476,-142.351,142.352,7.90898,0.0,,False,1.72394e-07,0.0
0.461,5.847,STABILIZE,0.790264,1.04697,-0.0235472,-5.0,-5.0,4.5918,10.7215,29.9262,-143.341,143.341,7.8314,0.0,,False,9.11296e-08,0.0
0.513,5.899,STABILIZE,0.785543,0.955103,-0.0288736,-5.0,-5.0,4.6929,12.3545,29.8802,-144.347,144.347,7.75728,0.0,,False,4.75738e-08,0.0
0.564,5.95,STABILIZE,0.780808,0.871013,-0.0331486,-5.0,-5.0,4.9456,13.1424,29.8218,-145.224,145.224,7.69015,0.0,,False,2.51481e-08,0.0
0.615,6.001,STABILIZE,0.776196,0.793301,-0.0364089,-5.0,-5.0,5.2507,13.1465,29.7623,-145.878,145.878,7.62886,0.0,,False,1.32936e-08,0.0
0.667,6.053,STABILIZE,0.771849,0.720742,-0.0388197,-5.0,-5.0,5.5447,12.386,29.7004,-146.24,146.24,7.57233,0.0,,False,6.93987e-09,0.0
0.718,6.104,STABILIZE,0.768123,0.655906,-0.0405935,-5.0,-5.0,5.7689,11.6666,29.7004,-146.313,146.313,7.5223,0.0,,False,3.6685e-09,0.0
0.769,6.155,STABILIZE,0.76501,0.597099,-0.0420369,-5.0,-5.0,5.908,11.4796,29.7479,-146.258,146.258,7.47723,0.0,,False,1.93921e-09,0.0
0.82,6.206,STABILIZE,0.762502,0.544276,-0.0432409,-5.0,-5.0,5.9883,11.4697,29.7704,-146.159,146.159,7.43697,0.0,,False,1.02509e-09,0.0
0.872,6.258,STABILIZE,0.760523,0.496581,-0.0442594,-5.0,-5.0,6.0478,11.4582,29.7697,-146.03,146.03,7.4008,0.0,,False,5.35145e-10,0.0
0.923,6.309,STABILIZE,0.759097,0.455845,-0.0450841,-5.0,-5.0,6.0987,11.4333,29.7661,-145.881,145.881,7.37004,0.0,,False,2.82884e-10,0.0
0.974,6.36,STABILIZE,0.758128,0.421083,-0.045764,-5.0,-5.0,6.143,11.4087,29.7653,-145.718,145.718,7.34388,0.0,,False,1.49536e-10,0.0
1.026,6.412,STABILIZE,0.757551,0.391769,-0.0463282,-5.0,-5.0,6.1819,11.3877,29.7658,-145.543,145.543,7.32189,0.0,,False,7.80647e-11,0.0
1.077,6.463,STABILIZE,0.757326,0.369023,-0.0467753,-5.0,-5.0,6.0705,11.1743,29.7465,-145.363,145.363,7.30485,0.0,,False,4.12659e-11,0.0
1.128,6.514,STABILIZE,0.757396,0.352096,-0.0471269,-5.0,-5.0,5.4117,10.2483,29.6856,-145.088,145.088,7.29218,0.0,,False,2.18137e-11,0.0
1.179,6.565,STABILIZE,0.757773,0.340451,-0.0473315,-5.0,-5.0,4.5663,8.6463,29.6383,-144.66,144.66,7.2835,0.0,,False,1.1531e-11,0.0
1.231,6.617,STABILIZE,0.758475,0.333136,-0.0474107,-5.0,-5.0,3.8176,7.0682,29.6578,-144.127,144.127,7.27808,0.0,,False,6.0197e-12,0.0
1.282,6.668,STABILIZE,0.759411,0.329617,-0.047412,-5.0,-5.0,3.228,5.9338,29.7018,-143.63,143.63,7.2755,0.0,,False,3.18209e-12,0.0
1.333,6.719,STABILIZE,0.760489,0.329117,-0.047356,-5.0,-5.0,2.7428,5.052,29.7285,-143.217,143.217,7.27518,0.0,,False,1.68209e-12,0.0
1.385,6.771,STABILIZE,0.761633,0.331243,-0.047243,-5.0,-5.0,2.3265,4.2938,29.7405,-142.891,142.891,7.27681,0.0,,False,8.78128e-13,0.0
1.436,6.822,STABILIZE,0.762718,0.335523,-0.0470804,-5.0,-5.0,1.9811,3.6543,29.7472,-142.658,142.658,7.28006,0.0,,False,4.6419e-13,0.0
1.487,6.873,STABILIZE,0.763707,0.341647,-0.0468709,-5.0,-5.0,1.6884,3.1069,29.7524,-142.499,142.498,7.28469,0.0,,False,2.45376e-13,0.0
1.538,6.924,STABILIZE,0.764562,0.349341,-0.0466215,-5.0,-5.0,1.44,2.6406,29.7566,-142.4,142.4,7.2905,0.0,,False,1.29709e-13,0.0
1.59,6.976,STABILIZE,0.765273,0.358554,-0.0463354,-5.0,-5.0,1.2251,2.2378,29.7598,-142.351,142.351,7.29746,0.0,,False,6.7714e-14,0.0
1.641,7.027,STABILIZE,0.765806,0.368725,-0.0460322,-5.0,-5.0,1.0459,1.904,29.7621,-142.34,142.34,7.30514,0.0,,False,3.57945e-14,0.0
1.692,7.078,STABILIZE,0.766178,0.379852,-0.0457112,-5.0,-5.0,0.8931,1.6207,29.7637,-142.356,142.356,7.31353,0.0,,False,1.89214e-14,0.0
1.744,7.13,STABILIZE,0.766406,0.392035,-0.0453699,-5.0,-5.0,0.7605,1.3749,29.7648,-142.391,142.391,7.32273,0.0,,False,9.87783e-15,0.0
1.795,7.181,STABILIZE,0.766498,0.404682,-0.0450252,-5.0,-5.0,0.6495,1.17,29.7656,-142.436,142.436,7.33228,0.0,,False,5.22154e-15,0.0
1.846,7.232,STABILIZE,0.766478,0.41792,-0.0446741,-5.0,-5.0,0.5546,0.9954,29.7662,-142.487,142.487,7.34228,0.0,,False,2.76017e-15,0.0
1.897,7.283,STABILIZE,0.766366,0.431661,-0.0443217,-5.0,-5.0,0.4726,0.8465,29.7667,-142.541,142.541,7.35267,0.0,,False,1.45906e-15,0.0
1.949,7.335,STABILIZE,0.766178,0.446115,-0.043964,-5.0,-5.0,0.4003,0.7173,29.767,-142.594,142.594,7.36359,0.0,,False,7.61697e-16,0.0
2.0,7.386,STABILIZE,0.765941,0.460662,-0.0436164,-5.0,-5.0,0.3393,0.6094,29.7672,-142.642,142.642,7.37459,0.0,,False,4.02642e-16,0.0
2.051,7.437,STABILIZE,0.765673,0.475522,-0.0432746,-5.0,-5.0,0.2865,0.5176,29.7674,-142.684,142.684,7.38583,0.0,,False,2.12842e-16,0.0
2.102,7.488,STABILIZE,0.76539,0.490648,-0.0429413,-5.0,-5.0,0.2405,0.4397,29.7675,-142.72,142.72,7.39727,0.0,,False,1.12511e-16,0.0
2.154,7.54,STABILIZE,0.765099,0.506302,-0.0426097,-5.0,-5.0,0.2001,0.3725,29.7676,-142.75,142.75,7.40912,0.0,,False,5.87357e-17,0.0
2.205,7.591,STABILIZE,0.764824,0.521843,-0.0422867,-5.0,-5.0,0.1679,0.3169,29.7677,-142.772,142.772,7.42089,0.0,,False,3.10484e-17,0.0
2.256,7.642,STABILIZE,0.764565,0.537539,-0.0419632,-5.0,-5.0,0.1423,0.2699,29.7677,-142.788,142.788,7.4328,0.0,,False,1.64126e-17,0.0
2.308,7.694,STABILIZE,0.764322,0.553678,-0.0416341,-5.0,-5.0,0.1208,0.2294,29.7678,-142.8,142.8,7.44505,0.0,,False,8.56812e-18,0.0
2.359,7.745,STABILIZE,0.764108,0.569619,-0.0413132,-5.0,-5.0,0.1025,0.1957,29.7678,-142.807,142.807,7.45716,0.0,,False,4.52921e-18,0.0
2.41,7.796,STABILIZE,0.763921,0.585657,-0.0409933,-5.0,-5.0,0.0866,0.1663,29.7678,-142.81,142.81,7.46936,0.0,,False,2.3942e-18,0.0
2.461,7.847,STABILIZE,0.763763,0.601781,-0.0406754,-5.0,-5.0,0.0727,0.1405,29.7678,-142.81,142.81,7.48163,0.0,,False,1.2656e-18,0.0
2.513,7.899,STABILIZE,0.76363,0.618296,-0.0403544,-5.0,-5.0,0.0601,0.1176,29.7679,-142.807,142.807,7.49422,0.0,,False,6.60702e-19,0.0
2.564,7.95,STABILIZE,0.763527,0.634557,-0.040044,-5.0,-5.0,0.0489,0.0984,29.7679,-142.803,142.803,7.50662,0.0,,False,3.49255e-19,0.0
2.616,8.002,STABILIZE,0.763447,0.651192,-0.0397305,-5.0,-5.0,0.0392,0.0815,29.7679,-142.796,142.796,7.51932,0.0,,False,1.82327e-19,0.0
2.667,8.053,STABILIZE,0.763392,0.667554,-0.0394279,-5.0,-5.0,0.0309,0.0674,29.7679,-142.789,142.789,7.53183,0.0,,False,9.63805e-20,0.0
2.719,8.105,STABILIZE,0.763358,0.684278,-0.0391269,-5.0,-5.0,0.0225,0.055,29.7679,-142.781,142.781,7.54462,0.0,,False,5.0315e-20,0.0
2.77,8.156,STABILIZE,0.763341,0.700715,-0.0388373,-5.0,-5.0,0.0152,0.0444,29.7679,-142.772,142.772,7.5572,0.0,,False,2.65971e-20,0.0
2.821,8.207,STABILIZE,0.763339,0.717178,-0.0385507,-5.0,-5.0,0.0097,0.0358,29.7679,-142.764,142.764,7.56982,0.0,,False,1.40596e-20,0.0
2.873,8.259,STABILIZE,0.763348,0.73398,-0.0382574,-5.0,-5.0,0.0067,0.0288,29.7679,-142.757,142.757,7.58271,0.0,,False,7.33974e-21,0.0
2.924,8.31,STABILIZE,0.763365,0.750473,-0.0379678,-5.0,-5.0,0.0055,0.023,29.7679,-142.75,142.75,7.59537,0.0,,False,3.87988e-21,0.0
2.975,8.361,STABILIZE,0.763388,0.766974,-0.0376793,-5.0,-5.0,0.0046,0.0188,29.7679,-142.744,142.744,7.60806,0.0,,False,2.05095e-21,0.0
3.026,8.412,STABILIZE,0.763415,0.78348,-0.0373929,-5.0,-5.0,0.0036,0.0159,29.7679,-142.739,142.739,7.62077,0.0,,False,1.08416e-21,0.0
3.078,8.464,STABILIZE,0.763445,0.800313,-0.0371031,-5.0,-5.0,0.0027,0.0137,29.7679,-142.735,142.735,7.63374,0.0,,False,5.6598e-22,0.0
3.129,8.515,STABILIZE,0.763476,0.816826,-0.0368249,-5.0,-5.0,0.0013,0.012,29.7679,-142.731,142.731,7.64647,0.0,,False,2.99184e-22,0.0
3.18,8.566,STABILIZE,0.763506,0.833345,-0.036555,-5.0,-5.0,-0.0014,0.0105,29.7679,-142.728,142.728,7.65922,0.0,,False,1.58152e-22,0.0
3.231,8.617,STABILIZE,0.763535,0.849868,-0.036292,-5.0,-5.0,-0.0042,0.0092,29.7679,-142.726,142.726,7.67198,0.0,,False,8.36013e-23,0.0
3.283,8.669,STABILIZE,0.763564,0.866717,-0.036027,-5.0,-5.0,-0.006,0.0078,29.7679,-142.724,142.724,7.68501,0.0,,False,4.36437e-23,0.0
3.334,8.72,STABILIZE,0.763589,0.88324,-0.0357735,-5.0,-5.0,-0.0087,0.0081,29.7679,-142.723,142.723,7.6978,0.0,,False,2.30706e-23,0.0
