t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.572,IDLE,0.791143,0.00431331,-0.00247983,-5.0,-5.0,-0.0221,-0.0258,30.2115,-135.361,135.361,7.07237,0.0,,False,1.84463e-05,0.0
0.051,5.623,STABILIZE,0.797875,0.00436944,-0.00245843,-5.0,-5.0,0.0902,0.0409,29.9355,-135.841,135.841,7.07242,0.0,,False,9.75097e-06,0.0
0.102,5.674,STABILIZE,0.802213,0.00445818,-0.00246239,-5.0,-5.0,0.1658,0.0843,29.8416,-136.587,136.587,7.07248,0.0,,False,5.15448e-06,0.0
0.154,5.726,STABILIZE,0.804436,0.00461547,-0.00251075,-5.0,-5.0,0.1423,0.07,30.034,-137.503,137.503,7.07256,0.0,,False,2.69087e-06,0.0
0.205,5.777,STABILIZE,0.804771,0.00482481,-0.00259577,-5.0,-5.0,0.0925,0.0435,30.1754,-138.457,138.457,7.07265,0.0,,False,1.42243e-06,0.0
0.256,5.828,STABILIZE,0.803609,0.00506863,-0.0027051,-5.0,-5.0,0.053,0.0241,30.1969,-139.403,139.403,7.07274,0.0,,False,7.51914e-07,0.0
0.308,5.88,STABILIZE,0.801223,0.00533684,-0.00283058,-5.0,-5.0,0.0273,0.0111,30.1886,-140.313,140.313,7.07284,0.0,,False,3.92533e-07,0.0
0.359,5.931,STABILIZE,0.798021,0.00560897,-0.0029614,-5.0,-5.0,0.0106,0.0022,30.184,-141.122,141.122,7.07294,0.0,,False,2.07498e-07,0.0
0.41,5.982,STABILIZE,0.794252,0.00588386,-0.0030958,-5.0,-5.0,-0.0018,-0.0046,30.1834,-141.832,141.832,7.07304,0.0,,False,1.09686e-07,0.0
0.461,6.033,STABILIZE,0.790166,0.0061565,-0.00323033,-5.0,-5.0,-0.0113,-0.01,30.1837,-142.433,142.433,7.07314,0.0,,False,5.79814e-08,0.0
