t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.178,STABILIZE,0.790147,1.98401,0.00354919,-5.0,-5.0,-4.6829,-8.0618,29.779,-137.052,137.052,8.59139,0.0,,False,2.77398e-05,0.0
0.051,5.229,STABILIZE,0.796692,1.88072,0.00307591,-5.0,-5.0,-3.5998,-6.6597,29.5018,-137.102,137.102,8.50735,0.0,,False,1.46636e-05,0.0
0.102,5.28,STABILIZE,0.801072,1.7744,0.00253794,-5.0,-5.0,-1.6982,-4.6434,29.4762,-137.404,137.404,8.42128,0.0,,False,7.75136e-06,0.0
0.153,5.331,STABILIZE,0.803508,1.66617,0.00166669,-5.0,-5.0,0.516,-2.4213,29.6766,-137.877,137.877,8.33394,0.0,,False,4.09747e-06,0.0
0.205,5.383,STABILIZE,0.80423,1.55515,5.85118e-05,-5.0,-5.0,2.7986,-0.1666,29.818,-138.546,138.546,8.24443,0.0,,False,2.13907e-06,0.0
0.256,5.434,STABILIZE,0.803431,1.44691,-0.00259248,-5.0,-5.0,4.8792,2.0292,29.898,-139.393,139.393,8.157,0.0,,False,1.13074e-06,0.0
0.307,5.485,STABILIZE,0.801356,1.34056,-0.00661451,-5.0,-5.0,5.7904,4.2248,29.9521,-140.382,140.382,8.07073,0.0,,False,5.97721e-07,0.0
0.359,5.537,STABILIZE,0.798186,1.23514,-0.0120081,-5.0,-5.0,5.4085,6.465,29.9688,-141.418,141.418,7.9848,0.0,,False,3.12038e-07,0.0
0.41,5.588,STABILIZE,0.794327,1.13549,-0.0179341,-5.0,-5.0,4.7922,8.6599,29.9514,-142.405,142.405,7.90349,0.0,,False,1.64947e-07,0.0
0.461,5.639,STABILIZE,0.789974,1.04029,-0.02376,-5.0,-5.0,4.5957,10.8229,29.9297,-143.397,143.397,7.82611,0.0,,False,8.7193e-08,0.0
0.512,5.69,STABILIZE,0.785323,0.950374,-0.028942,-5.0,-5.0,4.7032,12.3906,29.8832,-144.384,144.384,7.7536,0.0,,False,4.60913e-08,0.0
0.564,5.742,STABILIZE,0.780487,0.864845,-0.0332511,-5.0,-5.0,4.9642,13.1603,29.8235,-145.269,145.269,7.68538,0.0,,False,2.40618e-08,0.0
0.615,5.793,STABILIZE,0.775879,0.787414,-0.0364559,-5.0,-5.0,5.2696,13.1248,29.764,-145.908,145.908,7.62436,0.0,,False,1.27193e-08,0.0
0.666,5.844,STABILIZE,0.771628,0.716466,-0.0387844,-5.0,-5.0,5.5558,12.3539,29.7036,-146.249,146.249,7.56912,0.0,,False,6.7236e-09,0.0
0.718,5.896,STABILIZE,0.767849,0.650564,-0.0405722,-5.0,-5.0,5.7806,11.6454,29.7072,-146.314,146.314,7.5183,0.0,,False,3.51003e-09,0.0
0.769,5.947,STABILIZE,0.764764,0.592013,-0.0419995,-5.0,-5.0,5.9154,11.4764,29.7546,-146.256,146.256,7.47344,0.0,,False,1.85544e-09,0.0
0.82,5.998,STABILIZE,0.762282,0.539446,-0.0431904,-5.0,-5.0,5.9937,11.4686,29.7755,-146.155,146.155,7.4334,0.0,,False,9.80811e-10,0.0
0.871,6.049,STABILIZE,0.76036,0.492867,-0.0441799,-5.0,-5.0,6.0514,11.4566,29.7744,-146.027,146.027,7.39809,0.0,,False,5.18469e-10,0.0
0.923,6.101,STABILIZE,0.758926,0.451533,-0.0450131,-5.0,-5.0,6.1029,11.431,29.7708,-145.874,145.874,7.36689,0.0,,False,2.70664e-10,0.0
0.974,6.152,STABILIZE,0.757977,0.417026,-0.0456855,-5.0,-5.0,6.1467,11.4067,29.7701,-145.71,145.71,7.34094,0.0,,False,1.43077e-10,0.0
1.025,6.203,STABILIZE,0.757425,0.388473,-0.0462338,-5.0,-5.0,6.1845,11.3863,29.7705,-145.538,145.538,7.31952,0.0,,False,7.5632e-11,0.0
1.077,6.255,STABILIZE,0.757207,0.365481,-0.0466859,-5.0,-5.0,6.0544,11.149,29.7491,-145.353,145.353,7.30231,0.0,,False,3.94834e-11,0.0
1.128,6.306,STABILIZE,0.757292,0.348794,-0.0470318,-5.0,-5.0,5.3774,10.1913,29.6876,-145.073,145.073,7.28982,0.0,,False,2.08714e-11,0.0
1.179,6.357,STABILIZE,0.757684,0.337358,-0.0472294,-5.0,-5.0,4.5329,8.5715,29.6424,-144.638,144.638,7.2813,0.0,,False,1.10329e-11,0.0
1.23,6.408,STABILIZE,0.758384,0.330316,-0.0473041,-5.0,-5.0,3.8034,7.0371,29.6636,-144.113,144.113,7.27609,0.0,,False,5.83211e-12,0.0
1.282,6.46,STABILIZE,0.759345,0.326836,-0.0473038,-5.0,-5.0,3.2061,5.8917,29.7081,-143.61,143.61,7.27354,0.0,,False,3.04463e-12,0.0
1.333,6.511,STABILIZE,0.760428,0.326455,-0.047246,-5.0,-5.0,2.7245,5.0174,29.734,-143.201,143.201,7.2733,0.0,,False,1.60943e-12,0.0
1.384,6.562,STABILIZE,0.76155,0.328618,-0.0471342,-5.0,-5.0,2.3184,4.2776,29.7454,-142.884,142.884,7.27496,0.0,,False,8.50764e-13,0.0
1.435,6.613,STABILIZE,0.762634,0.332943,-0.0469714,-5.0,-5.0,1.9742,3.6404,29.752,-142.653,142.653,7.27824,0.0,,False,4.49724e-13,0.0
1.487,6.665,STABILIZE,0.763638,0.339244,-0.0467574,-5.0,-5.0,1.6773,3.0852,29.7574,-142.493,142.493,7.283,0.0,,False,2.34777e-13,0.0
1.538,6.716,STABILIZE,0.764486,0.346999,-0.0465076,-5.0,-5.0,1.4306,2.6221,29.7615,-142.397,142.397,7.28886,0.0,,False,1.24106e-13,0.0
1.589,6.767,STABILIZE,0.765179,0.356074,-0.0462272,-5.0,-5.0,1.2209,2.2293,29.7646,-142.35,142.35,7.29571,0.0,,False,6.56039e-14,0.0
1.641,6.819,STABILIZE,0.765715,0.366479,-0.0459184,-5.0,-5.0,1.039,1.8907,29.7669,-142.34,142.34,7.30356,0.0,,False,3.42482e-14,0.0
1.692,6.87,STABILIZE,0.766081,0.377644,-0.0455979,-5.0,-5.0,0.8873,1.6094,29.7685,-142.357,142.357,7.31199,0.0,,False,1.8104e-14,0.0
1.743,6.921,STABILIZE,0.7663,0.389617,-0.0452638,-5.0,-5.0,0.7579,1.3697,29.7696,-142.392,142.392,7.32102,0.0,,False,9.57002e-15,0.0
1.794,6.972,STABILIZE,0.766389,0.402279,-0.04492,-5.0,-5.0,0.6473,1.1655,29.7704,-142.437,142.437,7.33058,0.0,,False,5.05883e-15,0.0
1.846,7.024,STABILIZE,0.766365,0.415793,-0.044563,-5.0,-5.0,0.551,0.9885,29.771,-142.49,142.49,7.34079,0.0,,False,2.64094e-15,0.0
1.897,7.075,STABILIZE,0.76625,0.429555,-0.0442117,-5.0,-5.0,0.4695,0.8406,29.7715,-142.543,142.543,7.35118,0.0,,False,1.39603e-15,0.0
