t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.575,STABILIZE,0.788519,2.00528,0.00368972,-5.0,-5.0,-4.84,-8.31,29.8423,-136.959,136.959,8.60876,0.0,,False,3.24321e-05,0.0
0.051,5.626,STABILIZE,0.795526,1.90273,0.00321013,-5.0,-5.0,-3.7333,-6.8802,29.5346,-136.933,136.933,8.52524,0.0,,False,1.7144e-05,0.0
0.103,5.678,STABILIZE,0.800368,1.79496,0.0026528,-5.0,-5.0,-1.7823,-4.8131,29.4504,-137.2,137.2,8.43789,0.0,,False,8.94997e-06,0.0
0.154,5.729,STABILIZE,0.803077,1.68726,0.0017684,-5.0,-5.0,0.4274,-2.5886,29.6747,-137.66,137.66,8.35087,0.0,,False,4.73106e-06,0.0
0.205,5.78,STABILIZE,0.803996,1.57882,0.000187913,-5.0,-5.0,2.6642,-0.379,29.8612,-138.317,138.317,8.26333,0.0,,False,2.5009e-06,0.0
0.256,5.831,STABILIZE,0.803347,1.47091,-0.0024511,-5.0,-5.0,4.7773,1.8164,29.953,-139.17,139.17,8.17608,0.0,,False,1.32201e-06,0.0
0.308,5.883,STABILIZE,0.801301,1.36275,-0.00655491,-5.0,-5.0,5.7715,4.0557,30.0079,-140.197,140.197,8.0882,0.0,,False,6.90147e-07,0.0
0.359,5.934,STABILIZE,0.798199,1.25953,-0.0118756,-5.0,-5.0,5.4379,6.253,30.0247,-141.239,141.239,8.00394,0.0,,False,3.6482e-07,0.0
0.41,5.985,STABILIZE,0.794303,1.15994,-0.0178758,-5.0,-5.0,4.7994,8.4479,30.0079,-142.251,142.251,7.92253,0.0,,False,1.92849e-07,0.0
0.462,6.037,STABILIZE,0.789781,1.0629,-0.0239325,-5.0,-5.0,4.5754,10.6686,29.9864,-143.282,143.282,7.84347,0.0,,False,1.00676e-07,0.0
0.513,6.088,STABILIZE,0.785016,0.972978,-0.0292471,-5.0,-5.0,4.6727,12.3011,29.9429,-144.293,144.293,7.77077,0.0,,False,5.32185e-08,0.0
0.564,6.139,STABILIZE,0.780137,0.88898,-0.0336179,-5.0,-5.0,4.9245,13.127,29.8851,-145.195,145.195,7.70357,0.0,,False,2.81319e-08,0.0
0.615,6.19,STABILIZE,0.775371,0.811346,-0.0369634,-5.0,-5.0,5.2316,13.1681,29.8258,-145.877,145.877,7.64222,0.0,,False,1.48709e-08,0.0
0.667,6.242,STABILIZE,0.770864,0.738872,-0.0394399,-5.0,-5.0,5.5307,12.437,29.7633,-146.265,146.265,7.58563,0.0,,False,7.76328e-09,0.0
0.718,6.293,STABILIZE,0.766988,0.674137,-0.0412538,-5.0,-5.0,5.7614,11.6871,29.7587,-146.355,146.355,7.53558,0.0,,False,4.10377e-09,0.0
0.769,6.344,STABILIZE,0.763739,0.61544,-0.042724,-5.0,-5.0,5.9064,11.4805,29.8062,-146.306,146.306,7.49051,0.0,,False,2.1693e-09,0.0
0.821,6.396,STABILIZE,0.761067,0.561756,-0.0439696,-5.0,-5.0,5.9913,11.4674,29.8306,-146.207,146.207,7.44952,0.0,,False,1.13247e-09,0.0
0.872,6.447,STABILIZE,0.759031,0.515154,-0.0449802,-5.0,-5.0,6.0515,11.4562,29.8305,-146.08,146.08,7.41412,0.0,,False,5.9864e-10,0.0
0.923,6.498,STABILIZE,0.757525,0.474538,-0.0458135,-5.0,-5.0,6.1038,11.431,29.8267,-145.929,145.929,7.3834,0.0,,False,3.16448e-10,0.0
0.974,6.549,STABILIZE,0.756492,0.439899,-0.0464986,-5.0,-5.0,6.1493,11.4057,29.8258,-145.763,145.763,7.35729,0.0,,False,1.67279e-10,0.0
1.026,6.601,STABILIZE,0.755866,0.410716,-0.0470656,-5.0,-5.0,6.1891,11.3842,29.8262,-145.584,145.584,7.33535,0.0,,False,8.73271e-11,0.0
1.077,6.652,STABILIZE,0.755607,0.388101,-0.0475126,-5.0,-5.0,6.0685,11.1584,29.8059,-145.398,145.398,7.31839,0.0,,False,4.61622e-11,0.0
1.128,6.703,STABILIZE,0.755658,0.3713,-0.0478595,-5.0,-5.0,5.4,10.216,29.7446,-145.117,145.117,7.30579,0.0,,False,2.44019e-11,0.0
1.18,6.755,STABILIZE,0.75604,0.359589,-0.0480591,-5.0,-5.0,4.538,8.5705,29.698,-144.669,144.668,7.29705,0.0,,False,1.27389e-11,0.0
1.231,6.806,STABILIZE,0.756736,0.352548,-0.0481287,-5.0,-5.0,3.8074,7.0351,29.7192,-144.139,144.139,7.29183,0.0,,False,6.73394e-12,0.0
1.282,6.857,STABILIZE,0.757682,0.349107,-0.0481231,-5.0,-5.0,3.2194,5.9085,29.7632,-143.638,143.638,7.28931,0.0,,False,3.55964e-12,0.0
1.333,6.908,STABILIZE,0.758776,0.348674,-0.0480588,-5.0,-5.0,2.7355,5.0307,29.7894,-143.222,143.222,7.28904,0.0,,False,1.88167e-12,0.0
1.385,6.96,STABILIZE,0.759938,0.350858,-0.047937,-5.0,-5.0,2.3204,4.2756,29.8012,-142.893,142.893,7.29072,0.0,,False,9.82319e-13,0.0
1.436,7.011,STABILIZE,0.761042,0.355185,-0.0477656,-5.0,-5.0,1.9758,3.6387,29.8078,-142.657,142.657,7.29401,0.0,,False,5.19266e-13,0.0
1.487,7.062,STABILIZE,0.76205,0.361349,-0.0475471,-5.0,-5.0,1.6839,3.0938,29.8131,-142.496,142.496,7.29869,0.0,,False,2.7449e-13,0.0
1.538,7.113,STABILIZE,0.762923,0.369077,-0.0472881,-5.0,-5.0,1.4362,2.6294,29.8172,-142.396,142.396,7.30454,0.0,,False,1.45099e-13,0.0
1.59,7.165,STABILIZE,0.763653,0.37832,-0.0469914,-5.0,-5.0,1.2219,2.2282,29.8204,-142.345,142.345,7.31154,0.0,,False,7.57483e-14,0.0
