t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.113,STABILIZE,0.792758,0.00432289,-0.00247523,-5.0,-5.0,-0.0208,-0.025,30.1493,-135.535,135.535,7.07238,0.0,,False,1.59944e-05,0.0
0.052,5.165,STABILIZE,0.799061,0.00437876,-0.00245405,-4.9871,-5.0,0.0989,0.0465,29.8916,-136.09,136.09,7.06331,0.0,,False,8.34979e-06,0.0
0.103,5.216,STABILIZE,0.802911,0.00447003,-0.00246072,-4.9712,-5.0,0.1674,0.0857,29.8346,-136.873,136.874,7.05214,0.0,,False,4.4138e-06,0.0
0.154,5.267,STABILIZE,0.804718,0.00462731,-0.00251079,-4.9553,-5.0,0.1411,0.0699,30.031,-137.775,137.775,7.04101,0.0,,False,2.33319e-06,0.0
0.206,5.319,STABILIZE,0.80478,0.00484339,-0.00259972,-4.9391,-5.0,0.09,0.0427,30.1434,-138.733,138.733,7.02969,0.0,,False,1.21803e-06,0.0
0.257,5.37,STABILIZE,0.803423,0.00508958,-0.00271085,-4.9265,-5.0,0.0512,0.0234,30.1543,-139.651,139.651,7.02093,0.0,,False,6.43867e-07,0.0
0.308,5.421,STABILIZE,0.800984,0.00535424,-0.00283515,-4.9106,-5.0,0.0264,0.0107,30.1463,-140.51,140.51,7.00987,0.0,,False,3.40356e-07,0.0
0.359,5.472,STABILIZE,0.797762,0.00562755,-0.00296693,-4.8944,-5.0,0.0098,0.0018,30.1428,-141.283,141.283,6.99861,0.0,,False,1.79916e-07,0.0
0.411,5.524,STABILIZE,0.793952,0.00590873,-0.00310468,-4.8785,-5.0,-0.0028,-0.0051,30.1425,-141.969,141.969,6.98759,0.0,,False,9.39245e-08,0.0
0.462,5.575,STABILIZE,0.789944,0.00618182,-0.00323968,-4.8626,-5.0,-0.0122,-0.0105,30.1427,-142.535,142.535,6.97658,0.0,,False,4.96497e-08,0.0
0.513,5.626,STABILIZE,0.78587,0.00644788,-0.00337239,-4.8497,-5.0,-0.0192,-0.0143,30.1429,-142.993,142.993,6.96767,0.0,,False,2.62454e-08,0.0
0.565,5.678,APPROACH,0.781822,0.00670885,-0.00350194,-4.8338,-5.0,0.0005,-0.0392,30.141,-143.354,143.354,6.95669,0.0,,False,1.37013e-08,0.0
0.616,5.729,APPROACH,0.778088,0.00694846,-0.00363139,-4.8179,-5.0,0.9553,-0.6001,30.0204,-143.612,143.612,6.94571,0.0,,False,7.24268e-09,0.0
0.667,5.78,APPROACH,0.774678,0.00717564,-0.00427413,-4.802,-5.0,2.4571,-1.8971,29.5699,-143.81,143.81,6.93437,0.0,,False,3.82857e-09,0.0
0.718,5.831,APPROACH,0.771628,0.00721077,-0.00632521,-4.7861,-5.0,3.0324,-3.9003,28.7479,-143.992,143.992,6.92189,0.0,,False,2.02383e-09,0.0
0.77,5.883,APPROACH,0.768891,0.00632173,-0.0105518,-4.7699,-5.0,3.229,-6.6437,27.5309,-144.21,144.21,6.90702,0.0,,False,1.05653e-09,0.0
0.821,5.934,APPROACH,0.76653,0.00341688,-0.01743,-4.7573,-5.0,3.4753,-9.0375,26.0198,-144.527,144.527,6.89133,0.0,,False,5.58496e-10,0.0
0.872,5.985,APPROACH,0.764441,-0.00251692,-0.0275526,-4.7414,-5.0,3.79,-9.8482,24.2802,-144.852,144.852,6.86893,0.0,,False,2.95228e-10,0.0
0.924,6.037,APPROACH,0.762635,-0.0120577,-0.0414102,-4.7255,-5.0,4.1225,-9.3753,22.2765,-145.015,145.015,6.84136,0.0,,False,1.54122e-10,0.0
0.975,6.088,APPROACH,0.761266,-0.0246897,-0.0584075,-4.7093,-5.0,4.4695,-8.9339,20.032,-144.999,144.999,6.80918,0.0,,False,8.1471e-11,0.0
1.026,6.139,APPROACH,0.760313,-0.0404388,-0.0787209,-4.6934,-5.0,4.845,-8.7124,17.5995,-144.901,144.901,6.77267,0.0,,False,4.30666e-11,0.0
1.077,6.19,APPROACH,0.759745,-0.0592899,-0.102342,-4.6808,-5.0,5.2302,-8.5246,15.0937,-144.769,144.769,6.7339,0.0,,False,2.27655e-11,0.0
1.129,6.242,APPROACH,0.75951,-0.0817103,-0.129837,-4.6646,-5.0,5.6137,-8.3053,12.5403,-144.62,144.62,6.6874,0.0,,False,1.18846e-11,0.0
1.18,6.293,APPROACH,0.759563,-0.106832,-0.160148,-4.6487,-5.0,5.972,-8.0702,10.0791,-144.469,144.469,6.63722,0.0,,False,6.28237e-12,0.0
1.231,6.344,APPROACH,0.759842,-0.135042,-0.193764,-4.6328,-5.0,6.3105,-7.8253,7.6786,-144.321,144.321,6.58253,0.0,,False,3.32094e-12,0.0
1.283,6.396,APPROACH,0.760306,-0.166975,-0.231432,-4.6169,-5.0,6.6354,-7.5691,5.2967,-144.18,144.18,6.52235,0.0,,False,1.73368e-12,0.0
1.334,6.447,APPROACH,0.760885,-0.201402,-0.271697,-4.601,-5.0,6.9354,-7.3116,3.0187,-144.054,144.054,6.45858,0.0,,False,9.16445e-13,0.0
1.385,6.498,APPROACH,0.761545,-0.238893,-0.315243,-4.5881,-5.0,7.2188,-7.0477,0.7869,-143.945,143.945,6.39238,0.0,,False,4.84444e-13,0.0
1.436,6.549,APPROACH,0.762245,-0.279445,-0.362056,-4.5722,-5.0,7.4873,-6.7767,-1.4111,-143.853,143.853,6.31967,0.0,,False,2.56083e-13,0.0
1.488,6.601,APPROACH,0.762963,-0.32394,-0.413127,-4.5563,-5.0,7.7472,-6.4926,-3.6297,-143.778,143.778,6.24118,0.0,,False,1.33687e-13,0.0
1.539,6.652,APPROACH,0.763647,-0.370663,-0.466481,-4.5404,-5.0,8.0044,-6.1869,-5.7909,-143.721,143.721,6.15951,0.0,,False,7.06687e-14,0.0
1.59,6.703,APPROACH,0.764291,-0.420444,-0.523058,-4.5242,-5.0,8.3933,-5.6664,-7.918,-143.679,143.679,6.07321,0.0,,False,3.73563e-14,0.0
1.642,6.755,APPROACH,0.764886,-0.474263,-0.58416,-4.5083,-5.0,8.7632,-5.1054,-10.087,-143.654,143.654,5.98106,0.0,,False,1.95017e-14,0.0
1.693,6.806,APPROACH,0.765404,-0.529954,-0.647514,-4.4957,-5.0,8.979,-4.7352,-12.2522,-143.64,143.64,5.88823,0.0,,False,1.03088e-14,0.0
1.744,6.857,APPROACH,0.765857,-0.588508,-0.714272,-4.4795,-5.0,9.138,-4.4288,-14.4372,-143.635,143.635,5.78855,0.0,,False,5.44938e-15,0.0
1.795,6.908,APPROACH,0.766245,-0.649942,-0.784427,-4.4636,-5.0,9.2706,-4.1129,-16.6271,-143.635,143.635,5.68463,0.0,,False,2.88061e-15,0.0
