t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,7.803,STABILIZE,0.782807,0.00424892,-0.0027052,-5.0,-5.0,-0.029,-0.0255,31.182,-135.337,135.337,7.07216,0.0,,False,4.48988e-05,0.0
0.051,7.854,STABILIZE,0.791069,0.00432727,-0.00267474,-5.0,-5.0,0.0948,0.0356,30.6423,-135.309,135.309,7.07224,0.0,,False,2.37341e-05,0.0
0.102,7.905,STABILIZE,0.796831,0.00443986,-0.00267405,-5.0,-5.0,0.1649,0.0693,30.3831,-135.785,135.785,7.07232,0.0,,False,1.25461e-05,0.0
0.153,7.956,STABILIZE,0.800261,0.00461256,-0.00272065,-5.0,-5.0,0.1367,0.0549,30.4065,-136.556,136.557,7.07241,0.0,,False,6.63203e-06,0.0
0.206,8.009,STABILIZE,0.801645,0.00484209,-0.00281008,-5.0,-5.0,0.0844,0.0309,30.7762,-137.515,137.515,7.07251,0.0,,False,3.41921e-06,0.0
0.257,8.06,STABILIZE,0.801215,0.00509128,-0.00292018,-5.0,-5.0,0.047,0.0162,31.1112,-138.481,138.481,7.07261,0.0,,False,1.80744e-06,0.0
0.308,8.111,STABILIZE,0.799406,0.00535545,-0.00304364,-5.0,-5.0,0.0234,0.0074,31.1827,-139.426,139.427,7.07271,0.0,,False,9.55434e-07,0.0
0.359,8.162,STABILIZE,0.796557,0.00562676,-0.00317397,-5.0,-5.0,0.0077,0.0006,31.1686,-140.303,140.303,7.0728,0.0,,False,5.05054e-07,0.0
0.411,8.214,STABILIZE,0.79291,0.00590469,-0.00330915,-5.0,-5.0,-0.0034,-0.0054,31.1567,-141.098,141.098,7.07291,0.0,,False,2.63661e-07,0.0
0.462,8.265,STABILIZE,0.788894,0.00617359,-0.0034417,-5.0,-5.0,-0.0118,-0.0097,31.1545,-141.764,141.764,7.073,0.0,,False,1.39375e-07,0.0
0.513,8.316,STABILIZE,0.784693,0.00643588,-0.0035722,-5.0,-5.0,-0.0183,-0.0127,31.155,-142.312,142.312,7.0731,0.0,,False,7.36752e-08,0.0
0.564,8.367,STABILIZE,0.780509,0.00668921,-0.00369856,-5.0,-5.0,-0.0233,-0.0155,31.1554,-142.743,142.743,7.07319,0.0,,False,3.89456e-08,0.0
0.616,8.419,APPROACH,0.776433,0.00693628,-0.003817,-5.0,-5.0,0.0659,-0.0901,31.1476,-143.069,143.069,7.07328,0.0,,False,2.03314e-08,0.0
