t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,7.761,IDLE,0.791467,0.00431295,-0.00247945,-5.0,-5.0,-0.0218,-0.0256,30.21,-135.411,135.411,7.07237,0.0,,False,1.78429e-05,0.0
0.051,7.812,STABILIZE,0.798083,0.00436898,-0.00245796,-5.0,-5.0,0.0905,0.0411,29.9333,-135.912,135.912,7.07242,0.0,,False,9.432e-06,0.0
0.102,7.863,STABILIZE,0.802329,0.00445781,-0.00246195,-5.0,-5.0,0.166,0.0845,29.8383,-136.664,136.664,7.07248,0.0,,False,4.98587e-06,0.0
0.154,7.915,STABILIZE,0.804484,0.00461534,-0.00251045,-5.0,-5.0,0.1425,0.0701,30.0285,-137.579,137.579,7.07256,0.0,,False,2.60285e-06,0.0
0.205,7.966,STABILIZE,0.804779,0.00482506,-0.00259565,-5.0,-5.0,0.0925,0.0436,30.1674,-138.527,138.527,7.07265,0.0,,False,1.3759e-06,0.0
0.257,8.018,STABILIZE,0.803566,0.00507433,-0.00270752,-5.0,-5.0,0.0524,0.0238,30.1884,-139.481,139.481,7.07274,0.0,,False,7.18283e-07,0.0
0.308,8.069,STABILIZE,0.801222,0.00533797,-0.00283091,-5.0,-5.0,0.0272,0.011,30.1802,-140.361,140.361,7.07284,0.0,,False,3.79693e-07,0.0
0.36,8.121,STABILIZE,0.797974,0.00561588,-0.00296454,-5.0,-5.0,0.0102,0.0019,30.1757,-141.174,141.174,7.07295,0.0,,False,1.98217e-07,0.0
0.411,8.172,STABILIZE,0.794232,0.00589109,-0.00309914,-5.0,-5.0,-0.0022,-0.0048,30.1752,-141.87,141.87,7.07304,0.0,,False,1.0478e-07,0.0
0.462,8.223,STABILIZE,0.790187,0.0061639,-0.00323377,-5.0,-5.0,-0.0117,-0.0101,30.1754,-142.459,142.459,7.07314,0.0,,False,5.5388e-08,0.0
0.514,8.275,STABILIZE,0.785968,0.00643508,-0.00336883,-5.0,-5.0,-0.0188,-0.0141,30.1755,-142.948,142.948,7.07324,0.0,,False,2.89151e-08,0.0
0.565,8.326,APPROACH,0.781916,0.00669087,-0.00349704,-5.0,-5.0,-0.0203,-0.0199,30.1753,-143.321,143.321,7.07333,0.0,,False,1.52849e-08,0.0
0.616,8.377,APPROACH,0.778085,0.00693247,-0.00361253,-5.0,-5.0,0.7106,-0.4625,30.0904,-143.595,143.595,7.07342,0.0,,False,8.07977e-09,0.0
0.667,8.428,APPROACH,0.774575,0.00716049,-0.00411217,-5.0,-5.0,2.2795,-1.6461,29.6978,-143.8,143.8,7.07323,0.0,,False,4.27106e-09,0.0
0.719,8.48,APPROACH,0.771371,0.00725541,-0.00594458,-5.0,-5.0,2.9872,-3.5839,28.9153,-143.985,143.985,7.072,0.0,,False,2.22969e-09,0.0
0.77,8.531,APPROACH,0.768602,0.00657754,-0.00974352,-5.0,-5.0,3.1939,-6.1762,27.776,-144.189,144.189,7.06884,0.0,,False,1.17864e-09,0.0
0.821,8.582,APPROACH,0.766169,0.00406953,-0.0161499,-5.0,-5.0,3.4248,-8.7657,26.3057,-144.489,144.489,7.06254,0.0,,False,6.23045e-10,0.0
0.873,8.634,APPROACH,0.763979,-0.00148907,-0.0259609,-5.0,-5.0,3.7399,-9.8326,24.5646,-144.829,144.829,7.05168,0.0,,False,3.25258e-10,0.0
0.924,8.685,APPROACH,0.762141,-0.0103526,-0.0390454,-5.0,-5.0,4.0655,-9.4723,22.6362,-145.019,145.019,7.03617,0.0,,False,1.71935e-10,0.0
0.975,8.736,APPROACH,0.760697,-0.0224908,-0.0555173,-5.0,-5.0,4.4077,-8.9858,20.4326,-145.022,145.023,7.01595,0.0,,False,9.08871e-11,0.0
1.026,8.787,APPROACH,0.759676,-0.0377563,-0.0753106,-5.0,-5.0,4.7797,-8.744,18.0211,-144.93,144.93,6.99117,0.0,,False,4.80441e-11,0.0
1.078,8.839,APPROACH,0.759042,-0.0565147,-0.0988975,-5.0,-5.0,5.1726,-8.5545,15.4714,-144.798,144.798,6.96124,0.0,,False,2.50812e-11,0.0
1.129,8.89,APPROACH,0.758769,-0.0780504,-0.125377,-5.0,-5.0,5.5509,-8.3437,12.9636,-144.65,144.65,6.9273,0.0,,False,1.32582e-11,0.0
1.18,8.941,APPROACH,0.758787,-0.10269,-0.155168,-5.0,-5.0,5.9124,-8.111,10.494,-144.497,144.497,6.88883,0.0,,False,7.00846e-12,0.0
1.231,8.992,APPROACH,0.759042,-0.130419,-0.188267,-5.0,-5.0,6.2542,-7.8676,8.0834,-144.347,144.347,6.84585,0.0,,False,3.70476e-12,0.0
1.283,9.044,APPROACH,0.75949,-0.161863,-0.225407,-5.0,-5.0,6.5823,-7.6125,5.6916,-144.202,144.202,6.79738,0.0,,False,1.93405e-12,0.0
