t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,170.815,STABILIZE,0.731058,0.00489406,-0.0022368,-5.0,-5.0,-0.0108,-0.004,30.0,-142.086,142.086,7.07295,0.0,,False,1.37032e-09,0.0
0.05,170.865,STABILIZE,0.732755,0.00489829,-0.00225311,-5.0,-5.0,0.1056,0.0833,30.0001,-141.798,141.798,7.07294,0.0,,False,7.33481e-10,0.0
0.101,170.916,STABILIZE,0.734155,0.00496347,-0.00229977,-5.0,-5.0,0.1723,0.1309,30.0001,-141.716,141.716,7.07295,0.0,,False,3.87727e-10,0.0
0.151,170.966,STABILIZE,0.735171,0.00512369,-0.0023887,-5.0,-5.0,0.1347,0.1032,30.0,-141.758,141.758,7.073,0.0,,False,2.07535e-10,0.0
0.202,171.017,STABILIZE,0.735858,0.00536398,-0.00251226,-5.0,-5.0,0.0725,0.0578,29.9999,-141.866,141.866,7.07309,0.0,,False,1.09706e-10,0.0
0.252,171.067,STABILIZE,0.736228,0.00564244,-0.00265664,-5.0,-5.0,0.0255,0.0266,30.0,-141.999,141.999,7.07318,0.0,,False,5.87213e-11,0.0
0.303,171.118,STABILIZE,0.736342,0.00594712,-0.00281717,-5.0,-5.0,-0.0057,0.0086,30.0,-142.141,142.141,7.07328,0.0,,False,3.10408e-11,0.0
0.353,171.168,STABILIZE,0.736246,0.00625205,-0.00297984,-5.0,-5.0,-0.0255,-0.002,30.0,-142.272,142.272,7.07338,0.0,,False,1.66149e-11,0.0
0.404,171.219,STABILIZE,0.735983,0.00655783,-0.00314208,-5.0,-5.0,-0.0375,-0.009,30.0,-142.393,142.393,7.07349,0.0,,False,8.78286e-12,0.0
0.454,171.269,STABILIZE,0.735603,0.00684654,-0.00329187,-5.0,-5.0,-0.0426,-0.0138,30.0,-142.494,142.494,7.07358,0.0,,False,4.70112e-12,0.0
0.505,171.32,APPROACH,0.735126,0.00712642,-0.0034329,-5.0,-5.0,-0.0432,-0.0183,30.0,-142.582,142.582,7.07368,0.0,,False,2.48507e-12,0.0
