t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,7.793,IDLE,0.783489,0.00424398,-0.00244604,-5.0,-5.0,-0.0218,-0.0266,31.2237,-135.827,135.827,7.07234,0.0,,False,3.96727e-05,0.0
0.051,7.844,STABILIZE,0.791087,0.00431399,-0.00242051,-5.0,-5.0,0.088,0.035,30.6666,-135.796,135.796,7.07241,0.0,,False,2.09715e-05,0.0
0.103,7.896,STABILIZE,0.796471,0.00441912,-0.00242294,-5.0,-5.0,0.1605,0.0756,30.3909,-136.231,136.231,7.07248,0.0,,False,1.09481e-05,0.0
0.154,7.947,STABILIZE,0.799591,0.0045846,-0.00247024,-5.0,-5.0,0.1356,0.0615,30.4052,-136.936,136.936,7.07256,0.0,,False,5.78728e-06,0.0
0.205,7.998,STABILIZE,0.800825,0.00479995,-0.00255481,-5.0,-5.0,0.0876,0.0363,30.7494,-137.776,137.776,7.07266,0.0,,False,3.05923e-06,0.0
0.257,8.05,STABILIZE,0.800456,0.00505063,-0.00266521,-5.0,-5.0,0.0477,0.0197,31.1143,-138.675,138.675,7.07276,0.0,,False,1.59706e-06,0.0
0.308,8.101,STABILIZE,0.798824,0.00531313,-0.00278662,-5.0,-5.0,0.0223,0.0102,31.1976,-139.536,139.536,7.07286,0.0,,False,8.44224e-07,0.0
0.36,8.153,STABILIZE,0.796192,0.00558891,-0.00291643,-5.0,-5.0,0.0061,0.003,31.1843,-140.347,140.347,7.07296,0.0,,False,4.40724e-07,0.0
0.411,8.204,STABILIZE,0.79296,0.00586121,-0.00304485,-5.0,-5.0,-0.0043,-0.0032,31.1718,-141.05,141.05,7.07306,0.0,,False,2.32972e-07,0.0
0.462,8.255,STABILIZE,0.789347,0.00613049,-0.00317243,-5.0,-5.0,-0.011,-0.0088,31.1692,-141.65,141.65,7.07316,0.0,,False,1.23152e-07,0.0
0.514,8.307,STABILIZE,0.785506,0.00639879,-0.0033005,-5.0,-5.0,-0.0172,-0.0135,31.1698,-142.147,142.147,7.07326,0.0,,False,6.42909e-08,0.0
0.565,8.358,STABILIZE,0.781775,0.00665285,-0.00342257,-5.0,-5.0,-0.0218,-0.0166,31.1703,-142.525,142.525,7.07336,0.0,,False,3.3985e-08,0.0
0.616,8.409,APPROACH,0.778228,0.00689575,-0.00353113,-5.0,-5.0,0.1813,-0.1603,31.1518,-142.802,142.802,7.07345,0.0,,False,1.79649e-08,0.0
0.667,8.46,APPROACH,0.774976,0.00712216,-0.00374233,-5.0,-5.0,1.567,-0.9971,30.9241,-142.991,142.991,7.07346,0.0,,False,9.49645e-09,0.0
0.719,8.512,APPROACH,0.772033,0.00733364,-0.0048251,-5.0,-5.0,2.6377,-2.5944,30.323,-143.139,143.139,7.07285,0.0,,False,4.95758e-09,0.0
0.77,8.563,APPROACH,0.769534,0.00713761,-0.00752331,-5.0,-5.0,2.9395,-4.8658,29.3631,-143.279,143.279,7.0708,0.0,,False,2.62064e-09,0.0
0.821,8.614,APPROACH,0.767399,0.00567489,-0.0124558,-5.0,-5.0,3.13,-7.7138,28.0436,-143.484,143.484,7.06628,0.0,,False,1.3853e-09,0.0
0.873,8.666,APPROACH,0.765519,0.00168916,-0.0204557,-5.0,-5.0,3.4182,-9.585,26.4149,-143.795,143.795,7.05782,0.0,,False,7.23191e-10,0.0
0.924,8.717,APPROACH,0.76394,-0.00544967,-0.0316445,-5.0,-5.0,3.7439,-9.8179,24.5916,-144.047,144.047,7.04486,0.0,,False,3.82288e-10,0.0
0.975,8.768,APPROACH,0.762683,-0.0159138,-0.0462193,-5.0,-5.0,4.0756,-9.2523,22.5203,-144.112,144.112,7.02717,0.0,,False,2.02082e-10,0.0
1.026,8.819,APPROACH,0.761807,-0.0295181,-0.0640951,-5.0,-5.0,4.4378,-8.9161,20.1891,-144.042,144.042,7.00492,0.0,,False,1.06823e-10,0.0
