t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.328,STABILIZE,0.792539,0.00432151,-0.00247594,-5.0,-5.0,-0.021,-0.0252,30.1579,-135.513,135.513,7.07237,0.0,,False,1.63326e-05,0.0
0.052,5.38,STABILIZE,0.798923,0.00437738,-0.00245457,-5.0,-5.0,0.0963,0.0449,29.8963,-136.065,136.065,7.07243,0.0,,False,8.52636e-06,0.0
0.103,5.431,STABILIZE,0.802842,0.00446747,-0.00246038,-5.0,-5.0,0.1672,0.0857,29.8295,-136.845,136.845,7.07249,0.0,,False,4.50714e-06,0.0
0.154,5.482,STABILIZE,0.80471,0.00462349,-0.00250953,-5.0,-5.0,0.142,0.0704,30.0214,-137.747,137.747,7.07256,0.0,,False,2.38253e-06,0.0
0.205,5.533,STABILIZE,0.804836,0.00483416,-0.0025958,-5.0,-5.0,0.0919,0.0437,30.1367,-138.686,138.686,7.07265,0.0,,False,1.25943e-06,0.0
0.257,5.585,STABILIZE,0.803507,0.00508439,-0.00270849,-5.0,-5.0,0.0518,0.0237,30.15,-139.624,139.624,7.07275,0.0,,False,6.57482e-07,0.0
0.308,5.636,STABILIZE,0.801098,0.00534879,-0.00283255,-5.0,-5.0,0.0268,0.0109,30.142,-140.484,140.484,7.07285,0.0,,False,3.47553e-07,0.0
0.359,5.687,STABILIZE,0.797898,0.005622,-0.00296419,-5.0,-5.0,0.0101,0.0019,30.1384,-141.261,141.261,7.07295,0.0,,False,1.83721e-07,0.0
0.41,5.738,STABILIZE,0.79418,0.0058978,-0.00309923,-5.0,-5.0,-0.0024,-0.0049,30.138,-141.939,141.939,7.07305,0.0,,False,9.71171e-08,0.0
0.462,5.79,STABILIZE,0.790103,0.00617641,-0.0032369,-5.0,-5.0,-0.012,-0.0104,30.1383,-142.52,142.52,7.07315,0.0,,False,5.06996e-08,0.0
0.513,5.841,STABILIZE,0.786032,0.00644266,-0.00336968,-5.0,-5.0,-0.019,-0.0142,30.1384,-142.981,142.981,7.07324,0.0,,False,2.68004e-08,0.0
0.564,5.892,APPROACH,0.782058,0.00669886,-0.0034975,-5.0,-5.0,-0.0103,-0.0298,30.1374,-143.339,143.339,7.07334,0.0,,False,1.4167e-08,0.0
0.616,5.944,APPROACH,0.778242,0.00694412,-0.00362477,-5.0,-5.0,0.8914,-0.564,30.026,-143.605,143.605,7.07342,0.0,,False,7.39584e-09,0.0
0.667,5.995,APPROACH,0.774825,0.00717181,-0.00422951,-5.0,-5.0,2.4164,-1.8328,29.5901,-143.804,143.804,7.07315,0.0,,False,3.90953e-09,0.0
0.718,6.046,APPROACH,0.771768,0.00722417,-0.00621165,-5.0,-5.0,3.0225,-3.8086,28.7826,-143.984,143.984,7.07179,0.0,,False,2.06663e-09,0.0
0.769,6.097,APPROACH,0.769073,0.0064209,-0.0102405,-5.0,-5.0,3.2185,-6.467,27.6069,-144.194,144.194,7.06838,0.0,,False,1.09244e-09,0.0
0.821,6.149,APPROACH,0.766657,0.00358687,-0.0171041,-5.0,-5.0,3.4647,-8.973,26.079,-144.512,144.512,7.06152,0.0,,False,5.70306e-10,0.0
0.872,6.2,APPROACH,0.764563,-0.00221716,-0.027094,-5.0,-5.0,3.7779,-9.8461,24.348,-144.84,144.84,7.05036,0.0,,False,3.01471e-10,0.0
0.923,6.251,APPROACH,0.762778,-0.0114102,-0.0405177,-5.0,-5.0,4.1038,-9.41,22.3955,-145.011,145.011,7.03438,0.0,,False,1.59361e-10,0.0
0.975,6.303,APPROACH,0.761365,-0.024132,-0.0576817,-5.0,-5.0,4.456,-8.9454,20.1199,-145.001,145.001,7.01326,0.0,,False,8.31938e-11,0.0
1.026,6.354,APPROACH,0.760401,-0.0397595,-0.0778655,-5.0,-5.0,4.8306,-8.7193,17.6925,-144.905,144.905,6.98795,0.0,,False,4.39773e-11,0.0
1.077,6.405,APPROACH,0.759822,-0.0584888,-0.101357,-5.0,-5.0,5.2158,-8.5321,15.1879,-144.774,144.774,6.95811,0.0,,False,2.32469e-11,0.0
1.128,6.456,APPROACH,0.75958,-0.0803256,-0.128161,-5.0,-5.0,5.5927,-8.3183,12.6823,-144.628,144.628,6.92373,0.0,,False,1.22886e-11,0.0
1.18,6.508,APPROACH,0.759625,-0.105785,-0.158901,-5.0,-5.0,5.9589,-8.0792,10.1701,-144.474,144.474,6.88401,0.0,,False,6.41522e-12,0.0
1.231,6.559,APPROACH,0.759899,-0.133873,-0.192388,-5.0,-5.0,6.2982,-7.8346,7.7671,-144.326,144.326,6.84049,0.0,,False,3.39116e-12,0.0
1.282,6.61,APPROACH,0.76035,-0.16504,-0.22917,-5.0,-5.0,6.6178,-7.5836,5.428,-144.186,144.186,6.79247,0.0,,False,1.79261e-12,0.0
1.334,6.662,APPROACH,0.760938,-0.199988,-0.27006,-5.0,-5.0,6.9245,-7.3213,3.1026,-144.058,144.058,6.73888,0.0,,False,9.35824e-13,0.0
1.385,6.713,APPROACH,0.761598,-0.237357,-0.313477,-5.0,-5.0,7.2086,-7.0576,0.8693,-143.948,143.948,6.68179,0.0,,False,4.94688e-13,0.0
1.436,6.764,APPROACH,0.762299,-0.277788,-0.360161,-5.0,-5.0,7.4776,-6.7869,-1.3298,-143.855,143.855,6.62023,0.0,,False,2.61498e-13,0.0
1.487,6.815,APPROACH,0.763005,-0.321276,-0.410091,-5.0,-5.0,7.7331,-6.5086,-3.5065,-143.78,143.78,6.55421,0.0,,False,1.38231e-13,0.0
1.539,6.867,APPROACH,0.763705,-0.36876,-0.464328,-5.0,-5.0,7.9808,-6.2164,-5.7132,-143.722,143.722,6.48234,0.0,,False,7.2163e-14,0.0
