t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,8.335,STABILIZE,0.783393,0.00400547,-0.00242279,-5.0,-5.0,-0.0224,-0.0248,31.2139,-135.794,135.794,7.07219,0.0,,False,4.02992e-05,0.0
0.052,8.387,STABILIZE,0.791148,0.00410035,-0.0024108,-5.0,-5.0,0.0904,0.0339,30.6546,-135.757,135.757,7.07226,0.0,,False,2.1038e-05,0.0
0.103,8.438,STABILIZE,0.796422,0.00422615,-0.00242781,-5.0,-5.0,0.1518,0.0671,30.3922,-136.195,136.195,7.07234,0.0,,False,1.1121e-05,0.0
0.154,8.489,STABILIZE,0.799545,0.00440881,-0.00248804,-5.0,-5.0,0.1248,0.0537,30.4138,-136.905,136.905,7.07243,0.0,,False,5.87868e-06,0.0
0.206,8.541,STABILIZE,0.800779,0.00464106,-0.00258544,-5.0,-5.0,0.0777,0.0308,30.7741,-137.768,137.768,7.07252,0.0,,False,3.06894e-06,0.0
0.257,8.592,STABILIZE,0.800387,0.00489544,-0.00270243,-5.0,-5.0,0.042,0.0167,31.1227,-138.659,138.659,7.07262,0.0,,False,1.62228e-06,0.0
0.308,8.643,STABILIZE,0.798734,0.00516395,-0.00283093,-5.0,-5.0,0.017,0.0086,31.2014,-139.526,139.526,7.07272,0.0,,False,8.57556e-07,0.0
0.359,8.694,STABILIZE,0.796135,0.00543867,-0.00296372,-5.0,-5.0,-0.0004,0.0014,31.1882,-140.326,140.326,7.07282,0.0,,False,4.53315e-07,0.0
0.411,8.746,STABILIZE,0.792818,0.00571852,-0.00309816,-5.0,-5.0,-0.013,-0.0053,31.176,-141.049,141.049,7.07292,0.0,,False,2.36651e-07,0.0
0.462,8.797,STABILIZE,0.78918,0.00598713,-0.00322632,-5.0,-5.0,-0.0207,-0.011,31.1737,-141.651,141.651,7.07302,0.0,,False,1.25097e-07,0.0
0.513,8.848,STABILIZE,0.785389,0.00624666,-0.0033494,-5.0,-5.0,-0.0246,-0.0158,31.1737,-142.143,142.143,7.07312,0.0,,False,6.61276e-08,0.0
0.565,8.9,STABILIZE,0.781562,0.00649933,-0.00346891,-5.0,-5.0,-0.029,-0.0192,31.1738,-142.531,142.531,7.07321,0.0,,False,3.45217e-08,0.0
0.616,8.951,APPROACH,0.777995,0.00673327,-0.00357043,-5.0,-5.0,0.1746,-0.164,31.1553,-142.808,142.808,7.07331,0.0,,False,1.82486e-08,0.0
0.667,9.002,APPROACH,0.774728,0.00694785,-0.00377289,-5.0,-5.0,1.5597,-1.0087,30.9273,-142.998,142.998,7.07332,0.0,,False,9.64642e-09,0.0
0.718,9.053,APPROACH,0.771825,0.00713906,-0.0048123,-5.0,-5.0,2.6171,-2.5858,30.3406,-143.143,143.144,7.07272,0.0,,False,5.09922e-09,0.0
0.77,9.105,APPROACH,0.769264,0.00691325,-0.00753935,-5.0,-5.0,2.9291,-4.9189,29.3646,-143.286,143.286,7.07063,0.0,,False,2.66202e-09,0.0
0.821,9.156,APPROACH,0.767122,0.00539489,-0.0124745,-5.0,-5.0,3.1196,-7.7771,28.0448,-143.494,143.494,7.06607,0.0,,False,1.40718e-09,0.0
0.872,9.207,APPROACH,0.76527,0.00143227,-0.0203017,-5.0,-5.0,3.4035,-9.6022,26.4507,-143.8,143.8,7.05774,0.0,,False,7.43852e-10,0.0
0.924,9.259,APPROACH,0.763652,-0.00591539,-0.0316933,-5.0,-5.0,3.7382,-9.8381,24.5938,-144.057,144.057,7.0445,0.0,,False,3.88325e-10,0.0
0.975,9.31,APPROACH,0.762396,-0.0164893,-0.0462869,-5.0,-5.0,4.0733,-9.2583,22.5217,-144.12,144.12,7.02671,0.0,,False,2.05273e-10,0.0
1.026,9.361,APPROACH,0.761522,-0.0302061,-0.0641819,-5.0,-5.0,4.4374,-8.9172,20.1882,-144.047,144.047,7.00437,0.0,,False,1.0851e-10,0.0
1.077,9.412,APPROACH,0.761017,-0.0469884,-0.0853436,-5.0,-5.0,4.8253,-8.7288,17.7115,-143.922,143.922,6.97755,0.0,,False,5.73597e-11,0.0
1.129,9.464,APPROACH,0.760832,-0.0672545,-0.110281,-5.0,-5.0,5.2215,-8.5357,15.1442,-143.778,143.778,6.9456,0.0,,False,2.99444e-11,0.0
1.18,9.515,APPROACH,0.760915,-0.0902294,-0.138034,-5.0,-5.0,5.5976,-8.317,12.6483,-143.634,143.634,6.90974,0.0,,False,1.5829e-11,0.0
1.231,9.566,APPROACH,0.761205,-0.11627,-0.169052,-5.0,-5.0,5.9548,-8.0833,10.2053,-143.494,143.494,6.86942,0.0,,False,8.36739e-12,0.0
1.282,9.617,APPROACH,0.761648,-0.145367,-0.203335,-5.0,-5.0,6.2912,-7.8432,7.8268,-143.365,143.365,6.82462,0.0,,False,4.42311e-12,0.0
1.334,9.669,APPROACH,0.762205,-0.178169,-0.241645,-5.0,-5.0,6.6109,-7.591,5.4672,-143.25,143.25,6.77436,0.0,,False,2.30906e-12,0.0
1.385,9.72,APPROACH,0.762813,-0.213404,-0.282495,-5.0,-5.0,6.9057,-7.3367,3.2086,-143.154,143.154,6.72059,0.0,,False,1.2206e-12,0.0
1.436,9.771,APPROACH,0.763444,-0.251676,-0.326583,-5.0,-5.0,7.1867,-7.0755,0.9919,-143.075,143.075,6.66239,0.0,,False,6.45224e-13,0.0
1.488,9.823,APPROACH,0.764083,-0.293814,-0.374862,-5.0,-5.0,7.4599,-6.7999,-1.2383,-143.013,143.013,6.59849,0.0,,False,3.36836e-13,0.0
1.539,9.874,APPROACH,0.764679,-0.338193,-0.425462,-5.0,-5.0,7.7144,-6.5214,-3.4073,-142.967,142.967,6.53137,0.0,,False,1.78056e-13,0.0
1.59,9.925,APPROACH,0.765227,-0.385591,-0.479257,-5.0,-5.0,7.957,-6.2369,-5.5681,-142.938,142.938,6.45987,0.0,,False,9.41225e-14,0.0
1.641,9.976,APPROACH,0.765715,-0.436004,-0.536234,-5.0,-5.0,8.0819,-6.0829,-7.7466,-142.921,142.921,6.38399,0.0,,False,4.97543e-14,0.0
1.693,10.028,APPROACH,0.766146,-0.490582,-0.597529,-5.0,-5.0,8.0458,-6.1262,-9.9981,-142.915,142.915,6.30211,0.0,,False,2.5974e-14,0.0
1.744,10.079,APPROACH,0.766498,-0.547376,-0.660639,-5.0,-5.0,8.1028,-6.0554,-12.1892,-142.917,142.917,6.21739,0.0,,False,1.37302e-14,0.0
1.795,10.13,APPROACH,0.766782,-0.607496,-0.726608,-5.0,-5.0,8.2842,-5.8166,-14.3548,-142.927,142.927,6.12829,0.0,,False,7.25795e-15,0.0
1.847,10.182,APPROACH,0.767013,-0.672236,-0.796782,-5.0,-5.0,8.4874,-5.5291,-16.558,-142.94,142.94,6.03296,0.0,,False,3.78898e-15,0.0
1.898,10.233,APPROACH,0.767185,-0.739123,-0.868464,-5.0,-5.0,8.5713,-5.1916,-18.7151,-142.953,142.953,5.93504,0.0,,False,2.0029e-15,0.0
1.949,10.284,APPROACH,0.767318,-0.809343,-0.942935,-5.0,-5.0,7.822,-4.3795,-20.8091,-142.905,142.905,5.83278,0.0,,False,1.05876e-15,0.0
2.0,10.335,APPROACH,0.767467,-0.882534,-1.01989,-5.0,-5.0,6.536,-3.3695,-22.8971,-142.735,142.735,5.72668,0.0,,False,5.59673e-16,0.0
2.052,10.387,APPROACH,0.767679,-0.959628,-1.10039,-5.0,-5.0,5.2465,-2.5037,-25.0336,-142.495,142.495,5.6153,0.0,,False,2.92175e-16,0.0
2.103,10.438,APPROACH,0.767937,-1.03714,-1.1809,-5.0,-5.0,4.1507,-1.8752,-26.9225,-142.266,142.266,5.50362,0.0,,False,1.54447e-16,0.0
2.154,10.489,APPROACH,0.768209,-1.11612,-1.26257,-5.0,-5.0,3.2005,-1.4072,-28.4675,-142.08,142.08,5.39008,0.0,,False,8.16427e-17,0.0
2.206,10.541,APPROACH,0.768464,-1.1978,-1.34671,-5.0,-5.0,2.3479,-1.0429,-29.6788,-141.944,141.944,5.27288,0.0,,False,4.26212e-17,0.0
2.257,10.592,APPROACH,0.768661,-1.27874,-1.42983,-5.0,-5.0,1.6066,-0.7659,-30.514,-141.861,141.861,5.15692,0.0,,False,2.25301e-17,0.0
2.308,10.643,APPROACH,0.768791,-1.36025,-1.5133,-5.0,-5.0,0.9566,-0.5428,-31.0048,-141.818,141.818,5.04033,0.0,,False,1.19097e-17,0.0
2.359,10.694,APPROACH,0.768843,-1.44209,-1.5969,-5.0,-5.0,0.3912,-0.3557,-31.1713,-141.809,141.809,4.92339,0.0,,False,6.29561e-18,0.0
2.411,10.746,APPROACH,0.768815,-1.52569,-1.68212,-5.0,-5.0,-0.1099,-0.19,-31.0064,-141.825,141.825,4.80408,0.0,,False,3.2866e-18,0.0
2.462,10.797,APPROACH,0.768714,-1.60765,-1.76551,-5.0,-5.0,-0.5357,-0.044,-30.5166,-141.857,141.857,4.68721,0.0,,False,1.73734e-18,0.0
2.513,10.848,APPROACH,0.768551,-1.68942,-1.8486,-5.0,-5.0,-0.9005,0.0895,-30.0518,-141.898,141.898,4.57069,0.0,,False,9.18377e-19,0.0
2.565,10.9,APPROACH,0.768334,-1.77246,-1.93286,-5.0,-5.0,-1.2186,0.2052,-29.9275,-141.945,141.945,4.45245,0.0,,False,4.79435e-19,0.0
2.616,10.951,APPROACH,0.768086,-1.85345,-2.01497,-5.0,-5.0,-1.4828,0.2969,-29.9727,-141.992,141.992,4.33719,0.0,,False,2.53435e-19,0.0
2.667,11.002,APPROACH,0.767817,-1.93387,-2.09645,-5.0,-5.0,-1.7079,0.373,-30.0004,-142.036,142.036,4.22276,0.0,,False,1.33969e-19,0.0
2.718,11.053,APPROACH,0.767539,-2.01366,-2.17723,-5.0,-5.0,-1.8986,0.4369,-30.0039,-142.075,142.075,4.10929,0.0,,False,7.08176e-20,0.0
2.77,11.105,APPROACH,0.76726,-2.09427,-2.25882,-5.0,-5.0,-2.0647,0.4909,-30.0022,-142.109,142.109,3.99466,0.0,,False,3.697e-20,0.0
2.821,11.156,APPROACH,0.766999,-2.17255,-2.33802,-5.0,-5.0,-2.2059,0.5354,-30.0014,-142.135,142.135,3.88337,0.0,,False,1.95428e-20,0.0
2.872,11.207,APPROACH,0.766758,-2.25001,-2.41638,-5.0,-5.0,-2.33,0.5736,-30.0009,-142.156,142.156,3.77326,0.0,,False,1.03306e-20,0.0
2.924,11.259,APPROACH,0.766538,-2.32812,-2.49537,-5.0,-5.0,-2.4437,0.6116,-30.0008,-142.171,142.171,3.66225,0.0,,False,5.39303e-21,0.0
2.975,11.31,APPROACH,0.766352,-2.40386,-2.57194,-5.0,-5.0,-2.5481,0.649,-30.001,-142.181,142.181,3.55464,0.0,,False,2.85082e-21,0.0
3.026,11.361,APPROACH,0.766197,-2.4787,-2.64756,-5.0,-5.0,-2.64,0.6843,-30.0009,-142.186,142.186,3.44832,0.0,,False,1.50698e-21,0.0
3.077,11.412,APPROACH,0.766072,-2.55263,-2.72225,-5.0,-5.0,-2.7262,0.7164,-30.0009,-142.188,142.188,3.34332,0.0,,False,7.96608e-22,0.0
3.129,11.464,APPROACH,0.765976,-2.62705,-2.79742,-5.0,-5.0,-2.8115,0.7448,-30.0009,-142.187,142.187,3.23763,0.0,,False,4.15866e-22,0.0
3.18,11.515,APPROACH,0.765911,-2.69907,-2.87015,-5.0,-5.0,-2.8857,0.7693,-30.0008,-142.184,142.184,3.13537,0.0,,False,2.19832e-22,0.0
