t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.543,STABILIZE,0.791427,0.00431441,-0.00247868,-5.0,-5.0,-0.0218,-0.0256,30.2011,-135.381,135.381,7.07237,0.0,,False,1.7977e-05,0.0
0.051,5.594,STABILIZE,0.798066,0.00437075,-0.00245767,-4.9886,-5.0,0.0954,0.0439,29.93,-135.86,135.86,7.06436,0.0,,False,9.50285e-06,0.0
0.103,5.646,STABILIZE,0.802379,0.00446452,-0.00246397,-4.9727,-5.0,0.1663,0.0845,29.8471,-136.633,136.633,7.05319,0.0,,False,4.96092e-06,0.0
0.154,5.697,STABILIZE,0.804462,0.00462206,-0.00251372,-4.9568,-5.0,0.1403,0.0689,30.0444,-137.534,137.535,7.04206,0.0,,False,2.6224e-06,0.0
0.205,5.748,STABILIZE,0.80473,0.00483319,-0.00260007,-4.9409,-5.0,0.0905,0.0426,30.181,-138.491,138.491,7.03095,0.0,,False,1.38624e-06,0.0
0.256,5.799,STABILIZE,0.803514,0.00507801,-0.00271022,-4.925,-5.0,0.0517,0.0235,30.2003,-139.437,139.438,7.01987,0.0,,False,7.32781e-07,0.0
0.308,5.851,STABILIZE,0.801085,0.00534679,-0.00283617,-4.9088,-5.0,0.0264,0.0107,30.1918,-140.346,140.346,7.0086,0.0,,False,3.82545e-07,0.0
0.359,5.902,STABILIZE,0.797853,0.00561911,-0.00296719,-4.8962,-5.0,0.01,0.0019,30.1874,-141.153,141.153,6.99987,0.0,,False,2.02218e-07,0.0
0.41,5.953,STABILIZE,0.794065,0.00589392,-0.00310163,-4.8803,-5.0,-0.0023,-0.0048,30.1869,-141.859,141.859,6.98884,0.0,,False,1.06895e-07,0.0
0.462,6.005,STABILIZE,0.789887,0.0061716,-0.00323871,-4.8641,-5.0,-0.0118,-0.0102,30.1872,-142.467,142.467,6.97762,0.0,,False,5.58041e-08,0.0
0.513,6.056,STABILIZE,0.785698,0.00643711,-0.00337093,-4.8482,-5.0,-0.0188,-0.014,30.1873,-142.952,142.952,6.96662,0.0,,False,2.94987e-08,0.0
0.564,6.107,APPROACH,0.781596,0.00669253,-0.00349907,-4.8323,-5.0,-0.0222,-0.0179,30.1872,-143.329,143.329,6.95564,0.0,,False,1.55934e-08,0.0
0.615,6.158,APPROACH,0.777717,0.00693415,-0.00361247,-4.8197,-5.0,0.6541,-0.431,30.1102,-143.607,143.607,6.94696,0.0,,False,8.24286e-09,0.0
0.667,6.21,APPROACH,0.774098,0.00716609,-0.00409895,-4.8035,-5.0,2.2548,-1.6157,29.7209,-143.816,143.816,6.93553,0.0,,False,4.30315e-09,0.0
0.718,6.261,APPROACH,0.770923,0.00726998,-0.00584575,-4.7876,-5.0,2.9725,-3.4955,28.9643,-143.997,143.997,6.92332,0.0,,False,2.2747e-09,0.0
0.769,6.312,APPROACH,0.768125,0.00663922,-0.00955509,-4.7717,-5.0,3.1848,-6.061,27.8394,-144.195,144.195,6.9092,0.0,,False,1.20243e-09,0.0
0.82,6.363,APPROACH,0.765672,0.00422571,-0.0158461,-4.7558,-5.0,3.4119,-8.691,26.3799,-144.488,144.488,6.892,0.0,,False,6.35621e-10,0.0
0.872,6.415,APPROACH,0.763466,-0.00120357,-0.0255223,-4.7399,-5.0,3.7252,-9.8226,24.6476,-144.829,144.829,6.87027,0.0,,False,3.31823e-10,0.0
0.923,6.466,APPROACH,0.761614,-0.00993515,-0.038472,-4.727,-5.0,4.0507,-9.4972,22.7285,-145.025,145.025,6.84598,0.0,,False,1.75406e-10,0.0
0.974,6.517,APPROACH,0.760156,-0.0219501,-0.0548134,-4.7111,-5.0,4.3919,-9.0,20.5356,-145.033,145.033,6.81491,0.0,,False,9.27217e-11,0.0
1.026,6.569,APPROACH,0.759109,-0.0374236,-0.0748965,-4.6952,-5.0,4.7704,-8.7486,18.0813,-144.939,144.939,6.77876,0.0,,False,4.8405e-11,0.0
