t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.133,STABILIZE,0.78437,0.00419712,-0.00257981,-5.0,-5.0,-0.0254,-0.026,31.1153,-135.472,135.472,7.07221,0.0,,False,4.01888e-05,0.0
0.051,5.184,STABILIZE,0.79224,0.00427655,-0.00255423,-5.0,-5.0,0.0899,0.0333,30.585,-135.515,135.515,7.07229,0.0,,False,2.12443e-05,0.0
0.102,5.235,STABILIZE,0.797682,0.00438791,-0.002557,-5.0,-5.0,0.162,0.0704,30.3285,-136.018,136.018,7.07236,0.0,,False,1.123e-05,0.0
0.154,5.287,STABILIZE,0.800912,0.00456322,-0.00260725,-5.0,-5.0,0.1361,0.057,30.359,-136.804,136.804,7.07245,0.0,,False,5.86257e-06,0.0
0.205,5.338,STABILIZE,0.802082,0.00478371,-0.00269503,-5.0,-5.0,0.0868,0.0336,30.7165,-137.708,137.708,7.07255,0.0,,False,3.09903e-06,0.0
0.256,5.389,STABILIZE,0.801595,0.00503347,-0.0028065,-5.0,-5.0,0.0484,0.0182,31.0374,-138.65,138.65,7.07264,0.0,,False,1.63818e-06,0.0
0.307,5.44,STABILIZE,0.799788,0.00529921,-0.00293154,-5.0,-5.0,0.023,0.009,31.1035,-139.564,139.564,7.07274,0.0,,False,8.65964e-07,0.0
0.359,5.492,STABILIZE,0.796924,0.0055781,-0.00306545,-5.0,-5.0,0.0057,0.0015,31.0891,-140.425,140.426,7.07285,0.0,,False,4.52073e-07,0.0
0.41,5.543,STABILIZE,0.793426,0.00585265,-0.0031981,-5.0,-5.0,-0.0064,-0.005,31.0783,-141.175,141.175,7.07295,0.0,,False,2.38971e-07,0.0
0.461,5.594,STABILIZE,0.789521,0.00612312,-0.00332955,-5.0,-5.0,-0.0148,-0.01,31.0763,-141.815,141.815,7.07305,0.0,,False,1.26323e-07,0.0
