t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.623,STABILIZE,0.791272,0.00431369,-0.00247888,-5.0,-5.0,-0.0219,-0.0256,30.2047,-135.377,135.377,7.07237,0.0,,False,1.82133e-05,0.0
0.051,5.674,STABILIZE,0.797956,0.00437019,-0.0024579,-5.0,-5.0,0.0953,0.0439,29.9322,-135.848,135.848,7.07242,0.0,,False,9.62777e-06,0.0
0.103,5.726,STABILIZE,0.802311,0.00446407,-0.00246419,-5.0,-5.0,0.1662,0.0845,29.845,-136.617,136.617,7.07248,0.0,,False,5.02614e-06,0.0
0.154,5.777,STABILIZE,0.80443,0.00462168,-0.00251391,-5.0,-5.0,0.1402,0.0689,30.039,-137.52,137.521,7.07256,0.0,,False,2.65688e-06,0.0
0.205,5.828,STABILIZE,0.80473,0.00483285,-0.00260021,-5.0,-5.0,0.0904,0.0425,30.177,-138.477,138.477,7.07265,0.0,,False,1.40446e-06,0.0
0.257,5.88,STABILIZE,0.803504,0.0050827,-0.00271263,-5.0,-5.0,0.0511,0.0232,30.1971,-139.44,139.44,7.07275,0.0,,False,7.33192e-07,0.0
0.308,5.931,STABILIZE,0.801132,0.00534644,-0.00283622,-5.0,-5.0,0.0264,0.0107,30.1887,-140.33,140.33,7.07285,0.0,,False,3.87574e-07,0.0
0.359,5.982,STABILIZE,0.797915,0.00561873,-0.00296718,-5.0,-5.0,0.01,0.0019,30.1843,-141.138,141.139,7.07295,0.0,,False,2.04876e-07,0.0
0.41,6.033,STABILIZE,0.794135,0.00589352,-0.00310159,-5.0,-5.0,-0.0023,-0.0048,30.1838,-141.846,141.846,7.07304,0.0,,False,1.083e-07,0.0
0.462,6.085,STABILIZE,0.789963,0.00617118,-0.00323862,-5.0,-5.0,-0.0118,-0.0102,30.184,-142.456,142.456,7.07314,0.0,,False,5.65377e-08,0.0
0.513,6.136,STABILIZE,0.785775,0.00643667,-0.00337081,-5.0,-5.0,-0.0187,-0.014,30.1841,-142.943,142.943,7.07324,0.0,,False,2.98865e-08,0.0
0.564,6.187,APPROACH,0.78167,0.00669207,-0.00349896,-5.0,-5.0,-0.0228,-0.0173,30.184,-143.323,143.323,7.07333,0.0,,False,1.57984e-08,0.0
0.615,6.238,APPROACH,0.777787,0.00693385,-0.00361155,-5.0,-5.0,0.6266,-0.4156,30.1109,-143.602,143.602,7.07342,0.0,,False,8.35122e-09,0.0
0.667,6.29,APPROACH,0.774162,0.00716562,-0.00408208,-5.0,-5.0,2.2308,-1.5858,29.7288,-143.812,143.812,7.07325,0.0,,False,4.35972e-09,0.0
0.718,6.341,APPROACH,0.77098,0.00727578,-0.00579647,-5.0,-5.0,2.9663,-3.4519,28.9796,-143.993,143.993,7.07212,0.0,,False,2.3046e-09,0.0
0.769,6.392,APPROACH,0.768176,0.00666797,-0.00946165,-5.0,-5.0,3.1819,-6.0043,27.8618,-144.191,144.191,7.0691,0.0,,False,1.21824e-09,0.0
0.821,6.444,APPROACH,0.765672,0.0042287,-0.0158482,-5.0,-5.0,3.4125,-8.6909,26.3767,-144.489,144.489,7.06287,0.0,,False,6.35977e-10,0.0
0.872,6.495,APPROACH,0.763506,-0.00106394,-0.0253053,-5.0,-5.0,3.7194,-9.8163,24.6798,-144.823,144.823,7.05244,0.0,,False,3.36185e-10,0.0
0.923,6.546,APPROACH,0.761648,-0.0097293,-0.0381878,-5.0,-5.0,4.0448,-9.509,22.7655,-145.023,145.023,7.03721,0.0,,False,1.77712e-10,0.0
0.974,6.597,APPROACH,0.760182,-0.0216822,-0.0544638,-5.0,-5.0,4.3854,-9.0066,20.5778,-145.033,145.033,7.01726,0.0,,False,9.39406e-11,0.0
1.026,6.649,APPROACH,0.759127,-0.0370939,-0.0744809,-5.0,-5.0,4.7634,-8.752,18.1266,-144.941,144.941,6.99222,0.0,,False,4.90413e-11,0.0
1.077,6.7,APPROACH,0.758495,-0.0553416,-0.0974534,-5.0,-5.0,5.1487,-8.5667,15.6279,-144.81,144.81,6.96309,0.0,,False,2.59238e-11,0.0
1.128,6.751,APPROACH,0.758213,-0.0766969,-0.123739,-5.0,-5.0,5.5279,-8.3576,13.1189,-144.662,144.662,6.92942,0.0,,False,1.37037e-11,0.0
1.18,6.803,APPROACH,0.758229,-0.101667,-0.153951,-5.0,-5.0,5.8974,-8.1212,10.5983,-144.504,144.504,6.89042,0.0,,False,7.15394e-12,0.0
1.231,6.854,APPROACH,0.758486,-0.129278,-0.186922,-5.0,-5.0,6.24,-7.8782,8.1853,-144.352,144.352,6.8476,0.0,,False,3.78166e-12,0.0
1.282,6.905,APPROACH,0.758929,-0.159968,-0.223188,-5.0,-5.0,6.5628,-7.6284,5.8363,-144.209,144.209,6.80028,0.0,,False,1.99903e-12,0.0
1.333,6.956,APPROACH,0.759505,-0.193738,-0.262746,-5.0,-5.0,6.8668,-7.3724,3.5468,-144.078,144.078,6.74846,0.0,,False,1.05671e-12,0.0
1.385,7.008,APPROACH,0.760183,-0.231325,-0.306459,-5.0,-5.0,7.1593,-7.1049,1.2626,-143.961,143.961,6.69101,0.0,,False,5.51652e-13,0.0
1.436,7.059,APPROACH,0.760896,-0.271282,-0.352633,-5.0,-5.0,7.4307,-6.8356,-0.9411,-143.865,143.865,6.63014,0.0,,False,2.9161e-13,0.0
1.487,7.11,APPROACH,0.761617,-0.314296,-0.402055,-5.0,-5.0,7.6885,-6.5588,-3.1206,-143.787,143.787,6.56482,0.0,,False,1.54149e-13,0.0
1.539,7.162,APPROACH,0.762335,-0.361296,-0.455778,-5.0,-5.0,7.9385,-6.268,-5.3287,-143.725,143.725,6.49365,0.0,,False,8.04727e-14,0.0
1.59,7.213,APPROACH,0.762999,-0.410484,-0.511719,-5.0,-5.0,8.1229,-6.0371,-7.4974,-143.68,143.68,6.41937,0.0,,False,4.25389e-14,0.0
1.641,7.264,APPROACH,0.763605,-0.462771,-0.570856,-5.0,-5.0,8.1216,-6.0353,-9.6991,-143.651,143.651,6.34064,0.0,,False,2.24866e-14,0.0
1.692,7.315,APPROACH,0.764145,-0.518283,-0.633052,-5.0,-5.0,8.1066,-6.0555,-11.9036,-143.633,143.633,6.25748,0.0,,False,1.18867e-14,0.0
1.744,7.367,APPROACH,0.764628,-0.578328,-0.699466,-5.0,-5.0,8.2508,-5.8651,-14.1189,-143.624,143.624,6.16813,0.0,,False,6.20539e-15,0.0
1.795,7.418,APPROACH,0.765033,-0.640641,-0.767502,-5.0,-5.0,8.4472,-5.5898,-16.2791,-143.623,143.623,6.07602,0.0,,False,3.28024e-15,0.0
1.846,7.469,APPROACH,0.765371,-0.706354,-0.838406,-5.0,-5.0,8.6218,-5.3076,-18.4421,-143.629,143.629,5.97949,0.0,,False,1.73398e-15,0.0
1.898,7.521,APPROACH,0.765646,-0.776862,-0.913642,-5.0,-5.0,8.1687,-4.662,-20.5998,-143.609,143.609,5.8765,0.0,,False,9.05216e-16,0.0
1.949,7.572,APPROACH,0.765894,-0.849204,-0.990083,-5.0,-5.0,6.959,-3.6653,-22.6801,-143.473,143.473,5.77135,0.0,,False,4.78508e-16,0.0
2.0,7.623,APPROACH,0.766177,-0.924166,-1.06868,-5.0,-5.0,5.6371,-2.7495,-24.7721,-143.247,143.247,5.66283,0.0,,False,2.52945e-16,0.0
2.051,7.674,APPROACH,0.766505,-1.0012,-1.14897,-5.0,-5.0,4.4684,-2.0565,-26.6912,-143.008,143.008,5.55165,0.0,,False,1.3371e-16,0.0
2.103,7.726,APPROACH,0.766854,-1.08141,-1.23215,-5.0,-5.0,3.4436,-1.5383,-28.3048,-142.802,142.802,5.43618,0.0,,False,6.98027e-17,0.0
2.154,7.777,APPROACH,0.767176,-1.16134,-1.31468,-5.0,-5.0,2.5657,-1.1537,-29.531,-142.651,142.651,5.32137,0.0,,False,3.68986e-17,0.0
2.205,7.828,APPROACH,0.767447,-1.24218,-1.39786,-5.0,-5.0,1.7935,-0.8522,-30.4088,-142.552,142.552,5.20544,0.0,,False,1.9505e-17,0.0
