t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,8.255,STABILIZE,0.78317,0.00424362,-0.00244546,-5.0,-5.0,-0.0219,-0.0267,31.2226,-135.8,135.8,7.07234,0.0,,False,4.08382e-05,0.0
0.052,8.307,STABILIZE,0.790983,0.00431548,-0.00241989,-5.0,-5.0,0.0928,0.0377,30.6612,-135.746,135.746,7.07241,0.0,,False,2.13194e-05,0.0
0.103,8.358,STABILIZE,0.796309,0.00442045,-0.00242351,-5.0,-5.0,0.1604,0.0755,30.3956,-136.177,136.177,7.07248,0.0,,False,1.12697e-05,0.0
0.154,8.409,STABILIZE,0.799478,0.00458716,-0.00247161,-5.0,-5.0,0.1344,0.0609,30.4112,-136.882,136.882,7.07257,0.0,,False,5.95731e-06,0.0
0.205,8.46,STABILIZE,0.800744,0.00480325,-0.00255667,-5.0,-5.0,0.0866,0.0358,30.7562,-137.728,137.728,7.07266,0.0,,False,3.14911e-06,0.0
0.257,8.512,STABILIZE,0.80039,0.00505421,-0.0026673,-5.0,-5.0,0.0471,0.0194,31.1159,-138.636,138.636,7.07276,0.0,,False,1.64398e-06,0.0
0.308,8.563,STABILIZE,0.798759,0.00531672,-0.00278872,-5.0,-5.0,0.022,0.01,31.1965,-139.504,139.504,7.07286,0.0,,False,8.69027e-07,0.0
0.359,8.614,STABILIZE,0.796175,0.00558703,-0.00291595,-5.0,-5.0,0.0061,0.003,31.1834,-140.308,140.308,7.07296,0.0,,False,4.59378e-07,0.0
0.411,8.666,STABILIZE,0.792867,0.00586445,-0.00304677,-5.0,-5.0,-0.0044,-0.0032,31.1707,-141.034,141.034,7.07306,0.0,,False,2.39817e-07,0.0
0.462,8.717,STABILIZE,0.789231,0.00613346,-0.00317419,-5.0,-5.0,-0.0111,-0.0089,31.1682,-141.639,141.639,7.07316,0.0,,False,1.2677e-07,0.0
0.513,8.768,STABILIZE,0.785438,0.00639638,-0.00329966,-5.0,-5.0,-0.0171,-0.0134,31.1688,-142.133,142.133,7.07326,0.0,,False,6.70122e-08,0.0
0.564,8.819,STABILIZE,0.781678,0.00665035,-0.00342164,-5.0,-5.0,-0.0217,-0.0165,31.1694,-142.518,142.518,7.07335,0.0,,False,3.54235e-08,0.0
0.616,8.871,APPROACH,0.778031,0.0068979,-0.00353284,-5.0,-5.0,0.1665,-0.1513,31.1524,-142.804,142.804,7.07345,0.0,,False,1.84927e-08,0.0
0.667,8.922,APPROACH,0.774755,0.00712387,-0.00373647,-5.0,-5.0,1.5362,-0.9735,30.931,-142.995,142.995,7.07347,0.0,,False,9.77545e-09,0.0
0.718,8.973,APPROACH,0.771842,0.00733462,-0.00475962,-5.0,-5.0,2.6157,-2.5191,30.3523,-143.141,143.141,7.07289,0.0,,False,5.16742e-09,0.0
0.77,9.025,APPROACH,0.769272,0.00715562,-0.00745402,-5.0,-5.0,2.9363,-4.8142,29.3844,-143.282,143.282,7.07086,0.0,,False,2.69763e-09,0.0
0.821,9.076,APPROACH,0.767122,0.00572825,-0.0123366,-5.0,-5.0,3.1255,-7.6609,28.0716,-143.483,143.483,7.06641,0.0,,False,1.426e-09,0.0
0.872,9.127,APPROACH,0.765266,0.00190586,-0.0200894,-5.0,-5.0,3.406,-9.5436,26.4811,-143.787,143.787,7.05823,0.0,,False,7.53802e-10,0.0
0.923,9.178,APPROACH,0.763673,-0.00510133,-0.0311451,-5.0,-5.0,3.7312,-9.8355,24.6662,-144.043,144.043,7.04546,0.0,,False,3.98469e-10,0.0
0.975,9.23,APPROACH,0.762381,-0.0156739,-0.0459057,-5.0,-5.0,4.069,-9.2618,22.5628,-144.115,144.115,7.02756,0.0,,False,2.08019e-10,0.0
1.026,9.281,APPROACH,0.761499,-0.0292182,-0.0637179,-5.0,-5.0,4.4305,-8.9205,20.2357,-144.046,144.046,7.00539,0.0,,False,1.09961e-10,0.0
