t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.216,STABILIZE,0.783895,0.00401029,-0.00242298,-5.0,-5.0,-0.0222,-0.0249,31.1849,-135.853,135.853,7.07219,0.0,,False,3.85899e-05,0.0
0.051,5.267,STABILIZE,0.791392,0.00410251,-0.00241087,-5.0,-5.0,0.086,0.0316,30.6369,-135.827,135.827,7.07227,0.0,,False,2.03991e-05,0.0
0.103,5.319,STABILIZE,0.796683,0.00422856,-0.00242702,-5.0,-5.0,0.1521,0.0675,30.3683,-136.274,136.274,7.07234,0.0,,False,1.06492e-05,0.0
0.154,5.37,STABILIZE,0.799728,0.00440978,-0.0024865,-5.0,-5.0,0.1262,0.0545,30.3906,-136.981,136.981,7.07243,0.0,,False,5.62932e-06,0.0
0.205,5.421,STABILIZE,0.800903,0.00463632,-0.00258126,-5.0,-5.0,0.0798,0.0319,30.742,-137.823,137.823,7.07252,0.0,,False,2.97573e-06,0.0
0.256,5.472,STABILIZE,0.800512,0.00489001,-0.00269769,-5.0,-5.0,0.0434,0.0173,31.0921,-138.702,138.702,7.07262,0.0,,False,1.57301e-06,0.0
0.308,5.524,STABILIZE,0.798831,0.00516368,-0.00282862,-5.0,-5.0,0.0174,0.0088,31.1727,-139.575,139.575,7.07272,0.0,,False,8.21182e-07,0.0
0.359,5.575,STABILIZE,0.796244,0.00543862,-0.00296147,-5.0,-5.0,-0.0001,0.0014,31.1593,-140.365,140.365,7.07282,0.0,,False,4.34087e-07,0.0
0.41,5.626,STABILIZE,0.79302,0.00571332,-0.00309346,-5.0,-5.0,-0.0127,-0.0052,31.1474,-141.064,141.064,7.07292,0.0,,False,2.29464e-07,0.0
0.462,5.678,STABILIZE,0.789348,0.00598756,-0.00322442,-5.0,-5.0,-0.0205,-0.011,31.145,-141.669,141.669,7.07302,0.0,,False,1.19791e-07,0.0
0.513,5.729,STABILIZE,0.785597,0.00624744,-0.00334775,-5.0,-5.0,-0.0246,-0.0159,31.145,-142.153,142.153,7.07312,0.0,,False,6.33228e-08,0.0
0.564,5.78,STABILIZE,0.781883,0.00649568,-0.00346533,-5.0,-5.0,-0.0289,-0.0192,31.1451,-142.528,142.528,7.07321,0.0,,False,3.34732e-08,0.0
0.615,5.831,APPROACH,0.778354,0.0067301,-0.00356685,-5.0,-5.0,0.1901,-0.1733,31.1251,-142.802,142.802,7.07331,0.0,,False,1.76943e-08,0.0
0.667,5.883,APPROACH,0.775061,0.00694962,-0.00378712,-5.0,-5.0,1.6214,-1.057,30.8827,-142.993,142.993,7.07331,0.0,,False,9.23725e-09,0.0
0.718,5.934,APPROACH,0.772195,0.00713645,-0.0048779,-5.0,-5.0,2.6428,-2.6623,30.2814,-143.138,143.138,7.07267,0.0,,False,4.88293e-09,0.0
0.769,5.985,APPROACH,0.76971,0.00689376,-0.00761054,-5.0,-5.0,2.9375,-4.9709,29.3133,-143.28,143.28,7.07057,0.0,,False,2.58117e-09,0.0
0.821,6.037,APPROACH,0.767546,0.00528786,-0.0127242,-5.0,-5.0,3.1341,-7.8786,27.9578,-143.498,143.498,7.06582,0.0,,False,1.34749e-09,0.0
0.872,6.088,APPROACH,0.76571,0.00121008,-0.0206791,-5.0,-5.0,3.4209,-9.6402,26.3543,-143.808,143.808,7.05732,0.0,,False,7.12301e-10,0.0
0.923,6.139,APPROACH,0.764135,-0.00609483,-0.0319551,-5.0,-5.0,3.7494,-9.8265,24.5268,-144.057,144.057,7.04419,0.0,,False,3.76531e-10,0.0
0.974,6.19,APPROACH,0.762884,-0.0167312,-0.0466176,-5.0,-5.0,4.0848,-9.2466,22.4492,-144.117,144.117,7.02631,0.0,,False,1.99039e-10,0.0
1.026,6.242,APPROACH,0.762002,-0.0308083,-0.0649649,-5.0,-5.0,4.4569,-8.9063,20.0642,-144.041,144.041,7.00339,0.0,,False,1.03907e-10,0.0
1.077,6.293,APPROACH,0.761505,-0.0477095,-0.0862578,-5.0,-5.0,4.8452,-8.7196,17.5843,-143.918,143.918,6.97639,0.0,,False,5.49267e-11,0.0
1.128,6.344,APPROACH,0.761325,-0.067675,-0.110815,-5.0,-5.0,5.2334,-8.5292,15.0663,-143.777,143.777,6.94492,0.0,,False,2.90349e-11,0.0
1.18,6.396,APPROACH,0.761409,-0.0911916,-0.139213,-5.0,-5.0,5.6162,-8.3054,12.5228,-143.631,143.631,6.90823,0.0,,False,1.51576e-11,0.0
1.231,6.447,APPROACH,0.761698,-0.117351,-0.170363,-5.0,-5.0,5.9724,-8.0712,10.0822,-143.493,143.493,6.86773,0.0,,False,8.01248e-12,0.0
1.282,6.498,APPROACH,0.762138,-0.146567,-0.204778,-5.0,-5.0,6.3079,-7.8307,7.7063,-143.366,143.366,6.82275,0.0,,False,4.23549e-12,0.0
1.333,6.549,APPROACH,0.76268,-0.178826,-0.242451,-5.0,-5.0,6.6207,-7.5829,5.3939,-143.254,143.254,6.77333,0.0,,False,2.23893e-12,0.0
1.385,6.601,APPROACH,0.763294,-0.214842,-0.284203,-5.0,-5.0,6.9208,-7.3232,3.0924,-143.156,143.156,6.71837,0.0,,False,1.16883e-12,0.0
1.436,6.652,APPROACH,0.76392,-0.253232,-0.328422,-5.0,-5.0,7.2011,-7.0615,0.8771,-143.078,143.078,6.65999,0.0,,False,6.17856e-13,0.0
1.487,6.703,APPROACH,0.764541,-0.294647,-0.375872,-5.0,-5.0,7.4684,-6.7909,-1.3096,-143.018,143.018,6.59719,0.0,,False,3.26606e-13,0.0
1.539,6.755,APPROACH,0.765144,-0.339986,-0.427564,-5.0,-5.0,7.7275,-6.5066,-3.5207,-142.972,142.972,6.52862,0.0,,False,1.70503e-13,0.0
1.59,6.806,APPROACH,0.765687,-0.387502,-0.481488,-5.0,-5.0,7.9688,-6.2226,-5.6814,-142.943,142.943,6.45694,0.0,,False,9.01302e-14,0.0
1.641,6.857,APPROACH,0.76617,-0.438034,-0.538593,-5.0,-5.0,8.0854,-6.0783,-7.8614,-142.927,142.927,6.38088,0.0,,False,4.76439e-14,0.0
1.692,6.908,APPROACH,0.76659,-0.491656,-0.598802,-5.0,-5.0,8.0479,-6.1235,-10.07,-142.92,142.92,6.30045,0.0,,False,2.51852e-14,0.0
1.744,6.96,APPROACH,0.766945,-0.549665,-0.663243,-5.0,-5.0,8.1111,-6.0448,-12.3031,-142.923,142.923,6.21393,0.0,,False,1.31478e-14,0.0
1.795,7.011,APPROACH,0.767227,-0.609918,-0.729327,-5.0,-5.0,8.2948,-5.8021,-14.4682,-142.932,142.932,6.12466,0.0,,False,6.95009e-15,0.0
1.846,7.062,APPROACH,0.767452,-0.673515,-0.79824,-5.0,-5.0,8.4936,-5.5198,-16.6291,-142.945,142.945,6.03102,0.0,,False,3.67391e-15,0.0
1.897,7.113,APPROACH,0.767625,-0.740473,-0.869985,-5.0,-5.0,8.5677,-5.1769,-18.7855,-142.957,142.957,5.93301,0.0,,False,1.94207e-15,0.0
1.949,7.165,APPROACH,0.767761,-0.81217,-0.946003,-5.0,-5.0,7.7765,-4.336,-20.9191,-142.904,142.904,5.82862,0.0,,False,1.01385e-15,0.0
2.0,7.216,APPROACH,0.767912,-0.885468,-1.02305,-5.0,-5.0,6.4827,-3.3285,-23.0086,-142.729,142.729,5.72237,0.0,,False,5.35934e-16,0.0
2.051,7.267,APPROACH,0.768123,-0.961146,-1.10206,-5.0,-5.0,5.2221,-2.4869,-25.1002,-142.493,142.493,5.61304,0.0,,False,2.83301e-16,0.0
2.103,7.319,APPROACH,0.768388,-1.04023,-1.18419,-5.0,-5.0,4.1093,-1.8528,-27.0122,-142.261,142.261,5.4991,0.0,,False,1.47896e-16,0.0
2.154,7.37,APPROACH,0.76866,-1.11926,-1.26591,-5.0,-5.0,3.1638,-1.3905,-28.5382,-142.077,142.077,5.3855,0.0,,False,7.81797e-17,0.0
