t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,7.767,STABILIZE,0.783868,0.00424661,-0.00244454,-5.0,-5.0,-0.0213,-0.0264,31.1961,-135.828,135.828,7.07234,0.0,,False,3.86407e-05,0.0
0.052,7.819,STABILIZE,0.791498,0.0043184,-0.00241924,-5.0,-5.0,0.098,0.0407,30.645,-135.808,135.808,7.07241,0.0,,False,2.01722e-05,0.0
0.103,7.87,STABILIZE,0.796667,0.00442564,-0.0024245,-5.0,-5.0,0.1609,0.0758,30.3887,-136.254,136.254,7.07248,0.0,,False,1.06633e-05,0.0
0.154,7.921,STABILIZE,0.799707,0.00459481,-0.00247436,-5.0,-5.0,0.1327,0.0599,30.4171,-136.966,136.967,7.07257,0.0,,False,5.63674e-06,0.0
0.205,7.972,STABILIZE,0.800871,0.00481268,-0.00256079,-5.0,-5.0,0.0848,0.0349,30.773,-137.811,137.811,7.07266,0.0,,False,2.97965e-06,0.0
0.258,8.025,STABILIZE,0.800423,0.00506985,-0.00267463,-5.0,-5.0,0.0452,0.0187,31.1263,-138.728,138.728,7.07276,0.0,,False,1.53619e-06,0.0
0.309,8.076,STABILIZE,0.798725,0.00533328,-0.00279676,-5.0,-5.0,0.0207,0.0095,31.1969,-139.584,139.584,7.07286,0.0,,False,8.12049e-07,0.0
0.36,8.127,STABILIZE,0.796103,0.00560409,-0.00292434,-5.0,-5.0,0.0052,0.0026,31.1825,-140.376,140.376,7.07297,0.0,,False,4.29259e-07,0.0
0.411,8.178,STABILIZE,0.79285,0.00587633,-0.00305277,-5.0,-5.0,-0.0048,-0.0035,31.1706,-141.076,141.076,7.07307,0.0,,False,2.26912e-07,0.0
0.463,8.23,STABILIZE,0.789152,0.00615052,-0.0031827,-5.0,-5.0,-0.0116,-0.0092,31.1683,-141.682,141.682,7.07317,0.0,,False,1.18458e-07,0.0
0.514,8.281,STABILIZE,0.785381,0.00641307,-0.00330805,-5.0,-5.0,-0.0175,-0.0137,31.169,-142.165,142.165,7.07327,0.0,,False,6.26185e-08,0.0
0.565,8.332,STABILIZE,0.781654,0.00666646,-0.00342982,-5.0,-5.0,-0.022,-0.0166,31.1695,-142.54,142.54,7.07336,0.0,,False,3.31009e-08,0.0
0.617,8.384,APPROACH,0.778048,0.00691312,-0.0035394,-5.0,-5.0,0.2127,-0.1791,31.1476,-142.816,142.816,7.07346,0.0,,False,1.72802e-08,0.0
0.668,8.435,APPROACH,0.774816,0.00713898,-0.00376596,-5.0,-5.0,1.6277,-1.0448,30.9072,-143.001,143.001,7.07346,0.0,,False,9.13452e-09,0.0
0.719,8.486,APPROACH,0.771948,0.00734303,-0.00486446,-5.0,-5.0,2.6485,-2.6321,30.3068,-143.145,143.145,7.07283,0.0,,False,4.82862e-09,0.0
0.77,8.537,APPROACH,0.769465,0.00713131,-0.00760052,-5.0,-5.0,2.943,-4.9169,29.3397,-143.283,143.283,7.07074,0.0,,False,2.55247e-09,0.0
0.822,8.589,APPROACH,0.767307,0.00558189,-0.0127078,-5.0,-5.0,3.1395,-7.8164,27.9847,-143.494,143.494,7.06604,0.0,,False,1.33251e-09,0.0
0.873,8.64,APPROACH,0.765479,0.00158742,-0.0206463,-5.0,-5.0,3.4245,-9.6046,26.3804,-143.8,143.8,7.05761,0.0,,False,7.04379e-10,0.0
0.924,8.691,APPROACH,0.763913,-0.00561773,-0.0319015,-5.0,-5.0,3.7504,-9.8086,24.5528,-144.049,144.049,7.04456,0.0,,False,3.72343e-10,0.0
0.975,8.742,APPROACH,0.762672,-0.0161453,-0.0465414,-5.0,-5.0,4.0825,-9.2428,22.4759,-144.109,144.109,7.02677,0.0,,False,1.96825e-10,0.0
1.027,8.794,APPROACH,0.761797,-0.0301088,-0.0648652,-5.0,-5.0,4.4528,-8.9074,20.0931,-144.036,144.036,7.00395,0.0,,False,1.02752e-10,0.0
1.078,8.845,APPROACH,0.761305,-0.0468979,-0.0861349,-5.0,-5.0,4.8409,-8.7215,17.6165,-143.913,143.913,6.97705,0.0,,False,5.43159e-11,0.0
1.129,8.896,APPROACH,0.76113,-0.066751,-0.110669,-5.0,-5.0,5.232,-8.53,15.101,-143.774,143.774,6.94568,0.0,,False,2.8712e-11,0.0
1.181,8.948,APPROACH,0.761219,-0.0901512,-0.139044,-5.0,-5.0,5.6125,-8.3069,12.558,-143.628,143.628,6.90909,0.0,,False,1.4989e-11,0.0
