t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,154.874,STABILIZE,0.731108,0.0047035,-0.0028631,-5.0,-5.0,-0.0462,0.0066,30.0,-142.049,142.049,7.07237,0.0,,False,1.38188e-09,0.0
0.05,154.924,STABILIZE,0.732851,0.00472681,-0.00287874,-5.0,-5.0,0.0905,0.0826,30.0,-141.764,141.764,7.07238,0.0,,False,7.39669e-10,0.0
0.101,154.975,STABILIZE,0.734292,0.00480943,-0.00293145,-5.0,-5.0,0.1652,0.1215,30.0,-141.684,141.684,7.0724,0.0,,False,3.90998e-10,0.0
0.151,155.025,STABILIZE,0.735348,0.00497936,-0.00304709,-5.0,-5.0,0.1213,0.0991,30.0,-141.727,141.727,7.07244,0.0,,False,2.09286e-10,0.0
0.202,155.076,STABILIZE,0.736073,0.00522166,-0.00322214,-5.0,-5.0,0.046,0.0666,30.0,-141.835,141.835,7.07248,0.0,,False,1.10631e-10,0.0
0.252,155.126,STABILIZE,0.736477,0.00548994,-0.00341882,-5.0,-5.0,-0.0068,0.0465,30.0,-141.969,141.969,7.07254,0.0,,False,5.92166e-11,0.0
0.303,155.177,STABILIZE,0.736628,0.00577264,-0.0036201,-5.0,-5.0,-0.0324,0.0346,30.0,-142.11,142.11,7.07259,0.0,,False,3.13026e-11,0.0
0.353,155.227,STABILIZE,0.73657,0.00604962,-0.00380912,-5.0,-5.0,-0.0426,0.026,30.0,-142.24,142.24,7.07266,0.0,,False,1.67551e-11,0.0
0.404,155.278,STABILIZE,0.736345,0.00632847,-0.00399045,-5.0,-5.0,-0.0479,0.0181,30.0,-142.358,142.358,7.07272,0.0,,False,8.85695e-12,0.0
0.454,155.328,STABILIZE,0.736003,0.0065961,-0.00415628,-5.0,-5.0,-0.0516,0.0109,30.0,-142.458,142.458,7.0728,0.0,,False,4.74078e-12,0.0
0.505,155.379,APPROACH,0.735566,0.00686065,-0.00431253,-5.0,-5.0,-0.0537,0.0037,30.0,-142.543,142.543,7.07287,0.0,,False,2.50604e-12,0.0
0.555,155.429,APPROACH,0.73508,0.00710743,-0.00443939,-5.0,-5.0,0.5704,-0.3852,29.9306,-142.612,142.612,7.07296,0.0,,False,1.34138e-12,0.0
0.605,155.479,APPROACH,0.734555,0.00733786,-0.0048609,-5.0,-5.0,2.149,-1.493,29.5777,-142.685,142.685,7.07282,0.0,,False,7.17991e-13,0.0
0.656,155.53,APPROACH,0.73398,0.00747159,-0.00646243,-5.0,-5.0,2.9686,-3.3338,28.8499,-142.799,142.799,7.07179,0.0,,False,3.79539e-13,0.0
0.706,155.58,APPROACH,0.733368,0.00696484,-0.00987233,-5.0,-5.0,3.1986,-5.8115,27.7775,-142.978,142.978,7.06902,0.0,,False,2.03153e-13,0.0
0.757,155.631,APPROACH,0.732665,0.00480422,-0.0158249,-5.0,-5.0,3.4153,-8.5206,26.3455,-143.294,143.294,7.06329,0.0,,False,1.07389e-13,0.0
0.807,155.681,APPROACH,0.731852,6.36886e-06,-0.0246517,-5.0,-5.0,3.7092,-9.7772,24.7066,-143.684,143.684,7.05366,0.0,,False,5.74812e-14,0.0
0.858,155.732,APPROACH,0.730932,-0.00816823,-0.0369898,-5.0,-5.0,4.0332,-9.5799,22.8214,-143.989,143.989,7.03917,0.0,,False,3.03853e-14,0.0
0.908,155.782,APPROACH,0.73005,-0.0193634,-0.0523477,-5.0,-5.0,4.3629,-9.0477,20.7131,-144.114,144.114,7.0204,0.0,,False,1.62641e-14,0.0
