t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,143.667,STABILIZE,0.731269,0.00468745,-0.00215706,-5.0,-5.0,0.0281,0.0299,30.0,-142.073,142.073,7.07286,0.0,,False,1.38367e-09,0.0
0.05,143.717,STABILIZE,0.732982,0.00463075,-0.00213032,-5.0,-5.0,0.1491,0.1085,30.0001,-141.782,141.782,7.07284,0.0,,False,7.40624e-10,0.0
0.101,143.768,STABILIZE,0.734388,0.00462008,-0.00212775,-5.0,-5.0,0.2228,0.1553,30.0001,-141.702,141.702,7.07283,0.0,,False,3.91503e-10,0.0
0.151,143.818,STABILIZE,0.735401,0.00468637,-0.00216721,-5.0,-5.0,0.196,0.1373,30.0,-141.747,141.747,7.07285,0.0,,False,2.09556e-10,0.0
0.202,143.869,STABILIZE,0.736074,0.00482928,-0.00224984,-5.0,-5.0,0.1384,0.1025,29.9999,-141.861,141.861,7.07289,0.0,,False,1.10774e-10,0.0
0.252,143.919,STABILIZE,0.736415,0.00502529,-0.0023584,-5.0,-5.0,0.089,0.0725,30.0,-142.001,142.001,7.07296,0.0,,False,5.92931e-11,0.0
0.303,143.97,STABILIZE,0.73649,0.00525712,-0.00248344,-5.0,-5.0,0.0554,0.0504,30.0,-142.15,142.15,7.07303,0.0,,False,3.1343e-11,0.0
0.353,144.02,STABILIZE,0.736352,0.00549811,-0.00260923,-5.0,-5.0,0.0356,0.0363,30.0,-142.287,142.287,7.07311,0.0,,False,1.67767e-11,0.0
0.404,144.071,STABILIZE,0.736043,0.00574864,-0.00273152,-5.0,-5.0,0.0254,0.0253,30.0,-142.412,142.412,7.0732,0.0,,False,8.86838e-12,0.0
0.454,144.121,STABILIZE,0.735619,0.00599268,-0.00284266,-5.0,-5.0,0.0202,0.016,30.0,-142.516,142.516,7.0733,0.0,,False,4.7469e-12,0.0
