t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,7.979,STABILIZE,0.790646,0.00424193,-0.00264179,-5.0,-5.0,-0.022,-0.0267,30.5252,-135.943,135.943,7.0722,0.0,,False,2.47097e-05,0.0
0.052,8.031,STABILIZE,0.796902,0.00431491,-0.00260712,-5.0,-5.0,0.0975,0.0365,30.1476,-136.318,136.318,7.07228,0.0,,False,1.28996e-05,0.0
0.103,8.082,STABILIZE,0.800863,0.00442024,-0.00260309,-5.0,-5.0,0.169,0.0738,29.9826,-136.964,136.964,7.07235,0.0,,False,6.81887e-06,0.0
0.155,8.134,STABILIZE,0.802919,0.00459186,-0.00264838,-5.0,-5.0,0.1414,0.0593,30.123,-137.771,137.771,7.07244,0.0,,False,3.55976e-06,0.0
0.206,8.185,STABILIZE,0.803276,0.00481115,-0.00273219,-5.0,-5.0,0.0903,0.035,30.4143,-138.619,138.619,7.07254,0.0,,False,1.88174e-06,0.0
0.257,8.236,STABILIZE,0.802293,0.00506134,-0.00284134,-5.0,-5.0,0.0505,0.0181,30.5126,-139.461,139.461,7.07264,0.0,,False,9.94708e-07,0.0
0.308,8.287,STABILIZE,0.800272,0.00532822,-0.00296496,-5.0,-5.0,0.0251,0.0071,30.5108,-140.252,140.252,7.07274,0.0,,False,5.25815e-07,0.0
0.36,8.339,STABILIZE,0.797439,0.00560777,-0.00309831,-5.0,-5.0,0.0087,-0.0011,30.4999,-140.981,140.981,7.07284,0.0,,False,2.745e-07,0.0
0.411,8.39,STABILIZE,0.794165,0.00588251,-0.00323261,-5.0,-5.0,-0.0031,-0.0072,30.497,-141.602,141.602,7.07294,0.0,,False,1.45104e-07,0.0
0.462,8.441,STABILIZE,0.790632,0.00615351,-0.00336747,-5.0,-5.0,-0.0128,-0.0115,30.4972,-142.122,142.122,7.07304,0.0,,False,7.67037e-08,0.0
0.513,8.492,STABILIZE,0.787033,0.00641725,-0.00349989,-5.0,-5.0,-0.0198,-0.0145,30.4975,-142.54,142.54,7.07313,0.0,,False,4.05465e-08,0.0
0.565,8.544,APPROACH,0.783459,0.00667591,-0.00362926,-5.0,-5.0,-0.0044,-0.0359,30.496,-142.865,142.865,7.07323,0.0,,False,2.11671e-08,0.0
