t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,96.214,STABILIZE,0.730767,0.00461517,-0.00211568,-5.0,-5.0,0.0031,-0.0047,30.0,-142.071,142.071,7.07284,0.0,,False,1.61414e-09,0.0
0.051,96.265,STABILIZE,0.732574,0.00460525,-0.00210289,-5.0,-5.0,0.1214,0.0793,30.0001,-141.773,141.773,7.07284,0.0,,False,8.53257e-10,0.0
0.102,96.316,STABILIZE,0.734044,0.00465471,-0.00211623,-5.0,-5.0,0.1948,0.1283,30.0001,-141.686,141.686,7.07286,0.0,,False,4.51042e-10,0.0
0.153,96.367,STABILIZE,0.735143,0.00480057,-0.00217118,-5.0,-5.0,0.1612,0.1004,30.0,-141.726,141.726,7.07293,0.0,,False,2.38426e-10,0.0
0.204,96.418,STABILIZE,0.735886,0.00502497,-0.00225925,-5.0,-5.0,0.1015,0.0551,29.9999,-141.833,141.833,7.07303,0.0,,False,1.26035e-10,0.0
0.256,96.47,STABILIZE,0.736315,0.00530087,-0.00237162,-5.0,-5.0,0.0549,0.0215,30.0,-141.973,141.973,7.07314,0.0,,False,6.57961e-11,0.0
0.307,96.521,STABILIZE,0.736464,0.00559289,-0.00249527,-5.0,-5.0,0.0258,0.0027,30.0,-142.115,142.115,7.07326,0.0,,False,3.47806e-11,0.0
0.358,96.572,STABILIZE,0.736394,0.0058917,-0.00262302,-5.0,-5.0,0.0078,-0.0088,30.0,-142.251,142.251,7.07338,0.0,,False,1.83855e-11,0.0
0.409,96.623,STABILIZE,0.736153,0.00618788,-0.00275209,-5.0,-5.0,-0.004,-0.0165,30.0,-142.372,142.372,7.0735,0.0,,False,9.71878e-12,0.0
0.46,96.674,STABILIZE,0.735786,0.00647479,-0.00287874,-5.0,-5.0,-0.012,-0.021,30.0,-142.476,142.476,7.07361,0.0,,False,5.13747e-12,0.0
0.512,96.726,APPROACH,0.735318,0.00675385,-0.00300308,-5.0,-5.0,-0.0107,-0.03,29.9996,-142.564,142.564,7.07372,0.0,,False,2.68199e-12,0.0
0.563,96.777,APPROACH,0.734798,0.00700898,-0.00311383,-5.0,-5.0,0.7755,-0.5044,29.9063,-142.636,142.636,7.07383,0.0,,False,1.41773e-12,0.0
0.614,96.828,APPROACH,0.734242,0.00724769,-0.0036373,-5.0,-5.0,2.3424,-1.7233,29.499,-142.716,142.716,7.07362,0.0,,False,7.49432e-13,0.0
0.665,96.879,APPROACH,0.733647,0.00733773,-0.00546343,-5.0,-5.0,3.0194,-3.6567,28.7196,-142.838,142.838,7.0724,0.0,,False,3.96159e-13,0.0
0.716,96.93,APPROACH,0.733006,0.00664318,-0.00927219,-5.0,-5.0,3.2256,-6.2798,27.5712,-143.034,143.034,7.06922,0.0,,False,2.09415e-13,0.0
0.768,96.982,APPROACH,0.732264,0.00402609,-0.0158318,-5.0,-5.0,3.4637,-8.8662,26.0643,-143.378,143.378,7.06273,0.0,,False,1.09324e-13,0.0
0.819,97.033,APPROACH,0.731412,-0.00147769,-0.025451,-5.0,-5.0,3.773,-9.8451,24.3513,-143.771,143.771,7.05205,0.0,,False,5.779e-14,0.0
0.87,97.084,APPROACH,0.73049,-0.0103265,-0.0384527,-5.0,-5.0,4.0977,-9.4542,22.4197,-144.037,144.037,7.0366,0.0,,False,3.05485e-14,0.0
0.921,97.135,APPROACH,0.729615,-0.0224076,-0.0547934,-5.0,-5.0,4.4399,-8.9681,20.2117,-144.134,144.134,7.01652,0.0,,False,1.61483e-14,0.0
0.972,97.186,APPROACH,0.728848,-0.0375815,-0.0744134,-5.0,-5.0,4.812,-8.728,17.7978,-144.151,144.151,6.99192,0.0,,False,8.5362e-15,0.0
1.024,97.238,APPROACH,0.728187,-0.0562194,-0.09779,-5.0,-5.0,5.2045,-8.5374,15.2474,-144.14,144.14,6.96223,0.0,,False,4.45629e-15,0.0
1.075,97.289,APPROACH,0.727651,-0.0776144,-0.12403,-5.0,-5.0,5.5823,-8.3247,12.7401,-144.116,144.116,6.92856,0.0,,False,2.35565e-15,0.0
1.126,97.34,APPROACH,0.727216,-0.1021,-0.153555,-5.0,-5.0,5.9429,-8.0903,10.2716,-144.085,144.085,6.89039,0.0,,False,1.24522e-15,0.0
1.177,97.391,APPROACH,0.72687,-0.129679,-0.186367,-5.0,-5.0,6.2839,-7.8454,7.8622,-144.052,144.052,6.84771,0.0,,False,6.58241e-16,0.0
1.229,97.443,APPROACH,0.726596,-0.160988,-0.22321,-5.0,-5.0,6.6111,-7.5889,5.4716,-144.02,144.02,6.79954,0.0,,False,3.43632e-16,0.0
1.28,97.494,APPROACH,0.72639,-0.194826,-0.262667,-5.0,-5.0,6.9133,-7.3312,3.1862,-143.992,143.992,6.74774,0.0,,False,1.81648e-16,0.0
1.331,97.545,APPROACH,0.726234,-0.23177,-0.305414,-5.0,-5.0,7.1984,-7.0673,0.9488,-143.967,143.967,6.69142,0.0,,False,9.60214e-17,0.0
1.382,97.596,APPROACH,0.726117,-0.271823,-0.351451,-5.0,-5.0,7.4683,-6.7964,-1.2531,-143.948,143.948,6.63059,0.0,,False,5.07581e-17,0.0
1.433,97.647,APPROACH,0.72603,-0.314989,-0.400772,-5.0,-5.0,7.7246,-6.5181,-3.4316,-143.932,143.932,6.56523,0.0,,False,2.68314e-17,0.0
1.485,97.699,APPROACH,0.725967,-0.36221,-0.454432,-5.0,-5.0,7.9731,-6.226,-5.6392,-143.919,143.919,6.49394,0.0,,False,1.40072e-17,0.0
1.536,97.75,APPROACH,0.725925,-0.411668,-0.510364,-5.0,-5.0,8.1568,-5.9933,-7.8078,-143.908,143.908,6.41947,0.0,,False,7.40437e-18,0.0
1.587,97.801,APPROACH,0.725901,-0.464269,-0.569529,-5.0,-5.0,8.1543,-5.993,-10.0103,-143.899,143.899,6.3405,0.0,,False,3.91404e-18,0.0
1.638,97.852,APPROACH,0.725894,-0.520134,-0.63179,-5.0,-5.0,8.1531,-5.9957,-12.2128,-143.889,143.889,6.25703,0.0,,False,2.06901e-18,0.0
1.689,97.903,APPROACH,0.725903,-0.579382,-0.697018,-5.0,-5.0,8.3006,-5.7977,-14.3845,-143.879,143.879,6.16908,0.0,,False,1.09371e-18,0.0
1.741,97.955,APPROACH,0.725924,-0.643315,-0.766539,-5.0,-5.0,8.4986,-5.5149,-16.5876,-143.872,143.872,6.07478,0.0,,False,5.70964e-19,0.0
1.792,98.006,APPROACH,0.725953,-0.709484,-0.83766,-5.0,-5.0,8.6566,-5.2232,-18.7502,-143.865,143.865,5.97776,0.0,,False,3.01819e-19,0.0
1.843,98.057,APPROACH,0.725989,-0.779086,-0.911676,-5.0,-5.0,8.1194,-4.5396,-20.86,-143.82,143.82,5.87627,0.0,,False,1.59545e-19,0.0
1.894,98.108,APPROACH,0.726079,-0.851845,-0.988327,-5.0,-5.0,6.8637,-3.5334,-22.9411,-143.652,143.652,5.77068,0.0,,False,8.43375e-20,0.0
1.945,98.159,APPROACH,0.726272,-0.927195,-1.06713,-5.0,-5.0,5.5315,-2.6335,-25.023,-143.399,143.399,5.66173,0.0,,False,4.45818e-20,0.0
1.997,98.211,APPROACH,0.726575,-1.00611,-1.14915,-5.0,-5.0,4.3487,-1.949,-26.9384,-143.134,143.134,5.54799,0.0,,False,2.32738e-20,0.0
