t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,17.049,STABILIZE,0.731247,0.00475977,-0.00228201,-5.0,-5.0,-0.0021,-0.0032,30.0,-142.068,142.068,7.07282,0.0,,False,1.41498e-09,0.0
0.051,17.1,STABILIZE,0.733028,0.00476204,-0.00227752,-5.0,-5.0,0.1147,0.0784,30.0001,-141.765,141.765,7.07283,0.0,,False,7.47974e-10,0.0
0.103,17.152,STABILIZE,0.734495,0.00482488,-0.00230473,-5.0,-5.0,0.1847,0.1255,30.0001,-141.681,141.681,7.07285,0.0,,False,3.90477e-10,0.0
0.155,17.204,STABILIZE,0.735575,0.00498785,-0.00237997,-5.0,-5.0,0.1453,0.0969,30.0,-141.728,141.728,7.07291,0.0,,False,2.03847e-10,0.0
0.207,17.256,STABILIZE,0.736284,0.00522938,-0.0024891,-5.0,-5.0,0.0829,0.0522,29.9999,-141.842,141.842,7.07301,0.0,,False,1.06417e-10,0.0
0.259,17.308,STABILIZE,0.736665,0.00551619,-0.00261815,-5.0,-5.0,0.0377,0.0201,30.0,-141.984,141.984,7.07312,0.0,,False,5.55547e-11,0.0
0.31,17.359,STABILIZE,0.73677,0.00582323,-0.00275228,-5.0,-5.0,0.0101,-0.0011,30.0,-142.127,142.127,7.07324,0.0,,False,2.93669e-11,0.0
0.362,17.411,STABILIZE,0.736655,0.00614929,-0.00288806,-5.0,-5.0,-0.0075,-0.0178,30.0,-142.266,142.266,7.07338,0.0,,False,1.53309e-11,0.0
0.414,17.463,STABILIZE,0.736366,0.00648173,-0.0030162,-5.0,-5.0,-0.0187,-0.0329,30.0,-142.389,142.389,7.07352,0.0,,False,8.00341e-12,0.0
0.466,17.515,STABILIZE,0.735948,0.00681201,-0.00313583,-5.0,-5.0,-0.026,-0.0458,30.0,-142.495,142.495,7.07367,0.0,,False,4.17815e-12,0.0
0.518,17.567,APPROACH,0.73544,0.00712781,-0.00324842,-5.0,-5.0,-0.0101,-0.0717,29.9985,-142.583,142.583,7.07381,0.0,,False,2.18118e-12,0.0
0.57,17.619,APPROACH,0.734874,0.00741587,-0.00336531,-5.0,-5.0,0.9489,-0.6406,29.8775,-142.656,142.656,7.07394,0.0,,False,1.13868e-12,0.0
0.621,17.67,APPROACH,0.734286,0.00767252,-0.00399116,-5.0,-5.0,2.4669,-1.9471,29.4269,-142.739,142.739,7.07368,0.0,,False,6.01919e-13,0.0
0.673,17.722,APPROACH,0.733652,0.00771901,-0.00607628,-5.0,-5.0,3.059,-4.0112,28.5842,-142.871,142.871,7.07224,0.0,,False,3.14229e-13,0.0
0.725,17.774,APPROACH,0.73297,0.00680957,-0.0103147,-5.0,-5.0,3.2565,-6.7857,27.3582,-143.089,143.089,7.0686,0.0,,False,1.64042e-13,0.0
0.777,17.826,APPROACH,0.732195,0.00377512,-0.0173655,-5.0,-5.0,3.5094,-9.1412,25.812,-143.452,143.452,7.06147,0.0,,False,8.56375e-14,0.0
0.829,17.878,APPROACH,0.731298,-0.00240129,-0.0277662,-5.0,-5.0,3.8299,-9.849,24.0303,-143.839,143.839,7.04976,0.0,,False,4.47067e-14,0.0
0.881,17.93,APPROACH,0.730353,-0.0120488,-0.0416906,-5.0,-5.0,4.1615,-9.328,22.0127,-144.07,144.07,7.0331,0.0,,False,2.33389e-14,0.0
0.932,17.981,APPROACH,0.729494,-0.0247224,-0.0587052,-5.0,-5.0,4.51,-8.9065,19.7535,-144.143,144.143,7.01212,0.0,,False,1.23373e-14,0.0
0.984,18.033,APPROACH,0.728738,-0.040807,-0.0794315,-5.0,-5.0,4.8943,-8.6888,17.2647,-144.15,144.15,6.9861,0.0,,False,6.44061e-15,0.0
1.036,18.085,APPROACH,0.728107,-0.0600794,-0.10357,-5.0,-5.0,5.2868,-8.4944,14.7069,-144.133,144.133,6.95542,0.0,,False,3.36229e-15,0.0
1.088,18.137,APPROACH,0.727592,-0.0825543,-0.131128,-5.0,-5.0,5.6686,-8.2711,12.1559,-144.104,144.104,6.92006,0.0,,False,1.75527e-15,0.0
1.14,18.189,APPROACH,0.727181,-0.108239,-0.162106,-5.0,-5.0,6.0316,-8.0287,9.6521,-144.071,144.071,6.88001,0.0,,False,9.16332e-16,0.0
1.192,18.241,APPROACH,0.726858,-0.137138,-0.196508,-5.0,-5.0,6.3739,-7.777,7.2125,-144.037,144.037,6.83527,0.0,,False,4.78367e-16,0.0
1.243,18.292,APPROACH,0.726614,-0.168604,-0.233577,-5.0,-5.0,6.6898,-7.5239,4.8839,-144.006,144.006,6.78684,0.0,,False,2.52871e-16,0.0
1.295,18.344,APPROACH,0.726426,-0.203869,-0.274766,-5.0,-5.0,6.9931,-7.2594,2.5676,-143.977,143.977,6.73281,0.0,,False,1.3201e-16,0.0
1.347,18.396,APPROACH,0.726291,-0.242342,-0.319381,-5.0,-5.0,7.2793,-6.9884,0.2978,-143.952,143.952,6.67409,0.0,,False,6.89153e-17,0.0
1.399,18.448,APPROACH,0.7262,-0.284016,-0.36742,-5.0,-5.0,7.5502,-6.71,-1.9388,-143.931,143.931,6.6107,0.0,,False,3.59769e-17,0.0
1.451,18.5,APPROACH,0.726145,-0.328883,-0.41888,-5.0,-5.0,7.8072,-6.4236,-4.1546,-143.911,143.911,6.54263,0.0,,False,1.87816e-17,0.0
1.503,18.552,APPROACH,0.72612,-0.376936,-0.473755,-5.0,-5.0,8.0504,-6.13,-6.3597,-143.895,143.895,6.4699,0.0,,False,9.80486e-18,0.0
1.554,18.603,APPROACH,0.726122,-0.427155,-0.530886,-5.0,-5.0,8.1681,-5.9774,-8.5396,-143.88,143.88,6.39405,0.0,,False,5.18297e-18,0.0
1.606,18.655,APPROACH,0.726144,-0.481568,-0.592448,-5.0,-5.0,8.1206,-6.0359,-10.7938,-143.866,143.866,6.31211,0.0,,False,2.70575e-18,0.0
1.658,18.707,APPROACH,0.726186,-0.539364,-0.657181,-5.0,-5.0,8.1574,-5.9903,-13.0314,-143.853,143.853,6.22554,0.0,,False,1.41252e-18,0.0
1.71,18.759,APPROACH,0.726242,-0.600654,-0.72496,-5.0,-5.0,8.3264,-5.7615,-15.2406,-143.841,143.841,6.13435,0.0,,False,7.37402e-19,0.0
1.762,18.811,APPROACH,0.726306,-0.665489,-0.795742,-5.0,-5.0,8.5185,-5.4856,-17.4444,-143.833,143.833,6.03852,0.0,,False,3.84958e-19,0.0
1.814,18.863,APPROACH,0.726374,-0.733893,-0.869498,-5.0,-5.0,8.5463,-5.1229,-19.6396,-143.823,143.823,5.93807,0.0,,False,2.00966e-19,0.0
1.865,18.914,APPROACH,0.72645,-0.804412,-0.944651,-5.0,-5.0,7.6906,-4.2684,-21.7271,-143.741,143.741,5.83514,0.0,,False,1.06233e-19,0.0
