t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.501,STABILIZE,0.782589,0.00420932,-0.00274313,-5.0,-5.0,-0.033,-0.0246,31.2212,-135.353,135.353,7.07211,0.0,,False,4.5758e-05,0.0
0.052,5.553,STABILIZE,0.791058,0.00429415,-0.00270919,-5.0,-5.0,0.0898,0.0327,30.6586,-135.304,135.304,7.07219,0.0,,False,2.38878e-05,0.0
0.103,5.604,STABILIZE,0.796838,0.00440917,-0.00270443,-5.0,-5.0,0.1638,0.0659,30.3939,-135.772,135.772,7.07228,0.0,,False,1.26274e-05,0.0
0.154,5.655,STABILIZE,0.800282,0.0045829,-0.00274725,-5.0,-5.0,0.138,0.0524,30.4139,-136.541,136.541,7.07237,0.0,,False,6.67498e-06,0.0
0.205,5.706,STABILIZE,0.801658,0.00480344,-0.00282983,-5.0,-5.0,0.0876,0.0296,30.7634,-137.461,137.461,7.07247,0.0,,False,3.52848e-06,0.0
0.257,5.758,STABILIZE,0.801269,0.00505684,-0.00293947,-5.0,-5.0,0.0489,0.0146,31.1267,-138.451,138.451,7.07257,0.0,,False,1.84203e-06,0.0
0.308,5.809,STABILIZE,0.799482,0.00532039,-0.0030616,-5.0,-5.0,0.0246,0.0065,31.2083,-139.399,139.399,7.07267,0.0,,False,9.73718e-07,0.0
0.359,5.86,STABILIZE,0.796645,0.00559109,-0.0031912,-5.0,-5.0,0.0084,0.0001,31.1951,-140.28,140.28,7.07277,0.0,,False,5.14719e-07,0.0
0.411,5.912,STABILIZE,0.793002,0.00586826,-0.00332596,-5.0,-5.0,-0.003,-0.0057,31.1827,-141.079,141.079,7.07287,0.0,,False,2.68707e-07,0.0
0.462,5.963,STABILIZE,0.788984,0.00613643,-0.00345836,-5.0,-5.0,-0.0111,-0.0099,31.1802,-141.75,141.75,7.07296,0.0,,False,1.42042e-07,0.0
0.513,6.014,STABILIZE,0.784774,0.00639813,-0.00358898,-5.0,-5.0,-0.0176,-0.0129,31.1806,-142.302,142.302,7.07306,0.0,,False,7.5085e-08,0.0
0.564,6.065,STABILIZE,0.780579,0.00665094,-0.00371577,-5.0,-5.0,-0.0228,-0.0152,31.181,-142.737,142.737,7.07315,0.0,,False,3.96909e-08,0.0
0.616,6.117,APPROACH,0.776489,0.00689764,-0.00383563,-5.0,-5.0,0.0482,-0.0771,31.175,-143.066,143.066,7.07324,0.0,,False,2.07205e-08,0.0
0.667,6.168,APPROACH,0.77279,0.00712133,-0.00398462,-5.0,-5.0,1.2115,-0.7541,31.0131,-143.288,143.288,7.07329,0.0,,False,1.09531e-08,0.0
0.718,6.219,APPROACH,0.769481,0.00734062,-0.00477909,-5.0,-5.0,2.481,-2.1625,30.5067,-143.45,143.45,7.07288,0.0,,False,5.78994e-09,0.0
0.77,6.271,APPROACH,0.766543,0.00728555,-0.0071111,-5.0,-5.0,2.8968,-4.322,29.6116,-143.595,143.595,7.0712,0.0,,False,3.02261e-09,0.0
0.821,6.322,APPROACH,0.764079,0.00617302,-0.0115268,-5.0,-5.0,3.078,-7.111,28.3666,-143.78,143.78,7.06729,0.0,,False,1.59779e-09,0.0
0.872,6.373,APPROACH,0.76196,0.00287566,-0.0187027,-5.0,-5.0,3.3431,-9.3043,26.8238,-144.071,144.071,7.05989,0.0,,False,8.44611e-10,0.0
0.923,6.424,APPROACH,0.760139,-0.00351917,-0.0291418,-5.0,-5.0,3.667,-9.9002,25.0526,-144.348,144.348,7.048,0.0,,False,4.46472e-10,0.0
0.975,6.476,APPROACH,0.758633,-0.0135008,-0.043299,-5.0,-5.0,4.0049,-9.364,23.0071,-144.453,144.453,7.03094,0.0,,False,2.33079e-10,0.0
1.026,6.527,APPROACH,0.757569,-0.026512,-0.0605524,-5.0,-5.0,4.3598,-8.9681,20.7234,-144.395,144.395,7.00955,0.0,,False,1.23208e-10,0.0
1.077,6.578,APPROACH,0.756909,-0.0426068,-0.0810923,-5.0,-5.0,4.7416,-8.7669,18.269,-144.27,144.27,6.98365,0.0,,False,6.51294e-11,0.0
1.129,6.63,APPROACH,0.756608,-0.0621835,-0.105411,-5.0,-5.0,5.1383,-8.5793,15.7055,-144.119,144.119,6.95263,0.0,,False,3.40005e-11,0.0
1.18,6.681,APPROACH,0.756616,-0.0844943,-0.132572,-5.0,-5.0,5.5166,-8.3668,13.2018,-143.963,143.963,6.91766,0.0,,False,1.79731e-11,0.0
