t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,185.999,STABILIZE,0.748583,0.00474601,-0.00219102,-5.0,-5.0,0.0048,0.0081,30.0017,-140.065,140.065,7.07288,0.0,,False,1.08934e-06,0.0
0.05,186.049,STABILIZE,0.752561,0.00471444,-0.00219392,-5.0,-5.0,0.1238,0.0972,30.001,-139.912,139.912,7.07285,0.0,,False,5.83084e-07,0.0
0.101,186.1,STABILIZE,0.755639,0.00474453,-0.00222278,-5.0,-5.0,0.189,0.1431,30.0015,-140.034,140.034,7.07285,0.0,,False,3.08225e-07,0.0
0.151,186.15,STABILIZE,0.757734,0.00486701,-0.0022903,-5.0,-5.0,0.155,0.1154,30.0016,-140.304,140.304,7.07289,0.0,,False,1.64981e-07,0.0
0.202,186.201,STABILIZE,0.759024,0.00506723,-0.00239219,-5.0,-5.0,0.0968,0.0725,30.0016,-140.652,140.652,7.07296,0.0,,False,8.7211e-08,0.0
0.252,186.251,STABILIZE,0.759575,0.00530908,-0.00251234,-5.0,-5.0,0.053,0.0419,30.0016,-141.014,141.014,7.07305,0.0,,False,4.66807e-08,0.0
0.303,186.302,STABILIZE,0.759535,0.00557978,-0.00264657,-5.0,-5.0,0.0245,0.0228,30.0016,-141.373,141.373,7.07314,0.0,,False,2.4676e-08,0.0
0.353,186.352,STABILIZE,0.759028,0.00585508,-0.00278382,-5.0,-5.0,0.0062,0.0111,30.0016,-141.697,141.697,7.07324,0.0,,False,1.32081e-08,0.0
0.404,186.403,STABILIZE,0.758144,0.00613647,-0.00292607,-5.0,-5.0,-0.007,0.0034,30.0016,-141.99,141.99,7.07334,0.0,,False,6.98197e-09,0.0
0.454,186.453,STABILIZE,0.757018,0.00640526,-0.00306496,-5.0,-5.0,-0.0162,-0.0008,30.0016,-142.238,142.238,7.07343,0.0,,False,3.73718e-09,0.0
0.505,186.504,APPROACH,0.755693,0.00666906,-0.00320216,-5.0,-5.0,-0.0213,-0.004,30.0016,-142.45,142.45,7.07352,0.0,,False,1.97552e-09,0.0
0.555,186.554,APPROACH,0.754293,0.00691574,-0.00331849,-5.0,-5.0,0.6006,-0.3898,29.9321,-142.62,142.62,7.07362,0.0,,False,1.05742e-09,0.0
0.605,186.604,APPROACH,0.75285,0.00714879,-0.00373893,-5.0,-5.0,2.167,-1.4945,29.5786,-142.772,142.772,7.07348,0.0,,False,5.65996e-10,0.0
0.656,186.655,APPROACH,0.751366,0.00728727,-0.00534431,-5.0,-5.0,2.971,-3.3318,28.8504,-142.946,142.946,7.07245,0.0,,False,2.99192e-10,0.0
0.706,186.705,APPROACH,0.749911,0.00678464,-0.00875846,-5.0,-5.0,3.1977,-5.8054,27.7777,-143.167,143.167,7.06968,0.0,,False,1.60146e-10,0.0
0.757,186.756,APPROACH,0.748413,0.00462291,-0.0147192,-5.0,-5.0,3.4151,-8.5154,26.3452,-143.508,143.508,7.06394,0.0,,False,8.46552e-11,0.0
0.807,186.806,APPROACH,0.746894,-0.0001841,-0.02356,-5.0,-5.0,3.7098,-9.7742,24.7057,-143.916,143.916,7.0543,0.0,,False,4.53127e-11,0.0
0.858,186.857,APPROACH,0.745334,-0.00837638,-0.0359214,-5.0,-5.0,4.0341,-9.5782,22.8199,-144.228,144.228,7.03977,0.0,,False,2.39528e-11,0.0
0.908,186.907,APPROACH,0.743906,-0.0195959,-0.0513126,-5.0,-5.0,4.3639,-9.047,20.7112,-144.354,144.354,7.02096,0.0,,False,1.2821e-11,0.0
0.959,186.958,APPROACH,0.742631,-0.0341253,-0.0702802,-5.0,-5.0,4.7303,-8.7694,18.3309,-144.379,144.379,6.99729,0.0,,False,6.77735e-12,0.0
1.009,187.008,APPROACH,0.741573,-0.0513576,-0.0920664,-5.0,-5.0,5.1068,-8.5863,15.8898,-144.362,144.362,6.96971,0.0,,False,3.62765e-12,0.0
1.06,187.059,APPROACH,0.740685,-0.0719872,-0.117547,-5.0,-5.0,5.4877,-8.3812,13.3785,-144.326,144.326,6.93712,0.0,,False,1.91762e-12,0.0
1.11,187.109,APPROACH,0.739986,-0.095209,-0.145727,-5.0,-5.0,5.8462,-8.1558,10.9455,-144.28,144.28,6.90079,0.0,,False,1.02643e-12,0.0
1.161,187.16,APPROACH,0.739435,-0.121949,-0.177737,-5.0,-5.0,6.1926,-7.9131,8.5189,-144.225,144.225,6.85927,0.0,,False,5.42583e-13,0.0
1.211,187.21,APPROACH,0.739034,-0.151155,-0.212322,-5.0,-5.0,6.5128,-7.6684,6.202,-144.17,144.17,6.81419,0.0,,False,2.90424e-13,0.0
1.262,187.261,APPROACH,0.738749,-0.183988,-0.250869,-5.0,-5.0,6.8205,-7.4127,3.8991,-144.116,144.116,6.76374,0.0,,False,1.53522e-13,0.0
1.312,187.311,APPROACH,0.738569,-0.219157,-0.291865,-5.0,-5.0,7.1052,-7.156,1.6917,-144.066,144.066,6.70992,0.0,,False,8.21742e-14,0.0
1.363,187.362,APPROACH,0.738467,-0.258073,-0.336953,-5.0,-5.0,7.38,-6.8876,-0.5207,-144.021,144.021,6.65055,0.0,,False,4.34383e-14,0.0
1.413,187.412,APPROACH,0.738429,-0.299211,-0.384365,-5.0,-5.0,7.6356,-6.6174,-2.6631,-143.983,143.983,6.58798,0.0,,False,2.32508e-14,0.0
1.464,187.463,APPROACH,0.738439,-0.344215,-0.435995,-5.0,-5.0,7.8837,-6.3339,-4.832,-143.951,143.951,6.5197,0.0,,False,1.22907e-14,0.0
1.514,187.513,APPROACH,0.738482,-0.39133,-0.489819,-5.0,-5.0,8.1016,-6.065,-6.953,-143.925,143.925,6.44838,0.0,,False,6.57873e-15,0.0
1.565,187.564,APPROACH,0.738548,-0.442453,-0.54798,-5.0,-5.0,8.1561,-5.9918,-9.1445,-143.904,143.904,6.37116,0.0,,False,3.4776e-15,0.0
1.615,187.614,APPROACH,0.738625,-0.495676,-0.608098,-5.0,-5.0,8.1018,-6.0605,-11.3135,-143.888,143.888,6.29108,0.0,,False,1.86142e-15,0.0
1.666,187.665,APPROACH,0.738707,-0.553275,-0.672418,-5.0,-5.0,8.1809,-5.9591,-13.4989,-143.877,143.877,6.20494,0.0,,False,9.83971e-16,0.0
1.716,187.715,APPROACH,0.738793,-0.613059,-0.738333,-5.0,-5.0,8.3569,-5.7187,-15.62,-143.868,143.868,6.11613,0.0,,False,5.26682e-16,0.0
1.767,187.766,APPROACH,0.738886,-0.677428,-0.808453,-5.0,-5.0,8.5418,-5.4509,-17.7823,-143.86,143.86,6.0211,0.0,,False,2.78411e-16,0.0
1.817,187.816,APPROACH,0.738982,-0.743877,-0.880015,-5.0,-5.0,8.439,-5.0354,-19.8838,-143.843,143.843,5.92358,0.0,,False,1.49022e-16,0.0
1.867,187.866,APPROACH,0.7391,-0.813547,-0.954257,-5.0,-5.0,7.4607,-4.1393,-21.9245,-143.738,143.738,5.82189,0.0,,False,7.9766e-17,0.0
1.918,187.917,APPROACH,0.739301,-0.887478,-1.03235,-5.0,-5.0,6.1129,-3.1508,-24.0168,-143.513,143.513,5.71446,0.0,,False,4.21653e-17,0.0
1.968,187.967,APPROACH,0.739597,-0.962213,-1.11075,-5.0,-5.0,4.8821,-2.3764,-25.9859,-143.251,143.251,5.60625,0.0,,False,2.25694e-17,0.0
2.019,188.018,APPROACH,0.739977,-1.04024,-1.19214,-5.0,-5.0,3.8049,-1.796,-27.7057,-143.006,143.006,5.49359,0.0,,False,1.19305e-17,0.0
2.069,188.068,APPROACH,0.740385,-1.1181,-1.27297,-5.0,-5.0,2.8926,-1.3693,-29.0489,-142.814,142.814,5.38144,0.0,,False,6.38593e-18,0.0
2.12,188.119,APPROACH,0.740796,-1.19859,-1.35618,-5.0,-5.0,2.0757,-1.0298,-30.0721,-142.674,142.674,5.26576,0.0,,False,3.37568e-18,0.0
2.17,188.169,APPROACH,0.741163,-1.27825,-1.43823,-5.0,-5.0,1.372,-0.763,-30.7398,-142.585,142.585,5.15147,0.0,,False,1.80687e-18,0.0
2.221,188.22,APPROACH,0.741478,-1.36003,-1.52218,-5.0,-5.0,0.7457,-0.5411,-31.0862,-142.536,142.536,5.03434,0.0,,False,9.55134e-19,0.0
2.271,188.27,APPROACH,0.741717,-1.4405,-1.60456,-5.0,-5.0,0.2116,-0.3577,-31.1235,-142.52,142.52,4.91926,0.0,,False,5.11247e-19,0.0
2.322,188.321,APPROACH,0.741886,-1.52269,-1.68852,-5.0,-5.0,-0.2656,-0.1933,-30.8342,-142.526,142.526,4.80183,0.0,,False,2.70251e-19,0.0
2.372,188.371,APPROACH,0.741979,-1.60323,-1.77061,-5.0,-5.0,-0.6718,-0.0447,-30.294,-142.548,142.548,4.68689,0.0,,False,1.44655e-19,0.0
