t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,8.355,STABILIZE,0.783383,0.00421682,-0.00268381,-5.0,-5.0,-0.0277,-0.0236,31.2195,-135.795,135.795,7.07215,0.0,,False,4.03052e-05,0.0
0.051,8.406,STABILIZE,0.791012,0.00429593,-0.00265117,-5.0,-5.0,0.0929,0.0362,30.6687,-135.751,135.751,7.07223,0.0,,False,2.13058e-05,0.0
0.102,8.457,STABILIZE,0.796331,0.00440916,-0.00264761,-5.0,-5.0,0.1651,0.0704,30.4018,-136.182,136.182,7.07232,0.0,,False,1.12625e-05,0.0
0.154,8.509,STABILIZE,0.799536,0.00458723,-0.00269268,-5.0,-5.0,0.1377,0.0553,30.4203,-136.905,136.905,7.07241,0.0,,False,5.87956e-06,0.0
0.205,8.56,STABILIZE,0.800763,0.00481055,-0.00277665,-5.0,-5.0,0.0873,0.0316,30.7708,-137.751,137.751,7.07251,0.0,,False,3.10801e-06,0.0
0.256,8.611,STABILIZE,0.800399,0.0050624,-0.00288502,-5.0,-5.0,0.0492,0.0159,31.1246,-138.642,138.642,7.07261,0.0,,False,1.64293e-06,0.0
0.307,8.662,STABILIZE,0.798767,0.00532965,-0.00300763,-5.0,-5.0,0.0253,0.0067,31.2069,-139.509,139.509,7.07271,0.0,,False,8.68473e-07,0.0
0.359,8.714,STABILIZE,0.796127,0.00560964,-0.00314061,-5.0,-5.0,0.0085,-0.0011,31.1935,-140.327,140.327,7.07282,0.0,,False,4.53383e-07,0.0
0.41,8.765,STABILIZE,0.792879,0.00588514,-0.00327398,-5.0,-5.0,-0.0038,-0.0068,31.1814,-141.036,141.036,7.07292,0.0,,False,2.39664e-07,0.0
0.461,8.816,STABILIZE,0.789247,0.00615637,-0.00340748,-5.0,-5.0,-0.0133,-0.0117,31.179,-141.64,141.64,7.07301,0.0,,False,1.26689e-07,0.0
0.512,8.867,STABILIZE,0.785457,0.0064199,-0.00353881,-5.0,-5.0,-0.0205,-0.0158,31.1791,-142.134,142.134,7.07311,0.0,,False,6.69695e-08,0.0
0.564,8.919,STABILIZE,0.781628,0.00667766,-0.00366833,-5.0,-5.0,-0.0257,-0.0185,31.1791,-142.524,142.524,7.0732,0.0,,False,3.49611e-08,0.0
0.615,8.97,APPROACH,0.778057,0.00691761,-0.00378119,-5.0,-5.0,0.1614,-0.1547,31.162,-142.803,142.803,7.07329,0.0,,False,1.84809e-08,0.0
0.666,9.021,APPROACH,0.774783,0.00713844,-0.00398764,-5.0,-5.0,1.5312,-0.9837,30.94,-142.994,142.994,7.0733,0.0,,False,9.76922e-09,0.0
0.718,9.073,APPROACH,0.77182,0.00734128,-0.00504806,-5.0,-5.0,2.622,-2.5795,30.3436,-143.143,143.143,7.07269,0.0,,False,5.09998e-09,0.0
0.769,9.124,APPROACH,0.769305,0.00713965,-0.00771513,-5.0,-5.0,2.9311,-4.8512,29.3857,-143.282,143.282,7.07067,0.0,,False,2.69591e-09,0.0
0.82,9.175,APPROACH,0.767156,0.00567606,-0.0126107,-5.0,-5.0,3.1195,-7.7031,28.0669,-143.486,143.486,7.06618,0.0,,False,1.42509e-09,0.0
0.871,9.226,APPROACH,0.765299,0.00179906,-0.0203832,-5.0,-5.0,3.4018,-9.5688,26.4712,-143.791,143.791,7.05794,0.0,,False,7.53322e-10,0.0
0.923,9.278,APPROACH,0.763676,-0.00544689,-0.0317126,-5.0,-5.0,3.7345,-9.8408,24.6116,-144.051,144.051,7.04482,0.0,,False,3.93268e-10,0.0
0.974,9.329,APPROACH,0.762412,-0.0159217,-0.0462451,-5.0,-5.0,4.0694,-9.2647,22.538,-144.118,144.118,7.02714,0.0,,False,2.07886e-10,0.0
1.025,9.38,APPROACH,0.761531,-0.0295421,-0.0640795,-5.0,-5.0,4.433,-8.9187,20.2071,-144.048,144.048,7.00491,0.0,,False,1.09891e-10,0.0
1.077,9.432,APPROACH,0.761011,-0.0465861,-0.0856263,-5.0,-5.0,4.8279,-8.7266,17.6865,-143.922,143.922,6.97763,0.0,,False,5.73683e-11,0.0
1.128,9.483,APPROACH,0.760824,-0.0663964,-0.110054,-5.0,-5.0,5.2174,-8.5378,15.1748,-143.781,143.781,6.94637,0.0,,False,3.03256e-11,0.0
1.179,9.534,APPROACH,0.760902,-0.0892752,-0.137745,-5.0,-5.0,5.5908,-8.3205,12.684,-143.637,143.637,6.91063,0.0,,False,1.60305e-11,0.0
1.23,9.585,APPROACH,0.761187,-0.11522,-0.168701,-5.0,-5.0,5.9431,-8.0875,10.2449,-143.497,143.497,6.87041,0.0,,False,8.47391e-12,0.0
1.282,9.637,APPROACH,0.761637,-0.144821,-0.203623,-5.0,-5.0,6.2825,-7.843,7.8233,-143.365,143.365,6.82481,0.0,,False,4.42377e-12,0.0
1.333,9.688,APPROACH,0.762182,-0.176927,-0.24116,-5.0,-5.0,6.5972,-7.5965,5.5119,-143.252,143.252,6.77559,0.0,,False,2.33846e-12,0.0
1.384,9.739,APPROACH,0.762789,-0.212069,-0.281938,-5.0,-5.0,6.8988,-7.3422,3.2549,-143.155,143.155,6.72193,0.0,,False,1.23614e-12,0.0
1.436,9.791,APPROACH,0.763433,-0.251027,-0.326849,-5.0,-5.0,7.1893,-7.0756,0.9968,-143.075,143.075,6.66266,0.0,,False,6.45321e-13,0.0
1.487,9.842,APPROACH,0.764059,-0.292291,-0.37416,-5.0,-5.0,7.4581,-6.8069,-1.1892,-143.014,143.014,6.60007,0.0,,False,3.41124e-13,0.0
