t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,7.815,STABILIZE,0.783342,0.00424251,-0.00244655,-5.0,-5.0,-0.0218,-0.0266,31.2367,-135.819,135.819,7.07234,0.0,,False,4.01862e-05,0.0
0.052,7.867,STABILIZE,0.791103,0.00431449,-0.00242076,-5.0,-5.0,0.0929,0.0376,30.6718,-135.762,135.762,7.07241,0.0,,False,2.0979e-05,0.0
0.103,7.918,STABILIZE,0.796384,0.00441957,-0.00242423,-5.0,-5.0,0.1605,0.0753,30.4076,-136.191,136.191,7.07248,0.0,,False,1.10898e-05,0.0
0.154,7.969,STABILIZE,0.799513,0.00458634,-0.00247226,-5.0,-5.0,0.1345,0.0607,30.4289,-136.896,136.896,7.07256,0.0,,False,5.86219e-06,0.0
0.206,8.021,STABILIZE,0.80075,0.00480704,-0.00255922,-5.0,-5.0,0.0857,0.0352,30.7897,-137.758,137.758,7.07266,0.0,,False,3.06033e-06,0.0
0.258,8.073,STABILIZE,0.800336,0.00505842,-0.00267017,-5.0,-5.0,0.0464,0.0191,31.1561,-138.665,138.665,7.07276,0.0,,False,1.59763e-06,0.0
0.309,8.124,STABILIZE,0.798657,0.00532111,-0.00279176,-5.0,-5.0,0.0215,0.0098,31.2375,-139.531,139.531,7.07286,0.0,,False,8.44528e-07,0.0
0.36,8.175,STABILIZE,0.796035,0.00559146,-0.00291902,-5.0,-5.0,0.0058,0.0029,31.224,-140.332,140.332,7.07296,0.0,,False,4.46428e-07,0.0
0.411,8.226,STABILIZE,0.792765,0.00586348,-0.00304727,-5.0,-5.0,-0.0045,-0.0032,31.2112,-141.042,141.042,7.07306,0.0,,False,2.35987e-07,0.0
0.463,8.278,STABILIZE,0.789041,0.00613764,-0.00317709,-5.0,-5.0,-0.0112,-0.0089,31.2085,-141.657,141.657,7.07316,0.0,,False,1.23196e-07,0.0
0.514,8.329,STABILIZE,0.785234,0.00640036,-0.00330239,-5.0,-5.0,-0.0172,-0.0135,31.2092,-142.148,142.148,7.07326,0.0,,False,6.5123e-08,0.0
0.565,8.38,STABILIZE,0.781466,0.00665406,-0.00342417,-5.0,-5.0,-0.0218,-0.0165,31.2097,-142.528,142.528,7.07336,0.0,,False,3.44248e-08,0.0
0.617,8.432,APPROACH,0.777816,0.0069012,-0.00353426,-5.0,-5.0,0.1967,-0.1695,31.1896,-142.812,142.812,7.07345,0.0,,False,1.79713e-08,0.0
0.668,8.483,APPROACH,0.77454,0.00712736,-0.00375289,-5.0,-5.0,1.5961,-1.0207,30.9555,-143.001,143.001,7.07346,0.0,,False,9.49987e-09,0.0
0.719,8.534,APPROACH,0.77163,0.00733436,-0.00482552,-5.0,-5.0,2.6322,-2.5942,30.3624,-143.147,143.147,7.07285,0.0,,False,5.02175e-09,0.0
0.77,8.585,APPROACH,0.769109,0.00713826,-0.00752131,-5.0,-5.0,2.9326,-4.8655,29.4026,-143.286,143.286,7.0708,0.0,,False,2.65456e-09,0.0
0.822,8.637,APPROACH,0.766917,0.00562623,-0.0125731,-5.0,-5.0,3.1278,-7.7656,28.0545,-143.495,143.495,7.06617,0.0,,False,1.3858e-09,0.0
0.873,8.688,APPROACH,0.765062,0.00168991,-0.0204447,-5.0,-5.0,3.4115,-9.5864,26.4548,-143.8,143.8,7.05782,0.0,,False,7.32551e-10,0.0
0.924,8.739,APPROACH,0.763472,-0.00544855,-0.0316286,-5.0,-5.0,3.7374,-9.8205,24.6313,-144.051,144.051,7.04487,0.0,,False,3.87236e-10,0.0
0.976,8.791,APPROACH,0.762187,-0.0161495,-0.0465177,-5.0,-5.0,4.076,-9.2456,22.5164,-144.115,144.115,7.02679,0.0,,False,2.02155e-10,0.0
1.027,8.842,APPROACH,0.761314,-0.0298141,-0.0644533,-5.0,-5.0,4.4389,-8.9146,20.1811,-144.043,144.043,7.00445,0.0,,False,1.06861e-10,0.0
1.078,8.893,APPROACH,0.760809,-0.0465432,-0.0856553,-5.0,-5.0,4.8268,-8.7282,17.7059,-143.92,143.92,6.97764,0.0,,False,5.64883e-11,0.0
1.129,8.944,APPROACH,0.760623,-0.0663362,-0.110121,-5.0,-5.0,5.2183,-8.5375,15.1905,-143.78,143.78,6.94636,0.0,,False,2.98604e-11,0.0
