t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,246.702,STABILIZE,0.767294,0.00423594,-0.0024058,-5.0,-5.0,-0.0097,0.0074,29.9667,-137.383,137.384,7.07236,0.0,,False,1.24407e-05,0.0
0.05,246.752,STABILIZE,0.773719,0.00424552,-0.00241412,-5.0,-5.0,0.1048,0.0815,29.7891,-137.341,137.341,7.07236,0.0,,False,6.65903e-06,0.0
0.101,246.803,STABILIZE,0.778414,0.00429614,-0.00245001,-5.0,-5.0,0.1684,0.1226,29.8388,-137.7,137.7,7.07237,0.0,,False,3.52005e-06,0.0
0.151,246.853,STABILIZE,0.78131,0.00441479,-0.00252554,-5.0,-5.0,0.1401,0.1063,29.9417,-138.273,138.273,7.07241,0.0,,False,1.88415e-06,0.0
0.202,246.904,STABILIZE,0.782722,0.00459493,-0.00263321,-5.0,-5.0,0.0897,0.0764,29.969,-138.964,138.964,7.07246,0.0,,False,9.95982e-07,0.0
0.252,246.954,STABILIZE,0.782823,0.00480938,-0.00275815,-5.0,-5.0,0.0518,0.0535,29.9663,-139.668,139.668,7.07252,0.0,,False,5.33111e-07,0.0
0.303,247.005,STABILIZE,0.781864,0.00504583,-0.00289991,-5.0,-5.0,0.0263,0.04,29.9626,-140.363,140.363,7.07259,0.0,,False,2.81809e-07,0.0
0.353,247.055,STABILIZE,0.780117,0.00528104,-0.00305026,-5.0,-5.0,0.0089,0.0351,29.9618,-140.992,140.992,7.07265,0.0,,False,1.50841e-07,0.0
0.404,247.106,STABILIZE,0.777731,0.00552083,-0.00321115,-5.0,-5.0,-0.0052,0.0335,29.9619,-141.563,141.563,7.0727,0.0,,False,7.97367e-08,0.0
0.454,247.156,STABILIZE,0.774993,0.00575163,-0.00337302,-5.0,-5.0,-0.0167,0.0324,29.962,-142.045,142.045,7.07275,0.0,,False,4.268e-08,0.0
0.505,247.207,STABILIZE,0.771963,0.00597183,-0.00354595,-5.0,-5.0,-0.0265,0.0355,29.962,-142.457,142.457,7.07279,0.0,,False,2.25612e-08,0.0
0.555,247.257,STABILIZE,0.7689,0.00615969,-0.00372723,-5.0,-5.0,-0.0349,0.0476,29.962,-142.785,142.785,7.07279,0.0,,False,1.20761e-08,0.0
0.606,247.308,APPROACH,0.765796,0.00633619,-0.00390235,-5.0,-5.0,0.2843,-0.1515,29.9302,-143.047,143.047,7.07279,0.0,,False,6.38358e-09,0.0
0.656,247.358,APPROACH,0.762865,0.00650922,-0.00422236,-5.0,-5.0,1.7792,-1.053,29.6655,-143.248,143.248,7.07269,0.0,,False,3.41689e-09,0.0
0.707,247.409,APPROACH,0.760048,0.00666791,-0.00549959,-5.0,-5.0,2.8553,-2.6885,29.033,-143.437,143.437,7.0719,0.0,,False,1.80621e-09,0.0
0.757,247.459,APPROACH,0.757481,0.00640245,-0.00843929,-5.0,-5.0,3.1601,-4.9681,28.0533,-143.638,143.638,7.06964,0.0,,False,9.66793e-10,0.0
0.808,247.51,APPROACH,0.75506,0.00480865,-0.0137568,-5.0,-5.0,3.3558,-7.8176,26.6973,-143.922,143.922,7.06475,0.0,,False,5.11059e-10,0.0
0.858,247.56,APPROACH,0.752835,0.000819576,-0.0218454,-5.0,-5.0,3.6353,-9.5482,25.1099,-144.296,144.296,7.05622,0.0,,False,2.7355e-10,0.0
0.908,247.61,APPROACH,0.750757,-0.00629264,-0.0331562,-5.0,-5.0,3.954,-9.7549,23.3137,-144.614,144.614,7.0432,0.0,,False,1.46421e-10,0.0
0.959,247.661,APPROACH,0.748875,-0.0168776,-0.0480779,-5.0,-5.0,4.2851,-9.1713,21.2395,-144.75,144.75,7.02517,0.0,,False,7.73998e-11,0.0
1.009,247.711,APPROACH,0.74735,-0.0303372,-0.0659467,-5.0,-5.0,4.6356,-8.8258,18.9558,-144.745,144.745,7.00303,0.0,,False,4.14292e-11,0.0
1.06,247.762,APPROACH,0.746132,-0.047135,-0.0874455,-5.0,-5.0,5.0161,-8.6285,16.4863,-144.682,144.682,6.97596,0.0,,False,2.19e-11,0.0
1.11,247.812,APPROACH,0.745246,-0.0666143,-0.111733,-5.0,-5.0,5.3915,-8.4357,14.0246,-144.595,144.595,6.94503,0.0,,False,1.17222e-11,0.0
1.161,247.863,APPROACH,0.744625,-0.0895605,-0.139784,-5.0,-5.0,5.7614,-8.2115,11.5326,-144.494,144.494,6.90899,0.0,,False,6.1965e-12,0.0
1.211,247.913,APPROACH,0.744257,-0.115072,-0.170495,-5.0,-5.0,6.1058,-7.9761,9.1386,-144.39,144.39,6.86925,0.0,,False,3.31675e-12,0.0
1.262,247.964,APPROACH,0.744087,-0.144163,-0.205091,-5.0,-5.0,6.4372,-7.728,6.7588,-144.285,144.285,6.82424,0.0,,False,1.75327e-12,0.0
1.312,248.014,APPROACH,0.744088,-0.175694,-0.242214,-5.0,-5.0,6.7434,-7.4788,4.4863,-144.187,144.187,6.77573,0.0,,False,9.3846e-13,0.0
1.363,248.065,APPROACH,0.744225,-0.210929,-0.283352,-5.0,-5.0,7.0379,-7.2186,2.2223,-144.096,144.096,6.72175,0.0,,False,4.96081e-13,0.0
1.413,248.115,APPROACH,0.744456,-0.248489,-0.326887,-5.0,-5.0,7.3109,-6.9571,0.0443,-144.017,144.017,6.66445,0.0,,False,2.65533e-13,0.0
1.464,248.166,APPROACH,0.74476,-0.289878,-0.374552,-5.0,-5.0,7.575,-6.6833,-2.1471,-143.948,143.948,6.60152,0.0,,False,1.40364e-13,0.0
1.514,248.216,APPROACH,0.745099,-0.333476,-0.42447,-5.0,-5.0,7.8211,-6.4074,-4.2769,-143.893,143.893,6.53544,0.0,,False,7.51315e-14,0.0
1.565,248.267,APPROACH,0.745466,-0.381029,-0.478635,-5.0,-5.0,8.0569,-6.1218,-6.4399,-143.847,143.847,6.46356,0.0,,False,3.97154e-14,0.0
1.615,248.317,APPROACH,0.745832,-0.430672,-0.534905,-5.0,-5.0,8.1561,-5.9927,-8.5801,-143.812,143.812,6.38873,0.0,,False,2.12581e-14,0.0
1.666,248.368,APPROACH,0.746199,-0.484461,-0.59546,-5.0,-5.0,8.1099,-6.0499,-10.7906,-143.783,143.783,6.30794,0.0,,False,1.12373e-14,0.0
1.716,248.418,APPROACH,0.746541,-0.540423,-0.657775,-5.0,-5.0,8.1657,-5.9792,-12.938,-143.763,143.763,6.22437,0.0,,False,6.0149e-15,0.0
1.767,248.469,APPROACH,0.746866,-0.600882,-0.724247,-5.0,-5.0,8.3412,-5.7406,-15.1027,-143.75,143.75,6.13468,0.0,,False,3.17955e-15,0.0
1.817,248.519,APPROACH,0.747159,-0.663485,-0.792249,-5.0,-5.0,8.5296,-5.4688,-17.2213,-143.741,143.741,6.04239,0.0,,False,1.70189e-15,0.0
1.868,248.57,APPROACH,0.747428,-0.73075,-0.864481,-5.0,-5.0,8.5582,-5.1095,-19.3743,-143.734,143.734,5.94382,0.0,,False,8.99641e-16,0.0
1.918,248.62,APPROACH,0.747668,-0.799999,-0.938045,-5.0,-5.0,7.726,-4.2742,-21.4216,-143.659,143.659,5.8429,0.0,,False,4.81543e-16,0.0
1.969,248.671,APPROACH,0.747945,-0.873612,-1.01553,-5.0,-5.0,6.3955,-3.2614,-23.5101,-143.463,143.462,5.73612,0.0,,False,2.5455e-16,0.0
2.019,248.721,APPROACH,0.748282,-0.948142,-1.09342,-5.0,-5.0,5.1344,-2.437,-25.5237,-143.214,143.214,5.6284,0.0,,False,1.36251e-16,0.0
2.07,248.772,APPROACH,0.748683,-1.02605,-1.17435,-5.0,-5.0,4.028,-1.8149,-27.3266,-142.972,142.972,5.51615,0.0,,False,7.20237e-17,0.0
