t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,7.809,STABILIZE,0.783535,0.00400592,-0.00242356,-5.0,-5.0,-0.0225,-0.0248,31.2126,-135.828,135.828,7.07219,0.0,,False,3.96642e-05,0.0
0.051,7.86,STABILIZE,0.791122,0.00409884,-0.00241145,-5.0,-5.0,0.0882,0.0326,30.6613,-135.778,135.778,7.07226,0.0,,False,2.0967e-05,0.0
0.103,7.912,STABILIZE,0.796488,0.00422655,-0.00242825,-5.0,-5.0,0.152,0.067,30.3929,-136.215,136.216,7.07234,0.0,,False,1.09457e-05,0.0
0.154,7.963,STABILIZE,0.799586,0.00440916,-0.00248838,-5.0,-5.0,0.1249,0.0536,30.4193,-136.922,136.923,7.07243,0.0,,False,5.78604e-06,0.0
0.206,8.015,STABILIZE,0.8008,0.00464127,-0.00258564,-5.0,-5.0,0.0778,0.0308,30.7842,-137.783,137.783,7.07252,0.0,,False,3.02058e-06,0.0
0.257,8.066,STABILIZE,0.800394,0.00489559,-0.00270249,-5.0,-5.0,0.0421,0.0167,31.1348,-138.67,138.67,7.07262,0.0,,False,1.59672e-06,0.0
0.308,8.117,STABILIZE,0.798731,0.00516404,-0.00283092,-5.0,-5.0,0.0171,0.0086,31.2136,-139.534,139.534,7.07272,0.0,,False,8.44043e-07,0.0
0.36,8.169,STABILIZE,0.796067,0.00544415,-0.00296628,-5.0,-5.0,-0.0006,0.0012,31.1998,-140.348,140.348,7.07282,0.0,,False,4.40629e-07,0.0
0.411,8.22,STABILIZE,0.792805,0.00571854,-0.00309808,-5.0,-5.0,-0.0129,-0.0053,31.1879,-141.054,141.054,7.07292,0.0,,False,2.32922e-07,0.0
0.462,8.271,STABILIZE,0.789164,0.00598715,-0.00322629,-5.0,-5.0,-0.0207,-0.011,31.1855,-141.654,141.654,7.07302,0.0,,False,1.23125e-07,0.0
0.514,8.323,STABILIZE,0.785297,0.00625169,-0.00335174,-5.0,-5.0,-0.0248,-0.0159,31.1856,-142.153,142.153,7.07312,0.0,,False,6.42771e-08,0.0
