t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.216,STABILIZE,0.79232,0.00431958,-0.00247635,-5.0,-5.0,-0.0211,-0.0252,30.1662,-135.49,135.49,7.07237,0.0,,False,1.65901e-05,0.0
0.051,5.267,STABILIZE,0.798663,0.00437483,-0.00245541,-5.0,-5.0,0.096,0.0446,29.9067,-136.01,136.01,7.07243,0.0,,False,8.76975e-06,0.0
0.103,5.319,STABILIZE,0.802726,0.0044678,-0.0024618,-5.0,-5.0,0.167,0.0853,29.8399,-136.797,136.797,7.07249,0.0,,False,4.57821e-06,0.0
0.154,5.37,STABILIZE,0.804622,0.0046252,-0.00251177,-5.0,-5.0,0.1408,0.0695,30.0383,-137.697,137.697,7.07256,0.0,,False,2.4201e-06,0.0
0.205,5.421,STABILIZE,0.804758,0.00483661,-0.00259853,-5.0,-5.0,0.0907,0.043,30.1577,-138.642,138.642,7.07265,0.0,,False,1.27929e-06,0.0
0.256,5.472,STABILIZE,0.803462,0.00508203,-0.00270911,-5.0,-5.0,0.0517,0.0236,30.1717,-139.57,139.57,7.07275,0.0,,False,6.76251e-07,0.0
0.308,5.524,STABILIZE,0.800999,0.00535142,-0.00283552,-5.0,-5.0,0.0264,0.0107,30.1634,-140.456,140.456,7.07285,0.0,,False,3.53034e-07,0.0
0.359,5.575,STABILIZE,0.797772,0.00562439,-0.00296704,-5.0,-5.0,0.0099,0.0018,30.1596,-141.24,141.24,7.07295,0.0,,False,1.86618e-07,0.0
0.41,5.626,STABILIZE,0.794019,0.00589984,-0.00310192,-5.0,-5.0,-0.0025,-0.005,30.1592,-141.924,141.924,7.07305,0.0,,False,9.86486e-08,0.0
0.462,5.678,STABILIZE,0.789902,0.00617805,-0.00323938,-5.0,-5.0,-0.0121,-0.0104,30.1595,-142.512,142.512,7.07315,0.0,,False,5.14991e-08,0.0
0.513,5.729,STABILIZE,0.785788,0.0064439,-0.00337193,-5.0,-5.0,-0.019,-0.0142,30.1596,-142.979,142.979,7.07324,0.0,,False,2.7223e-08,0.0
0.564,5.78,APPROACH,0.78177,0.00669967,-0.0034997,-5.0,-5.0,-0.013,-0.0272,30.1588,-143.342,143.342,7.07333,0.0,,False,1.43904e-08,0.0
0.615,5.831,APPROACH,0.777982,0.00694028,-0.00362081,-5.0,-5.0,0.8293,-0.529,30.0569,-143.608,143.608,7.07342,0.0,,False,7.60696e-09,0.0
0.667,5.883,APPROACH,0.774454,0.00717234,-0.00421093,-5.0,-5.0,2.3933,-1.8009,29.6234,-143.812,143.812,7.07317,0.0,,False,3.97118e-09,0.0
0.718,5.934,APPROACH,0.771361,0.00723274,-0.00615821,-5.0,-5.0,3.0135,-3.7629,28.8232,-143.993,143.993,7.07183,0.0,,False,2.09922e-09,0.0
0.769,5.985,APPROACH,0.768635,0.00645521,-0.0101397,-5.0,-5.0,3.2111,-6.408,27.6549,-144.202,144.202,7.06847,0.0,,False,1.10967e-09,0.0
0.821,6.037,APPROACH,0.766194,0.00367197,-0.0169414,-5.0,-5.0,3.4554,-8.9402,26.1322,-144.517,144.517,7.0617,0.0,,False,5.79299e-10,0.0
0.872,6.088,APPROACH,0.76408,-0.00206779,-0.026863,-5.0,-5.0,3.7681,-9.8454,24.4053,-144.845,144.845,7.05063,0.0,,False,3.06225e-10,0.0
0.923,6.139,APPROACH,0.762278,-0.0111956,-0.0402183,-5.0,-5.0,4.0939,-9.4233,22.4577,-145.018,145.018,7.03474,0.0,,False,1.61874e-10,0.0
0.974,6.19,APPROACH,0.760872,-0.0235813,-0.0569535,-5.0,-5.0,4.4385,-8.9591,20.2333,-145.011,145.011,7.01416,0.0,,False,8.55687e-11,0.0
1.026,6.242,APPROACH,0.759872,-0.0394239,-0.0774335,-5.0,-5.0,4.8198,-8.7245,17.7623,-144.913,144.913,6.98849,0.0,,False,4.46708e-11,0.0
1.077,6.293,APPROACH,0.759284,-0.0580941,-0.10086,-5.0,-5.0,5.2051,-8.5378,15.2583,-144.782,144.782,6.95874,0.0,,False,2.36135e-11,0.0
1.128,6.344,APPROACH,0.759036,-0.079872,-0.127599,-5.0,-5.0,5.5823,-8.3246,12.7522,-144.635,144.635,6.92445,0.0,,False,1.24824e-11,0.0
1.18,6.396,APPROACH,0.759076,-0.105272,-0.158273,-5.0,-5.0,5.9491,-8.0859,10.2389,-144.48,144.48,6.88482,0.0,,False,6.51638e-12,0.0
1.231,6.447,APPROACH,0.759348,-0.133302,-0.191696,-5.0,-5.0,6.2888,-7.8417,7.8347,-144.33,144.33,6.84138,0.0,,False,3.44464e-12,0.0
1.282,6.498,APPROACH,0.759798,-0.164412,-0.228413,-5.0,-5.0,6.6088,-7.5909,5.4943,-144.19,144.19,6.79345,0.0,,False,1.82088e-12,0.0
1.333,6.549,APPROACH,0.760375,-0.198599,-0.26842,-5.0,-5.0,6.9103,-7.334,3.2122,-144.063,144.063,6.74102,0.0,,False,9.62539e-13,0.0
1.385,6.601,APPROACH,0.761048,-0.236613,-0.312591,-5.0,-5.0,7.2005,-7.0654,0.9338,-143.951,143.951,6.68294,0.0,,False,5.02489e-13,0.0
1.436,6.652,APPROACH,0.761752,-0.276986,-0.359212,-5.0,-5.0,7.4699,-6.7949,-1.2658,-143.857,143.857,6.62146,0.0,,False,2.65622e-13,0.0
1.487,6.703,APPROACH,0.762462,-0.320417,-0.40908,-5.0,-5.0,7.7258,-6.5169,-3.4429,-143.781,143.781,6.55554,0.0,,False,1.40411e-13,0.0
1.539,6.755,APPROACH,0.763166,-0.367842,-0.463254,-5.0,-5.0,7.9739,-6.225,-5.6497,-143.722,143.722,6.48375,0.0,,False,7.3301e-14,0.0
1.59,6.806,APPROACH,0.763816,-0.417449,-0.519637,-5.0,-5.0,8.1355,-6.0205,-7.8221,-143.679,143.679,6.40886,0.0,,False,3.87478e-14,0.0
1.641,6.857,APPROACH,0.764408,-0.470167,-0.579205,-5.0,-5.0,8.1149,-6.0435,-10.0276,-143.652,143.652,6.32952,0.0,,False,2.04826e-14,0.0
1.692,6.908,APPROACH,0.764934,-0.526131,-0.641807,-5.0,-5.0,8.1205,-6.0377,-12.2281,-143.635,143.635,6.24575,0.0,,False,1.08273e-14,0.0
1.744,6.96,APPROACH,0.765404,-0.586647,-0.708624,-5.0,-5.0,8.2792,-5.8263,-14.4402,-143.627,143.627,6.15578,0.0,,False,5.65237e-15,0.0
1.795,7.011,APPROACH,0.765798,-0.649424,-0.777053,-5.0,-5.0,8.4761,-5.5477,-16.6002,-143.627,143.627,6.06307,0.0,,False,2.98791e-15,0.0
1.846,7.062,APPROACH,0.766126,-0.715603,-0.848349,-5.0,-5.0,8.6257,-5.2532,-18.7621,-143.633,143.633,5.96593,0.0,,False,1.57945e-15,0.0
1.897,7.113,APPROACH,0.766389,-0.78518,-0.922492,-5.0,-5.0,8.0546,-4.5498,-20.869,-143.601,143.601,5.86437,0.0,,False,8.34915e-16,0.0
