t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.216,STABILIZE,0.784068,0.00428294,-0.00265778,-5.0,-5.0,-0.0305,-0.0257,31.2016,-135.416,135.416,7.07222,0.0,,False,4.11147e-05,0.0
0.051,5.267,STABILIZE,0.792013,0.00435961,-0.00262671,-5.0,-5.0,0.0939,0.0364,30.6493,-135.447,135.447,7.07229,0.0,,False,2.17337e-05,0.0
0.103,5.319,STABILIZE,0.79759,0.00447316,-0.00262525,-5.0,-5.0,0.165,0.071,30.3829,-135.961,135.961,7.07238,0.0,,False,1.1346e-05,0.0
0.154,5.37,STABILIZE,0.800764,0.0046459,-0.00267116,-5.0,-5.0,0.1374,0.0561,30.4123,-136.739,136.739,7.07247,0.0,,False,5.99764e-06,0.0
0.205,5.421,STABILIZE,0.801939,0.00486654,-0.00275579,-5.0,-5.0,0.0874,0.0326,30.7716,-137.653,137.653,7.07256,0.0,,False,3.17043e-06,0.0
0.256,5.472,STABILIZE,0.801438,0.00511618,-0.00286447,-5.0,-5.0,0.049,0.0173,31.1322,-138.605,138.605,7.07266,0.0,,False,1.67593e-06,0.0
0.308,5.524,STABILIZE,0.799554,0.00538691,-0.00298956,-5.0,-5.0,0.0239,0.0078,31.2161,-139.548,139.549,7.07277,0.0,,False,8.7491e-07,0.0
0.359,5.575,STABILIZE,0.796697,0.00566007,-0.00311927,-5.0,-5.0,0.0082,0.0004,31.2025,-140.402,140.402,7.07287,0.0,,False,4.62488e-07,0.0
0.41,5.626,STABILIZE,0.793151,0.00593438,-0.00325143,-5.0,-5.0,-0.0028,-0.0053,31.19,-141.161,141.161,7.07297,0.0,,False,2.44477e-07,0.0
0.462,5.678,STABILIZE,0.789114,0.00621055,-0.00338644,-5.0,-5.0,-0.0114,-0.0095,31.1876,-141.821,141.821,7.07307,0.0,,False,1.27628e-07,0.0
0.513,5.729,STABILIZE,0.784985,0.00647502,-0.00351685,-5.0,-5.0,-0.018,-0.0128,31.1882,-142.351,142.351,7.07316,0.0,,False,6.74658e-08,0.0
0.564,5.78,STABILIZE,0.780887,0.00673052,-0.00364327,-5.0,-5.0,-0.0236,-0.0154,31.1885,-142.766,142.766,7.07325,0.0,,False,3.56633e-08,0.0
0.615,5.831,APPROACH,0.776979,0.00697498,-0.00375755,-5.0,-5.0,0.1095,-0.1184,31.1767,-143.073,143.073,7.07335,0.0,,False,1.8852e-08,0.0
0.667,5.883,APPROACH,0.773314,0.00720559,-0.00394518,-5.0,-5.0,1.4383,-0.9057,30.9727,-143.288,143.288,7.07338,0.0,,False,9.84163e-09,0.0
0.718,5.934,APPROACH,0.770109,0.00742021,-0.00489963,-5.0,-5.0,2.5766,-2.4106,30.4156,-143.447,143.447,7.07286,0.0,,False,5.20241e-09,0.0
0.769,5.985,APPROACH,0.767318,0.00729066,-0.00742128,-5.0,-5.0,2.919,-4.6133,29.4915,-143.593,143.593,7.07098,0.0,,False,2.75006e-09,0.0
0.821,6.037,APPROACH,0.764881,0.00594628,-0.0122439,-5.0,-5.0,3.1086,-7.4997,28.1769,-143.795,143.795,7.06663,0.0,,False,1.43565e-09,0.0
0.872,6.088,APPROACH,0.762822,0.00227308,-0.0198435,-5.0,-5.0,3.3859,-9.479,26.6006,-144.099,144.099,7.05866,0.0,,False,7.58905e-10,0.0
0.923,6.139,APPROACH,0.761052,-0.00457073,-0.0307467,-5.0,-5.0,3.7114,-9.8664,24.7989,-144.364,144.364,7.04612,0.0,,False,4.01166e-10,0.0
0.974,6.19,APPROACH,0.759627,-0.0147691,-0.0450596,-5.0,-5.0,4.0438,-9.3067,22.7568,-144.444,144.444,7.0288,0.0,,False,2.12062e-10,0.0
1.026,6.242,APPROACH,0.758592,-0.0284309,-0.0630773,-5.0,-5.0,4.4094,-8.9362,20.3994,-144.376,144.376,7.0064,0.0,,False,1.10706e-10,0.0
1.077,6.293,APPROACH,0.757978,-0.0449402,-0.0840649,-5.0,-5.0,4.7936,-8.7434,17.9315,-144.249,144.249,6.9799,0.0,,False,5.85205e-11,0.0
1.128,6.344,APPROACH,0.757713,-0.0645257,-0.108331,-5.0,-5.0,5.1813,-8.5562,15.415,-144.102,144.102,6.94891,0.0,,False,3.09346e-11,0.0
