t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,7.854,IDLE,0.783325,0.0042428,-0.00244668,-5.0,-5.0,-0.0219,-0.0267,31.2369,-135.819,135.819,7.07234,0.0,,False,4.02022e-05,0.0
0.051,7.905,STABILIZE,0.790971,0.00431283,-0.00242097,-5.0,-5.0,0.0855,0.0336,30.6742,-135.804,135.805,7.07241,0.0,,False,2.12514e-05,0.0
0.102,7.956,STABILIZE,0.796324,0.00441425,-0.0024221,-5.0,-5.0,0.1601,0.0754,30.395,-136.22,136.22,7.07248,0.0,,False,1.12337e-05,0.0
0.155,8.009,STABILIZE,0.799619,0.00458499,-0.00247032,-5.0,-5.0,0.1357,0.0616,30.3983,-136.944,136.944,7.07256,0.0,,False,5.79167e-06,0.0
0.206,8.06,STABILIZE,0.800867,0.0048004,-0.00255485,-5.0,-5.0,0.0877,0.0363,30.738,-137.781,137.781,7.07266,0.0,,False,3.06155e-06,0.0
0.257,8.111,STABILIZE,0.800534,0.00504615,-0.00266294,-5.0,-5.0,0.0484,0.0199,31.0968,-138.662,138.662,7.07276,0.0,,False,1.61837e-06,0.0
0.308,8.162,STABILIZE,0.798939,0.00530851,-0.00278417,-5.0,-5.0,0.0228,0.0103,31.1837,-139.521,139.521,7.07286,0.0,,False,8.55492e-07,0.0
0.36,8.214,STABILIZE,0.796339,0.0055843,-0.00291393,-5.0,-5.0,0.0064,0.0031,31.1712,-140.331,140.331,7.07296,0.0,,False,4.46606e-07,0.0
0.411,8.265,STABILIZE,0.793132,0.00585667,-0.00304237,-5.0,-5.0,-0.0041,-0.0031,31.1585,-141.036,141.036,7.07306,0.0,,False,2.36081e-07,0.0
0.462,8.316,STABILIZE,0.789539,0.0061261,-0.00317002,-5.0,-5.0,-0.0109,-0.0088,31.1558,-141.636,141.636,7.07316,0.0,,False,1.24796e-07,0.0
0.513,8.367,STABILIZE,0.785786,0.00638953,-0.00329575,-5.0,-5.0,-0.017,-0.0134,31.1564,-142.126,142.126,7.07326,0.0,,False,6.59685e-08,0.0
0.565,8.419,STABILIZE,0.78199,0.00664892,-0.00342037,-5.0,-5.0,-0.0217,-0.0166,31.1569,-142.515,142.515,7.07335,0.0,,False,3.44386e-08,0.0
0.616,8.47,APPROACH,0.778446,0.00689217,-0.00352998,-5.0,-5.0,0.1523,-0.1427,31.1414,-142.794,142.794,7.07345,0.0,,False,1.82046e-08,0.0
0.667,8.521,APPROACH,0.775196,0.00711844,-0.00372676,-5.0,-5.0,1.5054,-0.9504,30.9262,-142.984,142.984,7.07347,0.0,,False,9.6232e-09,0.0
0.719,8.573,APPROACH,0.772251,0.00733381,-0.00475892,-5.0,-5.0,2.6174,-2.5193,30.3398,-143.133,143.133,7.07289,0.0,,False,5.02375e-09,0.0
0.77,8.624,APPROACH,0.76975,0.00716699,-0.00738242,-5.0,-5.0,2.935,-4.7638,29.3941,-143.27,143.27,7.07092,0.0,,False,2.65562e-09,0.0
0.821,8.675,APPROACH,0.767612,0.00577488,-0.0122162,-5.0,-5.0,3.1231,-7.6082,28.0877,-143.47,143.47,7.06652,0.0,,False,1.40379e-09,0.0
0.872,8.726,APPROACH,0.765765,0.0020093,-0.0199085,-5.0,-5.0,3.4019,-9.5218,26.5019,-143.774,143.774,7.05843,0.0,,False,7.42061e-10,0.0
0.924,8.778,APPROACH,0.764147,-0.00510174,-0.031148,-5.0,-5.0,3.7333,-9.8348,24.6536,-144.038,144.037,7.04546,0.0,,False,3.8739e-10,0.0
0.975,8.829,APPROACH,0.762882,-0.0154393,-0.0455929,-5.0,-5.0,4.0643,-9.2706,22.5936,-144.111,144.111,7.02794,0.0,,False,2.04779e-10,0.0
