t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,128.937,STABILIZE,0.749915,0.00464307,-0.00230117,-5.0,-5.0,-0.0023,-0.0075,30.0009,-140.175,140.176,7.07273,0.0,,False,9.13965e-07,0.0
0.051,128.988,STABILIZE,0.753736,0.00465765,-0.00229427,-5.0,-5.0,0.1159,0.074,30.0004,-140.004,140.004,7.07274,0.0,,False,4.83133e-07,0.0
0.101,129.038,STABILIZE,0.756555,0.00472614,-0.00231397,-5.0,-5.0,0.1801,0.1152,30.0008,-140.112,140.112,7.07278,0.0,,False,2.58603e-07,0.0
0.152,129.089,STABILIZE,0.75852,0.00488385,-0.00238017,-5.0,-5.0,0.1452,0.0899,30.0008,-140.377,140.377,7.07284,0.0,,False,1.367e-07,0.0
0.202,129.139,STABILIZE,0.759643,0.00510704,-0.00248426,-5.0,-5.0,0.0859,0.0524,30.0008,-140.708,140.709,7.07292,0.0,,False,7.31705e-08,0.0
0.253,129.19,STABILIZE,0.760084,0.00537675,-0.00261655,-5.0,-5.0,0.0385,0.0251,30.0008,-141.069,141.069,7.07302,0.0,,False,3.86788e-08,0.0
0.303,129.24,STABILIZE,0.759947,0.0056613,-0.00275897,-5.0,-5.0,0.0089,0.0087,30.0008,-141.413,141.413,7.07312,0.0,,False,2.07033e-08,0.0
0.354,129.291,STABILIZE,0.759345,0.00595738,-0.00290704,-5.0,-5.0,-0.0087,-0.002,30.0008,-141.737,141.737,7.07323,0.0,,False,1.0944e-08,0.0
0.404,129.341,STABILIZE,0.758413,0.00624575,-0.00305071,-5.0,-5.0,-0.0193,-0.0093,30.0008,-142.019,142.019,7.07333,0.0,,False,5.85791e-09,0.0
0.455,129.392,STABILIZE,0.757213,0.00653349,-0.00319368,-5.0,-5.0,-0.0269,-0.0148,30.0008,-142.265,142.265,7.07343,0.0,,False,3.09656e-09,0.0
0.505,129.442,APPROACH,0.755876,0.00680508,-0.00332777,-5.0,-5.0,-0.0315,-0.0191,30.0008,-142.467,142.467,7.07353,0.0,,False,1.65747e-09,0.0
0.556,129.493,APPROACH,0.75442,0.00706708,-0.00344647,-5.0,-5.0,0.5914,-0.4059,29.9313,-142.635,142.635,7.07363,0.0,,False,8.76159e-10,0.0
0.606,129.543,APPROACH,0.752958,0.00730716,-0.00386893,-5.0,-5.0,2.1617,-1.511,29.578,-142.782,142.782,7.0735,0.0,,False,4.68974e-10,0.0
0.657,129.594,APPROACH,0.751461,0.00744913,-0.00548046,-5.0,-5.0,2.9706,-3.3487,28.85,-142.953,142.954,7.07247,0.0,,False,2.47905e-10,0.0
0.707,129.644,APPROACH,0.749997,0.00694555,-0.00890499,-5.0,-5.0,3.1984,-5.8227,27.7773,-143.171,143.171,7.06969,0.0,,False,1.32694e-10,0.0
0.758,129.695,APPROACH,0.748495,0.00478007,-0.0148802,-5.0,-5.0,3.4156,-8.5266,26.3452,-143.512,143.512,7.06394,0.0,,False,7.01438e-11,0.0
0.808,129.745,APPROACH,0.746974,-3.33583e-05,-0.0237381,-5.0,-5.0,3.7099,-9.776,24.7064,-143.917,143.917,7.05428,0.0,,False,3.75453e-11,0.0
0.859,129.796,APPROACH,0.745414,-0.00823326,-0.0361177,-5.0,-5.0,4.0338,-9.5739,22.8213,-144.226,144.226,7.03973,0.0,,False,1.98469e-11,0.0
0.909,129.846,APPROACH,0.743988,-0.0194579,-0.0515251,-5.0,-5.0,4.3635,-9.0454,20.7124,-144.35,144.35,7.02091,0.0,,False,1.06233e-11,0.0
