t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,111.991,STABILIZE,0.730829,0.00448238,-0.00216548,-5.0,-5.0,0.0012,-0.0008,30.0,-142.054,142.054,7.07271,0.0,,False,1.62781e-09,0.0
0.051,112.042,STABILIZE,0.732655,0.00447644,-0.0021588,-5.0,-5.0,0.1194,0.0818,30.0001,-141.753,141.753,7.07271,0.0,,False,8.60481e-10,0.0
0.102,112.093,STABILIZE,0.734138,0.00451478,-0.00215639,-5.0,-5.0,0.2,0.1291,30.0001,-141.67,141.67,7.07274,0.0,,False,4.54861e-10,0.0
0.153,112.144,STABILIZE,0.735245,0.00463492,-0.00217982,-5.0,-5.0,0.1814,0.103,30.0,-141.714,141.714,7.07281,0.0,,False,2.40445e-10,0.0
0.205,112.196,STABILIZE,0.736002,0.00483052,-0.00223717,-5.0,-5.0,0.1306,0.061,29.9999,-141.827,141.827,7.0729,0.0,,False,1.25523e-10,0.0
0.256,112.247,STABILIZE,0.736421,0.0050705,-0.00232324,-5.0,-5.0,0.0852,0.0314,30.0,-141.966,141.966,7.07301,0.0,,False,6.63532e-11,0.0
0.307,112.298,STABILIZE,0.736567,0.00533655,-0.00242749,-5.0,-5.0,0.0526,0.013,30.0,-142.111,142.111,7.07313,0.0,,False,3.50751e-11,0.0
0.358,112.349,STABILIZE,0.736492,0.00561603,-0.00254432,-5.0,-5.0,0.0299,0.0008,30.0,-142.248,142.248,7.07324,0.0,,False,1.85411e-11,0.0
0.409,112.4,STABILIZE,0.736244,0.00590061,-0.00267078,-5.0,-5.0,0.0118,-0.0077,30.0,-142.371,142.371,7.07335,0.0,,False,9.80107e-12,0.0
0.461,112.452,STABILIZE,0.73586,0.00618874,-0.00280428,-5.0,-5.0,-0.0026,-0.0137,30.0,-142.478,142.478,7.07346,0.0,,False,5.11661e-12,0.0
0.512,112.503,APPROACH,0.735391,0.00646288,-0.00293267,-5.0,-5.0,-0.0054,-0.0243,29.9996,-142.566,142.566,7.07357,0.0,,False,2.7047e-12,0.0
0.563,112.554,APPROACH,0.734863,0.00672358,-0.00305335,-5.0,-5.0,0.7794,-0.5003,29.9062,-142.638,142.638,7.07367,0.0,,False,1.42974e-12,0.0
0.614,112.605,APPROACH,0.734298,0.00697138,-0.00358762,-5.0,-5.0,2.3442,-1.7207,29.4988,-142.718,142.718,7.07346,0.0,,False,7.55778e-13,0.0
0.665,112.656,APPROACH,0.733697,0.00707325,-0.00542259,-5.0,-5.0,3.0195,-3.6556,28.7193,-142.84,142.84,7.07224,0.0,,False,3.99513e-13,0.0
0.717,112.708,APPROACH,0.733034,0.00636554,-0.00933557,-5.0,-5.0,3.2291,-6.3383,27.5447,-143.042,143.042,7.06898,0.0,,False,2.08564e-13,0.0
0.768,112.759,APPROACH,0.732298,0.00379214,-0.0157996,-5.0,-5.0,3.4637,-8.8664,26.064,-143.381,143.381,7.06259,0.0,,False,1.1025e-13,0.0
0.819,112.81,APPROACH,0.731438,-0.00169441,-0.0254202,-5.0,-5.0,3.773,-9.8451,24.351,-143.774,143.774,7.05191,0.0,,False,5.82793e-14,0.0
0.87,112.861,APPROACH,0.730509,-0.0105186,-0.0384203,-5.0,-5.0,4.0977,-9.4541,22.4193,-144.04,144.04,7.03649,0.0,,False,3.08072e-14,0.0
0.921,112.912,APPROACH,0.729625,-0.0225658,-0.0547553,-5.0,-5.0,4.4399,-8.968,20.2114,-144.138,144.138,7.01643,0.0,,False,1.6285e-14,0.0
0.973,112.964,APPROACH,0.728834,-0.0380257,-0.0747829,-5.0,-5.0,4.8195,-8.7244,17.749,-144.156,144.156,6.99135,0.0,,False,8.50154e-15,0.0
1.024,113.015,APPROACH,0.728178,-0.0562876,-0.0977211,-5.0,-5.0,5.2046,-8.5374,15.2472,-144.145,144.145,6.96223,0.0,,False,4.49402e-15,0.0
1.075,113.066,APPROACH,0.727632,-0.0776274,-0.123927,-5.0,-5.0,5.5823,-8.3247,12.7399,-144.121,144.121,6.92862,0.0,,False,2.37559e-15,0.0
1.126,113.117,APPROACH,0.727181,-0.102043,-0.153411,-5.0,-5.0,5.943,-8.0903,10.2715,-144.093,144.093,6.89053,0.0,,False,1.25577e-15,0.0
1.177,113.168,APPROACH,0.726817,-0.129527,-0.186173,-5.0,-5.0,6.2839,-7.8454,7.8622,-144.063,144.063,6.84795,0.0,,False,6.63814e-16,0.0
1.229,113.22,APPROACH,0.726529,-0.160708,-0.222956,-5.0,-5.0,6.6112,-7.5889,5.4716,-144.031,144.031,6.79992,0.0,,False,3.46541e-16,0.0
1.28,113.271,APPROACH,0.726315,-0.194388,-0.262337,-5.0,-5.0,6.9133,-7.3313,3.1862,-144.001,144.001,6.74829,0.0,,False,1.83186e-16,0.0
1.331,113.322,APPROACH,0.726158,-0.231127,-0.304984,-5.0,-5.0,7.1985,-7.0673,0.9488,-143.974,143.974,6.69218,0.0,,False,9.68344e-17,0.0
1.382,113.373,APPROACH,0.726045,-0.270919,-0.350895,-5.0,-5.0,7.4684,-6.7965,-1.2531,-143.951,143.951,6.63162,0.0,,False,5.11879e-17,0.0
1.433,113.424,APPROACH,0.725961,-0.313773,-0.400065,-5.0,-5.0,7.7247,-6.5182,-3.4316,-143.934,143.934,6.56659,0.0,,False,2.70585e-17,0.0
1.485,113.476,APPROACH,0.725897,-0.360633,-0.453559,-5.0,-5.0,7.9731,-6.226,-5.6392,-143.921,143.921,6.49568,0.0,,False,1.41258e-17,0.0
1.536,113.527,APPROACH,0.725852,-0.409701,-0.509311,-5.0,-5.0,8.1638,-5.9844,-7.8065,-143.912,143.912,6.42161,0.0,,False,7.46707e-18,0.0
1.587,113.578,APPROACH,0.725821,-0.461865,-0.568262,-5.0,-5.0,8.1711,-5.9715,-10.0073,-143.904,143.904,6.3431,0.0,,False,3.94718e-18,0.0
1.638,113.629,APPROACH,0.725801,-0.517244,-0.630275,-5.0,-5.0,8.1528,-5.9961,-12.2135,-143.897,143.897,6.26016,0.0,,False,2.08653e-18,0.0
1.689,113.68,APPROACH,0.725795,-0.575958,-0.695201,-5.0,-5.0,8.2881,-5.8152,-14.3879,-143.89,143.89,6.1728,0.0,,False,1.10297e-18,0.0
1.741,113.732,APPROACH,0.725804,-0.639304,-0.764331,-5.0,-5.0,8.4875,-5.5315,-16.5907,-143.883,143.883,6.07919,0.0,,False,5.75799e-19,0.0
1.792,113.783,APPROACH,0.725828,-0.704853,-0.83497,-5.0,-5.0,8.6713,-5.2422,-18.7531,-143.875,143.875,5.98296,0.0,,False,3.04374e-19,0.0
1.843,113.834,APPROACH,0.725868,-0.773797,-0.908386,-5.0,-5.0,8.3093,-4.6406,-20.874,-143.84,143.84,5.88235,0.0,,False,1.60896e-19,0.0
1.894,113.885,APPROACH,0.725967,-0.845906,-0.984354,-5.0,-5.0,7.1558,-3.6546,-22.9539,-143.687,143.687,5.77771,0.0,,False,8.50516e-20,0.0
1.945,113.936,APPROACH,0.726179,-0.920626,-1.06241,-5.0,-5.0,5.8576,-2.7315,-25.0278,-143.438,143.438,5.66974,0.0,,False,4.49593e-20,0.0
1.997,113.988,APPROACH,0.726512,-0.998915,-1.14363,-5.0,-5.0,4.6891,-2.0221,-26.9361,-143.167,143.167,5.557,0.0,,False,2.34708e-20,0.0
2.048,114.039,APPROACH,0.726921,-1.07729,-1.2245,-5.0,-5.0,3.7157,-1.5128,-28.4655,-142.936,142.936,5.44446,0.0,,False,1.2407e-20,0.0
2.099,114.09,APPROACH,0.72736,-1.15687,-1.30623,-5.0,-5.0,2.8672,-1.1244,-29.6435,-142.759,142.759,5.33044,0.0,,False,6.55847e-21,0.0
2.15,114.141,APPROACH,0.72779,-1.23732,-1.38853,-5.0,-5.0,2.1267,-0.8217,-30.4744,-142.636,142.636,5.21541,0.0,,False,3.46689e-21,0.0
2.202,114.193,APPROACH,0.728186,-1.31995,-1.47279,-5.0,-5.0,1.4706,-0.5808,-30.9694,-142.559,142.559,5.09744,0.0,,False,1.80988e-21,0.0
2.253,114.244,APPROACH,0.728511,-1.40136,-1.55561,-5.0,-5.0,0.9054,-0.3927,-31.1332,-142.522,142.522,4.98137,0.0,,False,9.56722e-22,0.0
2.304,114.295,APPROACH,0.728763,-1.48293,-1.63842,-5.0,-5.0,0.4098,-0.2331,-30.9738,-142.514,142.514,4.86518,0.0,,False,5.05735e-22,0.0
2.355,114.346,APPROACH,0.728939,-1.5645,-1.72106,-5.0,-5.0,-0.017,-0.0885,-30.4907,-142.525,142.525,4.74912,0.0,,False,2.67338e-22,0.0
2.406,114.397,APPROACH,0.729043,-1.64592,-1.8034,-5.0,-5.0,-0.3844,0.0465,-30.0454,-142.549,142.549,4.63337,0.0,,False,1.41318e-22,0.0
2.458,114.449,APPROACH,0.729082,-1.72866,-1.88695,-5.0,-5.0,-0.7109,0.1697,-29.937,-142.581,142.581,4.51583,0.0,,False,7.37745e-23,0.0
2.509,114.5,APPROACH,0.729061,-1.80946,-1.96844,-5.0,-5.0,-1.0001,0.2732,-29.977,-142.616,142.616,4.40113,0.0,,False,3.89981e-23,0.0
2.56,114.551,APPROACH,0.728995,-1.88982,-2.04945,-5.0,-5.0,-1.2679,0.3617,-30.0005,-142.652,142.652,4.28707,0.0,,False,2.06149e-23,0.0
2.611,114.602,APPROACH,0.728896,-1.96968,-2.1299,-5.0,-5.0,-1.5152,0.4381,-30.0036,-142.684,142.684,4.17376,0.0,,False,1.08973e-23,0.0
2.662,114.653,APPROACH,0.728773,-2.04896,-2.20976,-5.0,-5.0,-1.7397,0.5045,-30.0022,-142.714,142.714,4.06129,0.0,,False,5.76044e-24,0.0
2.714,114.705,APPROACH,0.728629,-2.12912,-2.29049,-5.0,-5.0,-1.9413,0.563,-30.0016,-142.742,142.742,3.94758,0.0,,False,3.00721e-24,0.0
2.765,114.756,APPROACH,0.728479,-2.20701,-2.36892,-5.0,-5.0,-2.1114,0.6126,-30.0014,-142.765,142.765,3.8371,0.0,,False,1.58965e-24,0.0
2.816,114.807,APPROACH,0.728327,-2.28414,-2.44657,-5.0,-5.0,-2.2622,0.6558,-30.0014,-142.784,142.784,3.72772,0.0,,False,8.40308e-25,0.0
2.867,114.858,APPROACH,0.728173,-2.36045,-2.52342,-5.0,-5.0,-2.3987,0.6928,-30.0013,-142.801,142.801,3.61949,0.0,,False,4.44197e-25,0.0
2.918,114.909,APPROACH,0.728017,-2.43589,-2.5994,-5.0,-5.0,-2.5182,0.7236,-30.0012,-142.817,142.817,3.51248,0.0,,False,2.34808e-25,0.0
2.97,114.961,APPROACH,0.72786,-2.51189,-2.67595,-5.0,-5.0,-2.6227,0.7503,-30.001,-142.831,142.831,3.40469,0.0,,False,1.22581e-25,0.0
3.021,115.012,APPROACH,0.727708,-2.58549,-2.75008,-5.0,-5.0,-2.714,0.7739,-30.0009,-142.843,142.843,3.3003,0.0,,False,6.47976e-26,0.0
3.072,115.063,APPROACH,0.72756,-2.65813,-2.82326,-5.0,-5.0,-2.795,0.7958,-30.0009,-142.853,142.853,3.19727,0.0,,False,3.42528e-26,0.0
3.123,115.114,APPROACH,0.72742,-2.72979,-2.89546,-5.0,-5.0,-2.8658,0.8161,-30.0009,-142.861,142.861,3.09563,0.0,,False,1.81065e-26,0.0
3.174,115.165,APPROACH,0.72729,-2.80046,-2.96664,-5.0,-5.0,-2.9278,0.834,-30.0008,-142.867,142.867,2.99542,0.0,,False,9.57129e-27,0.0
3.226,115.217,APPROACH,0.727172,-2.87145,-3.03817,-5.0,-5.0,-2.9854,0.8498,-30.0007,-142.87,142.87,2.89473,0.0,,False,4.99665e-27,0.0
3.277,115.268,APPROACH,0.727072,-2.94002,-3.10726,-5.0,-5.0,-3.0318,0.863,-30.0006,-142.871,142.871,2.79749,0.0,,False,2.64129e-27,0.0
3.328,115.319,APPROACH,0.726994,-3.00753,-3.17528,-5.0,-5.0,-3.0691,0.874,-30.0005,-142.868,142.868,2.70177,0.0,,False,1.39622e-27,0.0
3.379,115.37,APPROACH,0.726944,-3.07396,-3.24222,-5.0,-5.0,-3.1055,0.8842,-30.0005,-142.861,142.861,2.60757,0.0,,False,7.38059e-28,0.0
3.43,115.421,APPROACH,0.726919,-3.13932,-3.30809,-5.0,-5.0,-3.1421,0.8938,-30.0005,-142.852,142.852,2.51489,0.0,,False,3.90147e-28,0.0
3.482,115.473,APPROACH,0.726913,-3.20484,-3.37414,-5.0,-5.0,-3.1782,0.9028,-30.0004,-142.844,142.844,2.42199,0.0,,False,2.03675e-28,0.0
3.533,115.524,APPROACH,0.726925,-3.268,-3.4378,-5.0,-5.0,-3.2101,0.9108,-30.0004,-142.835,142.835,2.33244,0.0,,False,1.07665e-28,0.0
3.584,115.575,APPROACH,0.72695,-3.33005,-3.50037,-5.0,-5.0,-3.2401,0.918,-30.0004,-142.828,142.828,2.24447,0.0,,False,5.6913e-29,0.0
3.635,115.626,APPROACH,0.726973,-3.39099,-3.56183,-5.0,-5.0,-3.2712,0.9187,-30.0,-142.826,142.826,2.15807,0.0,,False,3.00849e-29,0.0
3.686,115.677,APPROACH,0.726994,-3.4508,-3.62216,-5.0,-5.0,-3.3694,0.6609,-29.9873,-142.826,142.826,2.07327,0.0,,False,1.59033e-29,0.0
3.738,115.729,APPROACH,0.727013,-3.51072,-3.68243,-5.0,-5.0,-3.5549,0.1184,-29.9717,-142.829,142.829,1.98845,0.0,,False,8.30223e-30,0.0
3.789,115.78,APPROACH,0.727031,-3.56861,-3.74012,-5.0,-5.0,-3.7488,-0.3879,-29.9704,-142.838,142.838,1.90687,0.0,,False,4.38866e-30,0.0
3.84,115.831,APPROACH,0.72704,-3.6258,-3.79623,-5.0,-5.0,-3.8774,-0.6502,-29.9843,-142.853,142.853,1.82688,0.0,,False,2.3199e-30,0.0
3.891,115.882,APPROACH,0.727045,-3.68234,-3.85063,-5.0,-5.0,-3.8609,-0.4904,-30.0092,-142.863,142.863,1.7485,0.0,,False,1.22633e-30,0.0
3.942,115.933,APPROACH,0.727058,-3.73819,-3.90339,-5.0,-5.0,-3.7892,-0.1912,-30.0196,-142.862,142.862,1.67174,0.0,,False,6.48252e-31,0.0
3.994,115.985,APPROACH,0.727079,-3.79429,-3.95559,-5.0,-5.0,-3.7255,0.0718,-30.0165,-142.856,142.856,1.59515,0.0,,False,3.38417e-31,0.0
4.045,116.036,APPROACH,0.727108,-3.84842,-4.00532,-5.0,-5.0,-3.6844,0.2684,-30.0115,-142.848,142.848,1.52168,0.0,,False,1.78891e-31,0.0
4.096,116.087,APPROACH,0.727141,-3.90159,-4.05366,-5.0,-5.0,-3.6585,0.4254,-30.0086,-142.841,142.841,1.44985,0.0,,False,9.45642e-32,0.0
4.147,116.138,APPROACH,0.727179,-3.95374,-4.10066,-5.0,-5.0,-3.6421,0.5553,-30.007,-142.836,142.836,1.37966,0.0,,False,4.99878e-32,0.0
4.199,116.19,APPROACH,0.727222,-4.00583,-4.14724,-5.0,-5.0,-3.6346,0.6669,-30.006,-142.831,142.831,1.3098,0.0,,False,2.60959e-32,0.0
4.25,116.241,APPROACH,0.727259,-4.0558,-4.19165,-5.0,-5.0,-3.6324,0.76,-30.0051,-142.83,142.83,1.24296,0.0,,False,1.37946e-32,0.0
4.301,116.292,APPROACH,0.727283,-4.10463,-4.23481,-5.0,-5.0,-3.634,0.8365,-30.0042,-142.834,142.834,1.1778,0.0,,False,7.29201e-33,0.0
4.352,116.343,APPROACH,0.727292,-4.15229,-4.27673,-5.0,-5.0,-3.6375,0.8996,-30.0035,-142.84,142.84,1.11433,0.0,,False,3.85465e-33,0.0
4.403,116.394,APPROACH,0.727292,-4.19875,-4.31743,-5.0,-5.0,-3.6441,0.9554,-30.003,-142.847,142.847,1.05257,0.0,,False,2.03761e-33,0.0
4.455,116.446,APPROACH,0.727286,-4.24486,-4.35769,-5.0,-5.0,-3.6352,0.9981,-30.0022,-142.853,142.853,0.99136,0.0,,False,1.06373e-33,0.0
4.506,116.497,APPROACH,0.72727,-4.28885,-4.39597,-5.0,-5.0,-3.3589,0.9306,-29.9966,-142.854,142.854,0.933051,0.0,,False,5.62299e-34,0.0
4.557,116.548,APPROACH,0.727251,-4.3317,-4.43314,-5.0,-5.0,-2.8831,0.7838,-29.9925,-142.84,142.84,0.876326,0.0,,False,2.97238e-34,0.0
4.608,116.599,APPROACH,0.727237,-4.37358,-4.46936,-5.0,-5.0,-2.4227,0.6404,-29.9934,-142.815,142.815,0.820962,0.0,,False,1.57124e-34,0.0
4.659,116.65,APPROACH,0.72723,-4.41465,-4.50479,-5.0,-5.0,-2.0608,0.5294,-29.9959,-142.789,142.789,0.766725,0.0,,False,8.30576e-35,0.0
4.711,116.702,APPROACH,0.727229,-4.45584,-4.54022,-5.0,-5.0,-2.5104,0.7197,-30.0063,-142.775,142.775,0.712398,0.0,,False,4.33599e-35,0.0
4.762,116.753,APPROACH,0.727218,-4.49538,-4.57415,-5.0,-5.0,-3.7518,1.2006,-30.0217,-142.802,142.802,0.660292,0.0,,False,2.29206e-35,0.0
4.813,116.804,APPROACH,0.727175,-4.5336,-4.6069,-5.0,-5.0,-4.8816,1.6294,-30.0276,-142.882,142.882,0.609961,0.0,,False,1.21161e-35,0.0
4.864,116.855,APPROACH,0.727083,-4.57009,-4.63812,-5.0,-5.0,-5.569,1.8899,-30.0209,-142.99,142.99,0.561947,0.0,,False,6.40471e-36,0.0
