t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,7.883,IDLE,0.791462,0.00431304,-0.00247961,-5.0,-5.0,-0.0218,-0.0257,30.2106,-135.406,135.406,7.07237,0.0,,False,1.7894e-05,0.0
0.051,7.934,STABILIZE,0.798078,0.00436906,-0.00245809,-5.0,-5.0,0.0905,0.0411,29.9337,-135.9,135.901,7.07242,0.0,,False,9.45897e-06,0.0
0.102,7.985,STABILIZE,0.802322,0.00445783,-0.00246201,-5.0,-5.0,0.166,0.0845,29.8386,-136.661,136.661,7.07248,0.0,,False,5.00013e-06,0.0
0.154,8.037,STABILIZE,0.804474,0.00461532,-0.00251043,-5.0,-5.0,0.1425,0.0701,30.0288,-137.576,137.577,7.07256,0.0,,False,2.6103e-06,0.0
0.206,8.089,STABILIZE,0.804754,0.00482951,-0.00259754,-5.0,-5.0,0.0917,0.0431,30.1692,-138.546,138.546,7.07265,0.0,,False,1.36269e-06,0.0
0.257,8.14,STABILIZE,0.803547,0.00507424,-0.0027074,-5.0,-5.0,0.0524,0.0238,30.189,-139.484,139.484,7.07274,0.0,,False,7.20337e-07,0.0
0.308,8.191,STABILIZE,0.801198,0.00533786,-0.00283076,-5.0,-5.0,0.0273,0.011,30.1808,-140.364,140.364,7.07284,0.0,,False,3.80779e-07,0.0
0.359,8.242,STABILIZE,0.798016,0.00561038,-0.00296177,-5.0,-5.0,0.0105,0.0021,30.1763,-141.162,141.162,7.07294,0.0,,False,2.01284e-07,0.0
0.411,8.294,STABILIZE,0.794204,0.005891,-0.00309898,-5.0,-5.0,-0.0022,-0.0048,30.1757,-141.872,141.872,7.07304,0.0,,False,1.0508e-07,0.0
0.462,8.345,STABILIZE,0.790158,0.00616383,-0.00323363,-5.0,-5.0,-0.0116,-0.0102,30.176,-142.462,142.462,7.07314,0.0,,False,5.55464e-08,0.0
0.513,8.396,STABILIZE,0.78602,0.0064299,-0.00336614,-5.0,-5.0,-0.0187,-0.014,30.1761,-142.942,142.942,7.07324,0.0,,False,2.93625e-08,0.0
0.565,8.448,APPROACH,0.781888,0.00669084,-0.00349693,-5.0,-5.0,-0.0203,-0.0198,30.1759,-143.322,143.322,7.07333,0.0,,False,1.53286e-08,0.0
0.616,8.499,APPROACH,0.778058,0.00693246,-0.00361242,-5.0,-5.0,0.7106,-0.4625,30.0909,-143.596,143.596,7.07342,0.0,,False,8.10287e-09,0.0
0.667,8.55,APPROACH,0.77455,0.0071605,-0.00411207,-5.0,-5.0,2.2795,-1.6461,29.6984,-143.8,143.8,7.07323,0.0,,False,4.28328e-09,0.0
0.718,8.601,APPROACH,0.771406,0.00725819,-0.00589178,-5.0,-5.0,2.9807,-3.5398,28.9346,-143.982,143.982,7.07204,0.0,,False,2.26419e-09,0.0
0.77,8.653,APPROACH,0.768581,0.00657761,-0.00974337,-5.0,-5.0,3.1938,-6.1762,27.7765,-144.188,144.188,7.06884,0.0,,False,1.18201e-09,0.0
0.821,8.704,APPROACH,0.76615,0.00406967,-0.0161496,-5.0,-5.0,3.4247,-8.7656,26.3063,-144.488,144.488,7.06254,0.0,,False,6.24826e-10,0.0
0.872,8.755,APPROACH,0.764,-0.00134923,-0.0257386,-5.0,-5.0,3.7334,-9.8278,24.6007,-144.823,144.823,7.05193,0.0,,False,3.30291e-10,0.0
0.924,8.807,APPROACH,0.762124,-0.0103522,-0.039045,-5.0,-5.0,4.0654,-9.4723,22.6368,-145.019,145.019,7.03617,0.0,,False,1.72427e-10,0.0
