t_s,sim_time_s,state,z_m,x_m,y_m,target_x_m,target_y_m,roll_deg,pitch_deg,yaw_deg,upper_rad_s,lower_rad_s,horizontal_error_m,touchdown_vz_m_s,abort_reason,disturbance_active,buoyancy_n,slamming_force_n
0.0,5.521,STABILIZE,0.783882,0.00409483,-0.00249311,-5.0,-5.0,-0.0258,-0.0193,31.0956,-135.79,135.79,7.0722,0.0,,False,3.88576e-05,0.0
0.051,5.572,STABILIZE,0.791381,0.00417395,-0.00247566,-5.0,-5.0,0.0911,0.0406,30.5765,-135.765,135.765,7.07227,0.0,,False,2.05406e-05,0.0
0.102,5.623,STABILIZE,0.796574,0.00428831,-0.00248583,-5.0,-5.0,0.1551,0.0713,30.3331,-136.208,136.208,7.07234,0.0,,False,1.0858e-05,0.0
0.153,5.674,STABILIZE,0.799621,0.00446163,-0.00253958,-5.0,-5.0,0.1276,0.0566,30.38,-136.923,136.923,7.07243,0.0,,False,5.73969e-06,0.0
0.205,5.726,STABILIZE,0.800785,0.00468586,-0.0026307,-5.0,-5.0,0.0791,0.0331,30.7585,-137.789,137.789,7.07252,0.0,,False,2.99638e-06,0.0
0.256,5.777,STABILIZE,0.800332,0.00493355,-0.00274147,-5.0,-5.0,0.0448,0.0184,31.0744,-138.681,138.681,7.07262,0.0,,False,1.58392e-06,0.0
0.307,5.828,STABILIZE,0.798627,0.00519659,-0.00286443,-5.0,-5.0,0.0221,0.0093,31.1357,-139.548,139.548,7.07272,0.0,,False,8.37281e-07,0.0
0.359,5.88,STABILIZE,0.795925,0.00547262,-0.00299598,-5.0,-5.0,0.0064,0.0014,31.1205,-140.363,140.363,7.07282,0.0,,False,4.37099e-07,0.0
0.41,5.931,STABILIZE,0.792632,0.00574462,-0.00312664,-5.0,-5.0,-0.0035,-0.0056,31.1099,-141.07,141.07,7.07292,0.0,,False,2.31056e-07,0.0
0.461,5.982,STABILIZE,0.788967,0.00601288,-0.00325732,-5.0,-5.0,-0.0114,-0.0102,31.1082,-141.67,141.67,7.07302,0.0,,False,1.22139e-07,0.0
0.512,6.033,STABILIZE,0.785157,0.00627451,-0.00338619,-5.0,-5.0,-0.0178,-0.0126,31.1087,-142.159,142.159,7.07311,0.0,,False,6.45642e-08,0.0
0.564,6.085,STABILIZE,0.781316,0.00653221,-0.00351346,-5.0,-5.0,-0.0232,-0.0158,31.1089,-142.545,142.545,7.07321,0.0,,False,3.37055e-08,0.0
0.615,6.136,APPROACH,0.777744,0.00677366,-0.00362311,-5.0,-5.0,0.2113,-0.1822,31.0868,-142.819,142.819,7.0733,0.0,,False,1.78171e-08,0.0
0.666,6.187,APPROACH,0.774475,0.00699751,-0.00385214,-5.0,-5.0,1.6281,-1.0624,30.846,-143.007,143.007,7.0733,0.0,,False,9.41835e-09,0.0
0.717,6.238,APPROACH,0.771574,0.00719191,-0.00495733,-5.0,-5.0,2.6561,-2.6777,30.2442,-143.152,143.152,7.07265,0.0,,False,4.97866e-09,0.0
0.769,6.29,APPROACH,0.769016,0.00693833,-0.00778774,-5.0,-5.0,2.9567,-5.0537,29.252,-143.298,143.298,7.07047,0.0,,False,2.59909e-09,0.0
0.82,6.341,APPROACH,0.766875,0.00533928,-0.0128634,-5.0,-5.0,3.1517,-7.9122,27.9178,-143.512,143.512,7.06576,0.0,,False,1.37391e-09,0.0
0.871,6.392,APPROACH,0.765023,0.00124158,-0.0208675,-5.0,-5.0,3.4372,-9.6507,26.3154,-143.822,143.822,7.05721,0.0,,False,7.26265e-10,0.0
0.923,6.444,APPROACH,0.763409,-0.00626432,-0.032456,-5.0,-5.0,3.7691,-9.8069,24.4515,-144.07,144.07,7.04371,0.0,,False,3.79144e-10,0.0
0.974,6.495,APPROACH,0.762162,-0.0169834,-0.0472419,-5.0,-5.0,4.1016,-9.2304,22.3686,-144.122,144.122,7.02569,0.0,,False,2.0042e-10,0.0
1.025,6.546,APPROACH,0.761302,-0.0308373,-0.0653276,-5.0,-5.0,4.4649,-8.904,20.0276,-144.045,144.045,7.00311,0.0,,False,1.05944e-10,0.0
1.076,6.597,APPROACH,0.76081,-0.0477558,-0.0866809,-5.0,-5.0,4.8515,-8.719,17.5486,-143.919,143.919,6.97606,0.0,,False,5.60036e-11,0.0
1.128,6.649,APPROACH,0.760636,-0.0681622,-0.111814,-5.0,-5.0,5.2472,-8.5235,14.9823,-143.774,143.774,6.94387,0.0,,False,2.92364e-11,0.0
1.179,6.7,APPROACH,0.760729,-0.0912753,-0.13976,-5.0,-5.0,5.6203,-8.305,12.4884,-143.629,143.629,6.90779,0.0,,False,1.54547e-11,0.0
1.23,6.751,APPROACH,0.761028,-0.117455,-0.170972,-5.0,-5.0,5.9717,-8.0713,10.0485,-143.488,143.488,6.86722,0.0,,False,8.16956e-12,0.0
